40,16,68
2558,1522,2700,3219,1786,1443,2439,2427,1034,1246,1110,1550,1256,923,1614,1045
40,47,82,90,17,44,91,37,0,0,78,35,33,59,78,0,42
99,57,18,47,42,63,67,34,0,31,14,38,88,71,24,0,40
30,0,42,73,69,0,67,53,63,65,30,74,17,29,52,48,14
53,0,35,59,64,53,84,61,18,50,50,0,28,0,72,90,15
95,0,62,18,21,25,49,79,76,23,65,71,73,0,49,87,29
33,10,98,73,0,74,0,50,15,39,0,65,75,0,54,69,43
17,0,15,26,50,0,81,31,68,37,62,30,35,67,58,60,10
50,0,10,56,11,70,36,98,0,43,23,26,42,21,79,35,5
42,0,93,96,78,0,0,65,0,26,41,98,79,58,49,0,30
0,57,75,67,44,0,34,55,19,0,57,19,74,33,99,75,6
72,0,60,49,0,30,87,42,0,52,25,13,33,0,24,58,20
51,0,23,87,0,0,92,92,76,98,80,29,0,23,20,32,12
48,0,38,17,15,0,55,47,97,25,0,49,38,0,30,0,7
89,47,70,33,67,0,87,91,0,14,60,0,85,27,72,53,24
62,27,39,75,0,54,58,71,67,33,14,32,23,0,78,30,8
33,24,19,10,0,48,0,11,19,66,44,96,33,73,59,0,42
83,42,73,73,57,30,0,75,0,86,88,83,67,41,83,0,45
69,75,56,29,0,0,96,75,59,89,83,26,68,0,72,61,45
33,0,60,84,92,0,81,99,0,30,25,51,41,0,87,38,10
28,72,30,51,0,0,74,36,45,55,87,65,32,0,93,0,19
81,0,91,60,96,45,77,11,0,0,30,15,71,29,94,46,39
83,37,99,66,0,18,55,35,0,0,0,32,90,0,69,36,2
78,0,79,0,88,0,93,38,14,91,92,90,96,88,47,0,35
87,0,69,89,62,22,58,25,46,66,35,87,55,74,52,14,14
54,78,19,100,98,25,85,69,83,44,63,79,13,61,98,0,41
17,0,35,13,52,73,51,77,92,39,59,31,20,95,82,73,45
74,0,52,89,0,55,76,68,95,80,63,17,0,0,47,0,50
11,0,74,32,0,0,67,68,76,37,87,99,13,0,88,54,37
29,0,47,79,90,77,24,60,0,48,69,30,12,27,17,0,18
31,87,80,74,0,59,54,83,27,87,43,17,0,0,60,31,14
84,69,100,68,61,0,82,80,0,32,26,84,50,36,41,34,33
0,0,81,41,30,56,0,57,49,27,25,23,75,27,61,19,42
75,17,45,90,25,58,95,57,0,45,20,51,24,0,28,0,12
23,0,89,91,0,0,23,62,0,0,41,36,64,0,93,91,44
59,89,34,45,99,0,36,15,0,88,23,0,0,95,44,89,29
0,100,36,83,0,94,32,23,40,85,66,73,80,0,12,91,43
31,65,49,29,0,54,59,68,53,33,51,48,16,0,15,0,34
0,88,35,68,0,0,0,97,0,85,76,87,60,0,91,0,33
61,0,43,32,0,96,79,25,19,85,64,66,38,59,0,45,18
98,11,55,60,0,0,0,99,91,22,67,23,94,0,0,0,39
