20,10,27
781,1255,1231,962,1331,441,536,579,682,715
54,43,95,0,24,0,98,0,75,56,31
0,80,74,12,33,93,93,99,84,24,41
0,26,90,47,63,40,94,36,24,12,18
54,53,97,23,11,93,64,24,10,76,13
0,57,13,77,25,74,0,96,40,20,33
13,50,95,27,33,36,0,37,49,42,5
45,19,57,18,61,20,62,68,46,94,8
33,59,27,50,95,23,88,26,24,34,11
93,99,57,27,94,0,72,45,19,95,48
12,65,62,42,18,76,53,0,38,18,45
79,73,19,62,86,0,16,0,74,24,3
0,32,97,14,43,51,22,0,96,90,47
65,18,77,12,12,0,0,84,46,11,19
87,52,53,62,84,0,46,0,99,66,28
34,16,68,69,53,0,97,0,79,37,23
0,34,51,0,96,0,80,92,59,42,20
24,82,40,19,77,20,84,38,37,46,32
55,81,36,52,23,100,0,28,14,72,12
31,48,10,57,71,42,100,39,75,50,30
58,69,99,29,27,72,0,94,84,38,26
