40,10,63
1515,1925,3050,1574,2553,672,1266,776,1922,383
0,0,36,11,66,0,73,34,90,0,3
87,88,41,54,28,0,100,65,49,61,3
0,50,53,32,31,78,0,0,69,65,16
97,0,81,29,92,0,24,96,85,0,32
52,0,63,82,96,0,19,0,49,83,22
0,95,23,19,53,39,65,33,19,32,47
0,44,64,81,0,50,0,0,93,0,17
0,0,58,85,19,18,0,0,55,100,24
0,62,42,0,52,13,72,0,40,33,50
17,65,43,89,0,0,62,12,99,92,41
66,94,43,91,71,45,58,41,0,0,15
0,60,92,0,58,43,31,0,92,23,40
24,65,10,35,68,0,45,11,54,0,18
48,0,51,54,0,0,0,0,0,49,39
49,63,72,61,79,24,85,15,31,59,21
64,87,93,0,47,0,0,67,47,0,21
99,69,49,14,0,0,55,65,72,80,29
0,43,72,83,61,18,0,24,93,34,13
98,0,30,34,0,0,42,11,0,0,33
31,39,74,78,66,63,56,0,88,0,14
0,50,96,0,0,69,68,60,75,44,30
38,76,33,71,70,89,59,79,97,0,28
0,83,27,0,33,31,32,38,91,23,8
0,92,91,0,96,0,0,0,59,78,44
96,18,69,0,0,0,27,0,77,13,11
0,36,82,14,95,96,12,0,56,11,18
11,34,30,58,27,0,21,0,10,94,45
0,48,69,16,0,0,0,19,0,76,17
0,71,10,32,88,59,11,24,0,55,50
32,0,35,96,54,82,57,0,95,65,19
0,0,32,0,92,0,0,0,93,30,38
0,63,66,64,74,45,47,98,18,18,17
0,28,22,83,10,26,0,15,82,18,7
66,60,95,0,24,98,0,31,68,0,8
89,0,74,0,21,19,0,0,74,0,10
58,97,77,0,49,100,0,0,91,94,37
90,21,22,0,0,80,69,75,18,0,19
0,94,89,30,25,0,0,16,52,46,13
0,0,20,35,53,20,39,92,35,17,35
45,0,39,61,58,42,43,0,100,58,12
