80,15,35
4783,2311,2598,2777,2177,2447,2261,3385,2751,3528,2781,3175,2928,4791,4579
45,50,0,91,55,25,87,98,24,97,18,47,0,0,25,14
77,18,56,0,36,18,88,0,0,85,99,44,69,83,72,50
46,51,23,0,33,0,72,69,26,17,30,37,0,65,0,23
48,25,42,74,18,36,13,0,0,10,74,90,0,77,0,41
35,90,92,0,20,95,44,77,24,85,55,63,81,38,87,15
31,0,22,0,34,0,94,93,31,34,49,28,86,77,53,9
17,55,99,91,83,91,0,72,0,23,22,20,0,92,33,6
59,84,62,0,96,61,84,0,0,20,72,24,0,34,64,20
64,60,18,0,80,0,65,16,36,69,91,18,0,43,62,38
24,100,0,50,76,92,84,0,33,50,40,29,62,22,0,16
56,88,0,0,26,0,11,34,64,24,60,57,0,47,57,6
43,84,0,94,34,17,78,0,35,72,0,24,0,87,32,4
14,39,0,0,94,0,51,0,25,95,69,47,75,57,46,40
63,81,23,46,32,59,23,48,66,22,58,35,0,13,24,17
69,28,0,0,0,70,52,0,26,40,56,71,35,0,10,29
19,10,94,86,41,62,97,50,46,16,23,80,0,0,72,31
12,84,0,0,12,0,70,67,23,31,0,73,0,39,34,4
20,69,39,65,93,17,21,0,0,27,51,33,95,0,18,32
52,33,16,50,0,0,52,0,0,0,42,72,0,0,47,42
70,19,0,0,67,0,39,87,25,29,90,94,13,93,53,26
63,80,27,85,33,19,94,82,15,57,83,10,0,15,72,47
35,12,0,0,62,21,92,53,63,62,73,37,0,34,17,17
46,12,99,30,0,87,68,97,56,73,68,14,0,0,55,48
24,83,0,79,46,0,58,0,0,29,0,99,76,66,96,5
45,0,98,0,0,0,48,30,0,64,91,53,0,32,76,7
71,19,12,0,0,23,45,75,14,0,0,98,0,20,52,47
39,57,26,0,0,0,93,53,94,14,69,55,0,0,0,6
39,81,0,30,64,19,70,50,29,20,24,38,19,81,70,26
58,78,95,0,34,0,90,95,0,0,99,94,18,25,27,34
41,14,0,21,99,0,65,32,27,26,61,96,90,36,0,40
81,96,0,0,37,0,80,0,57,66,54,79,0,65,34,27
0,83,0,0,32,0,70,68,37,68,24,32,0,90,28,10
31,88,0,0,23,62,15,83,69,0,92,69,0,75,43,9
64,34,0,56,37,0,46,100,22,0,90,75,0,54,90,34
31,73,45,0,48,90,54,68,79,78,0,87,44,51,14,48
50,24,60,0,91,28,87,32,26,83,96,12,0,74,30,27
0,92,0,0,22,0,26,26,0,0,44,64,0,89,22,42
0,62,0,43,79,0,32,46,34,61,75,75,0,28,80,46
71,59,0,91,100,57,86,92,87,17,76,97,35,90,13,29
21,32,18,23,0,56,42,0,73,88,96,31,69,99,11,14
100,0,56,0,62,74,51,63,98,51,15,22,0,12,93,46
88,62,48,0,77,41,79,0,21,97,0,14,52,89,43,34
90,92,21,0,77,0,74,79,0,50,0,17,32,12,20,14
55,72,0,12,30,22,38,68,0,0,11,10,87,19,95,45
0,0,29,0,15,62,87,22,18,68,0,22,0,48,22,13
57,86,12,27,12,0,77,76,16,99,74,31,34,32,11,12
11,86,100,65,25,30,64,80,70,49,42,86,60,97,0,14
77,74,64,45,18,30,53,19,12,0,93,76,0,15,38,17
13,19,0,86,95,0,23,64,0,35,66,11,21,20,68,22
23,96,75,0,73,0,0,81,20,12,16,35,0,62,33,8
54,54,95,0,20,0,22,0,73,0,54,95,0,0,0,10
56,71,0,0,0,0,0,0,12,0,80,58,54,46,92,15
66,29,0,0,79,41,81,0,11,0,14,98,0,51,12,50
56,83,26,0,0,0,15,12,41,51,20,35,0,92,54,7
51,31,0,18,16,0,0,88,0,0,44,13,62,27,91,6
85,53,0,0,66,40,13,24,0,0,52,91,62,95,45,50
67,0,38,17,74,39,19,48,96,0,0,41,86,100,0,1
0,77,89,42,63,62,0,32,72,30,71,86,74,79,14,16
18,69,0,0,44,0,23,70,55,0,22,21,34,54,24,46
20,51,54,0,50,0,13,49,45,43,85,20,75,17,19,34
13,47,86,62,13,48,46,32,67,67,53,76,74,40,82,26
34,24,33,53,0,0,100,94,55,63,26,29,35,23,35,2
14,28,0,53,27,0,14,69,25,31,84,91,63,0,88,21
22,79,0,0,62,0,74,0,65,66,0,87,0,52,69,40
20,59,65,38,34,34,99,66,76,17,22,31,0,55,61,27
51,14,0,27,28,50,36,100,0,55,0,34,0,57,44,22
92,70,13,0,52,0,0,0,0,68,16,76,0,32,33,33
27,0,0,0,72,69,37,0,10,0,27,74,19,58,79,31
59,31,61,73,63,70,0,55,0,0,22,64,0,91,54,8
13,47,80,0,0,0,22,0,75,19,74,36,0,55,26,20
66,35,94,0,88,100,17,82,24,47,49,49,0,41,74,47
11,56,0,86,100,36,48,67,29,0,94,51,66,53,87,43
45,70,0,24,90,0,70,0,35,59,14,29,0,16,94,36
86,68,72,0,39,19,64,67,0,14,48,46,65,89,69,2
14,10,12,44,35,10,21,19,0,93,11,45,0,26,55,19
42,18,0,0,0,64,68,77,19,99,21,54,58,65,63,4
80,58,0,0,0,0,16,12,56,76,0,61,0,0,82,8
42,43,29,57,20,71,54,0,70,0,93,48,0,34,10,2
100,77,0,0,46,0,84,64,98,27,86,67,26,20,48,48
21,0,41,0,85,64,81,50,91,76,28,54,0,20,28,27
