80,16,17
4791,4108,5590,2751,3990,4960,3819,3620,2590,2994,1811,2138,2968,3617,3034,1384
51,0,73,0,0,0,70,22,11,27,22,0,37,78,57,0,10
87,40,71,0,0,22,26,55,66,43,0,0,29,85,49,0,37
16,67,67,84,0,24,52,45,63,63,86,0,0,19,60,70,2
70,51,93,0,0,35,12,65,10,23,14,56,0,13,90,10,47
0,20,52,60,76,0,15,91,33,70,39,0,43,84,68,64,22
22,18,66,0,0,70,43,86,47,34,11,74,15,29,0,24,31
67,42,94,0,66,0,92,87,12,0,0,0,0,23,32,85,39
74,28,23,50,24,45,55,15,85,76,0,10,34,22,35,10,37
10,94,95,57,0,52,19,25,75,31,23,100,33,65,88,0,4
94,28,86,11,16,26,65,20,69,91,0,64,0,87,39,86,33
87,18,84,0,0,35,20,93,68,0,57,19,16,70,86,83,31
61,49,55,38,94,53,69,96,23,0,0,0,69,32,48,0,46
24,48,54,10,64,30,29,25,84,36,41,46,0,32,0,18,14
0,34,0,81,0,20,47,22,76,24,0,30,53,60,96,39,24
71,37,28,89,38,75,56,90,73,0,0,98,66,72,85,0,31
65,29,48,0,95,27,62,36,0,30,0,0,0,73,43,89,2
32,91,54,46,0,58,83,25,0,0,0,0,71,96,16,81,16
0,0,33,77,61,90,36,66,68,81,0,29,81,89,0,59,1
53,76,86,0,81,19,23,81,34,72,98,0,55,21,58,94,47
80,57,62,0,0,47,54,38,79,0,24,98,0,87,55,93,43
71,0,67,40,64,31,86,57,44,15,0,42,88,54,0,83,36
86,0,92,19,77,40,59,34,49,51,79,0,51,22,54,68,31
0,0,67,16,97,91,49,46,0,0,0,0,17,51,47,0,17
58,48,75,0,57,53,77,32,82,88,0,83,98,59,54,14,18
0,0,60,24,49,70,57,96,0,0,0,39,17,46,37,0,34
0,96,42,27,0,77,88,65,93,0,0,0,72,55,0,0,42
20,95,39,22,72,61,27,88,0,35,73,25,31,26,0,30,25
29,71,99,41,0,50,46,28,58,43,0,63,28,13,11,0,29
99,52,73,18,0,76,13,51,29,0,95,0,18,69,24,45,35
75,81,97,0,13,79,92,26,0,0,47,0,12,47,56,64,13
74,34,14,0,46,43,86,37,0,36,0,93,49,66,51,0,35
0,0,75,0,55,37,84,47,95,78,99,63,54,15,32,0,5
0,0,42,0,26,16,54,41,35,31,46,52,0,32,29,78,31
90,0,56,88,43,70,85,83,18,68,47,40,69,58,94,23,44
82,58,48,43,15,85,53,43,42,0,0,35,31,19,0,0,25
54,27,37,28,0,86,21,18,33,22,69,63,98,30,0,44,10
14,0,0,33,66,33,33,30,86,0,0,0,21,57,43,0,13
0,0,0,92,0,26,72,35,0,67,90,0,0,94,11,0,14
26,40,59,65,0,42,29,36,70,0,0,62,0,25,21,78,19
36,90,80,98,0,0,78,36,0,70,59,18,18,26,76,96,8
23,35,50,0,73,69,23,44,60,36,23,66,0,19,19,59,13
58,40,60,17,74,36,96,80,84,89,85,94,46,13,0,0,25
90,0,97,24,17,94,16,36,99,45,89,91,0,58,0,0,10
85,38,45,40,0,0,74,46,0,16,0,37,91,66,23,0,50
34,0,26,85,0,57,23,38,0,75,0,31,67,63,83,89,19
67,87,31,97,81,89,19,13,0,43,31,0,75,69,55,0,15
26,0,61,0,0,91,82,69,51,98,38,56,76,13,38,0,47
88,87,77,63,82,75,40,58,25,95,54,0,56,23,0,69,34
69,100,25,87,41,32,39,55,43,49,16,0,39,52,47,23,49
68,13,65,54,0,73,88,24,80,81,0,0,23,21,58,65,50
70,31,83,67,65,81,14,40,95,39,0,15,52,74,48,0,33
76,20,31,52,96,60,72,89,48,65,0,0,97,81,85,15,25
0,78,25,0,0,44,71,98,42,23,0,69,16,60,62,0,26
68,19,64,68,80,73,96,16,15,71,0,0,71,21,0,81,21
0,97,72,0,85,0,10,39,49,83,84,0,88,53,24,89,16
80,0,65,0,70,47,47,59,94,0,0,82,39,40,69,0,23
35,45,78,44,50,0,64,35,0,36,51,89,29,85,46,0,21
32,75,51,82,72,86,86,31,68,14,40,28,30,37,98,0,6
72,45,72,0,0,19,13,67,94,85,43,0,0,53,89,77,16
0,67,29,57,65,49,39,77,17,0,0,64,0,29,61,0,6
0,42,83,41,66,0,100,93,62,93,85,19,16,16,72,73,48
96,83,100,13,0,77,84,88,55,96,0,44,58,59,97,0,37
93,89,45,0,0,57,10,42,21,37,96,27,66,97,61,66,40
88,0,58,20,0,76,51,27,25,0,0,62,69,11,0,66,28
97,27,26,14,0,20,13,12,0,0,72,90,88,23,68,0,1
93,0,11,25,23,52,68,66,81,83,39,88,52,68,98,80,8
37,0,38,0,83,97,46,63,97,28,22,0,0,40,13,81,28
99,31,16,0,0,50,89,53,71,26,0,92,32,10,53,0,3
0,35,33,35,84,41,57,45,93,25,0,38,98,47,0,0,20
0,0,26,0,54,46,13,58,73,0,0,70,45,27,51,77,14
0,45,15,0,97,0,54,78,91,0,82,0,23,57,27,57,4
34,29,0,67,81,31,80,91,31,82,58,47,97,68,64,0,25
91,37,67,48,53,72,92,43,74,0,22,0,75,74,52,36,12
70,0,10,0,70,36,48,41,54,97,0,23,97,32,84,0,33
65,75,39,75,0,24,91,23,24,0,76,92,63,22,64,54,20
45,0,55,12,97,20,24,51,42,20,0,34,72,17,17,0,12
10,16,52,0,0,0,54,45,80,34,14,0,0,73,39,96,10
0,89,23,0,0,92,52,13,0,68,0,11,0,13,47,0,31
55,61,65,0,0,69,41,76,31,65,83,77,96,80,81,26,2
36,0,57,0,29,58,58,75,27,94,0,0,78,67,67,0,13
