40,16,19,,,,,,,,,,,,,,
1919,1230,2257,1149,1901,2476,1980,1263,1015,726,1142,1309,1654,1600,704,686,
85,20,98,26,32,25,100,81,0,81,52,40,0,16,55,26,43
84,0,40,93,11,19,0,32,30,33,0,21,68,0,0,0,15
0,47,76,0,90,16,77,63,90,98,64,88,90,74,84,28,40
65,0,40,0,29,56,79,100,30,0,37,0,50,61,42,0,23
92,30,14,0,17,65,0,60,0,0,55,0,96,52,28,53,2
82,72,40,0,99,81,47,0,0,51,66,100,21,50,57,59,37
0,20,27,15,58,62,10,26,0,52,69,45,57,47,0,66,29
50,25,41,0,0,73,0,22,0,60,48,0,44,0,0,0,42
41,0,87,0,53,47,43,88,0,0,45,46,86,69,0,69,11
0,14,16,54,79,90,0,29,87,0,95,0,32,60,57,93,21
85,0,0,54,35,63,52,0,0,0,21,75,0,100,19,44,29
41,0,39,70,23,57,45,52,68,16,74,41,49,0,51,16,23
60,81,0,47,68,14,74,91,0,98,66,0,50,0,0,99,36
0,12,65,0,81,94,90,50,49,87,29,44,66,64,37,82,3
88,0,69,81,60,92,89,26,73,0,69,91,71,24,0,0,11
61,0,53,0,41,52,0,65,0,86,49,17,85,43,59,74,36
64,26,89,73,12,93,62,14,82,0,77,79,65,0,46,63,9
22,0,37,91,39,96,22,0,83,0,0,0,43,0,12,32,7
0,21,69,61,24,81,57,37,95,0,17,96,75,20,79,0,11
11,76,55,0,69,65,85,54,0,60,67,23,29,89,25,74,7
44,15,21,37,0,18,53,65,61,72,0,0,49,86,0,95,32
97,0,91,0,90,45,88,67,23,0,13,33,61,64,99,30,29
94,85,97,71,29,22,99,57,0,40,0,0,88,21,61,79,3
100,0,0,21,53,84,91,0,11,93,0,0,57,60,0,11,30
65,0,63,0,0,83,85,13,0,20,85,0,37,0,0,15,26
32,0,47,34,54,28,62,62,18,0,34,80,80,89,76,74,35
35,24,44,0,81,86,43,0,45,21,52,58,65,0,16,65,31
39,83,78,0,26,10,69,0,40,61,94,30,37,69,0,95,11
69,0,45,0,14,84,27,0,13,41,0,0,84,0,0,74,33
84,0,76,13,82,88,60,0,67,50,78,79,0,0,0,12,35
20,65,18,0,54,17,0,32,0,43,60,94,58,0,31,13,19
68,49,56,0,40,93,93,87,0,0,57,24,0,89,0,0,34
0,0,91,22,10,38,89,76,0,69,0,23,58,97,0,61,40
95,0,87,99,46,81,86,86,32,84,64,74,23,31,11,18,39
0,0,44,0,46,16,23,0,0,0,0,60,56,49,0,0,29
0,16,70,0,80,54,0,74,63,0,25,0,0,86,10,68,10
0,0,43,90,13,80,53,79,71,94,72,0,31,92,66,47,21
17,81,77,0,91,25,77,0,0,0,33,85,75,16,13,0,28
0,30,0,15,85,26,61,0,0,0,20,59,45,0,83,0,46
93,58,46,0,15,71,59,23,48,0,0,14,24,13,0,18,48
