100,16,47
4492,6628,6494,3293,6884,3756,3385,3963,3215,3424,3853,3580,4113,2925,2101,3009
100,69,20,0,35,0,64,0,40,71,61,13,66,86,0,10,40
0,44,10,44,55,0,76,35,0,88,92,13,52,46,0,79,15
33,52,45,0,15,26,34,58,0,42,25,27,100,18,0,0,48
0,66,0,0,64,68,0,0,18,0,99,51,33,77,32,58,33
0,55,44,71,38,0,97,100,85,11,99,12,20,54,0,18,28
53,17,48,0,43,97,61,55,0,94,81,31,40,56,23,24,16
0,94,49,52,75,15,56,46,53,59,0,0,84,80,0,72,14
100,90,65,0,52,48,51,95,88,0,81,81,20,99,49,59,41
0,81,77,32,87,94,36,34,26,0,0,98,41,80,0,75,30
63,47,56,0,35,0,75,79,42,0,23,87,0,42,61,45,29
0,20,86,73,82,81,0,0,93,0,79,45,65,38,65,0,17
29,43,0,0,22,0,79,58,0,0,33,16,35,27,37,18,16
99,94,16,57,82,0,69,76,0,0,60,0,30,44,85,85,6
0,87,60,51,55,0,0,52,77,91,0,21,88,0,0,59,38
0,22,64,44,28,0,20,0,55,89,37,18,44,18,47,53,46
42,12,56,57,74,0,24,0,0,0,50,10,38,89,0,68,40
0,60,51,98,71,91,56,72,88,84,57,43,74,95,0,63,9
83,36,99,0,42,0,0,76,56,0,62,0,72,98,80,0,7
62,29,0,52,92,15,0,40,43,77,70,32,94,99,84,0,44
0,17,10,28,30,0,95,89,13,90,33,55,0,0,56,13,13
45,80,100,15,43,33,66,17,22,0,71,42,30,41,0,24,27
0,87,80,95,22,0,49,73,98,0,75,77,61,36,68,22,15
18,20,0,15,0,0,98,56,42,0,45,91,37,33,0,40,25
0,77,31,0,56,0,28,27,20,0,0,0,78,84,0,37,16
54,86,98,64,68,0,33,77,32,84,36,22,61,0,0,19,7
33,22,44,86,55,0,0,36,45,63,35,43,67,28,80,53,30
0,58,19,0,92,0,42,35,100,38,32,53,98,76,0,42,16
80,72,56,0,74,23,42,67,32,16,45,66,16,80,0,13,44
78,18,59,20,79,51,20,0,0,94,0,65,100,33,89,55,37
0,97,60,0,83,0,53,73,0,88,24,35,90,15,44,99,16
62,68,14,0,34,99,41,27,63,0,72,60,22,35,99,62,48
40,27,24,60,50,0,64,77,0,0,0,0,60,39,0,69,5
95,29,69,17,0,0,29,80,25,56,77,93,36,72,0,0,35
56,24,50,55,65,76,0,17,0,72,18,62,64,0,0,94,12
52,71,26,0,30,12,40,0,68,33,91,68,54,35,0,23,22
54,42,48,51,88,58,60,0,96,0,0,53,10,0,0,98,29
38,70,23,35,15,77,38,36,0,0,17,0,62,50,48,0,1
0,76,54,14,87,0,98,76,23,0,52,100,0,22,95,93,37
49,72,0,83,91,21,31,0,30,72,16,67,38,40,0,28,7
98,99,41,17,38,99,19,32,0,71,89,68,77,27,0,93,23
81,76,51,64,73,23,99,35,0,40,34,66,59,17,20,50,23
98,65,72,0,41,87,0,14,88,0,65,0,18,34,0,100,12
68,10,72,11,13,0,66,59,70,62,40,65,30,38,63,82,2
0,86,59,0,80,26,70,10,60,91,28,20,53,56,0,27,15
17,93,17,0,55,66,10,0,95,0,65,20,99,59,95,19,30
0,99,12,98,28,0,41,27,0,67,95,69,29,77,24,41,6
71,72,65,42,16,0,98,50,93,99,63,13,56,96,65,33,46
21,96,51,41,32,0,0,0,40,0,88,78,73,21,58,55,40
86,20,53,0,90,0,94,41,97,0,17,57,13,23,0,46,17
0,58,84,0,89,0,41,53,73,0,47,20,67,59,70,0,6
36,62,88,0,49,23,98,0,0,64,47,17,77,0,55,21,12
0,76,65,0,63,72,0,99,0,41,29,73,80,0,0,53,23
61,100,17,84,85,82,0,0,83,0,19,41,86,26,32,54,42
84,49,0,95,0,0,74,99,87,0,13,83,17,10,0,12,27
10,67,48,0,77,49,38,0,80,96,43,60,94,36,0,73,21
66,50,99,0,73,0,0,87,21,0,17,74,33,77,0,15,36
69,86,17,57,10,0,40,42,66,19,25,100,32,50,59,54,42
90,11,21,0,28,0,0,22,0,0,0,89,44,0,84,0,2
96,37,11,93,45,62,0,35,81,0,87,66,12,45,83,19,38
0,33,30,0,65,90,0,18,0,40,59,43,78,0,0,27,43
28,27,64,97,57,0,85,85,47,0,81,0,25,0,62,54,30
25,67,0,94,62,0,45,68,44,0,12,68,97,47,20,34,33
48,81,97,87,23,0,18,28,78,93,0,54,60,92,39,80,40
0,20,90,82,67,62,0,16,0,58,28,15,15,26,14,36,22
76,34,76,93,70,0,23,90,0,20,26,47,92,14,83,29,26
0,54,98,58,28,48,0,76,0,89,63,57,30,14,0,79,11
0,85,63,29,77,54,21,0,0,67,100,38,35,0,11,24,27
45,92,13,0,34,28,0,18,34,0,54,94,0,0,0,53,22
20,88,33,100,72,43,0,68,0,0,58,42,0,81,99,0,25
37,100,35,0,48,0,10,26,87,0,67,61,19,66,0,69,9
10,91,41,98,28,83,35,46,38,0,54,46,97,76,85,0,27
0,97,0,0,39,91,69,92,68,0,42,19,87,30,94,87,30
0,57,56,87,98,46,0,41,0,45,51,45,24,53,95,49,39
0,61,36,0,16,13,26,89,68,98,82,63,19,58,0,90,47
0,80,85,0,31,72,90,0,86,0,72,78,87,52,28,70,44
43,33,64,91,35,0,94,87,0,40,92,46,95,81,0,0,47
26,49,28,81,39,40,95,32,0,100,82,93,89,88,0,94,14
24,25,71,0,55,0,49,93,68,22,93,46,14,15,71,60,29
0,10,32,0,39,56,96,0,19,45,39,84,26,0,43,35,30
0,73,77,0,80,14,64,90,0,79,89,53,39,78,64,79,46
95,85,66,17,31,100,63,0,64,0,99,72,99,74,0,0,45
0,92,48,85,44,23,85,42,64,0,32,29,28,0,82,99,24
76,90,18,0,84,84,0,25,43,15,16,53,46,38,49,0,29
0,90,53,24,58,0,89,32,61,44,100,40,74,0,0,37,13
