20,15,50
619,989,733,882,650,860,129,603,472,37,474,541,567,555,828
48,13,49,5,35,6,45,15,20,7,11,19,29,35,27,12
43,47,43,40,32,29,20,6,5,49,2,6,17,45,50,45
2,34,16,5,17,13,0,7,37,18,1,35,31,27,0,9
33,31,12,22,25,37,3,24,29,38,29,41,30,2,48,33
47,39,26,35,45,13,50,34,10,45,47,42,10,46,20,32
25,13,28,0,1,24,39,26,0,26,33,2,27,0,20,49
14,7,25,32,5,20,2,40,12,37,12,25,23,43,45,46
31,15,5,11,9,4,37,11,30,41,9,38,7,24,13,21
17,31,21,7,4,25,21,30,14,1,50,13,10,40,28,24
15,47,43,12,10,18,31,36,4,23,40,8,34,39,18,16
23,38,7,12,40,20,9,11,21,14,45,30,7,41,0,46
22,32,26,27,11,34,27,14,42,29,15,50,39,6,25,29
30,47,10,21,48,21,0,27,37,36,43,45,42,22,37,24
0,34,1,26,32,17,4,40,13,2,36,38,18,18,21,38
35,14,45,25,34,21,19,24,24,16,25,43,6,9,12,26
2,26,23,24,36,13,39,41,43,24,40,48,37,37,42,1
20,33,32,37,43,15,43,10,21,45,9,9,35,7,22,28
33,48,8,4,2,39,4,26,10,39,21,44,24,6,46,11
15,12,32,11,13,47,18,22,46,22,20,19,29,45,37,13
26,26,32,48,26,41,49,37,47,31,38,40,1,18,1511,43
