50,7,50
213,179,215,402,129,32,207
10,10,18,18,12,15,3,12
7,3,2,13,17,13,19,21
6,3,7,5,18,4,2,19
6,7,14,18,7,1,13,32
18,14,19,17,13,11,8,22
8,11,10,18,9,15,17,36
13,14,7,5,17,9,2,27
6,5,11,1,16,14,2,49
6,3,10,10,7,5,3,15
20,14,17,3,4,4,17,2
8,9,2,13,13,3,8,8
12,17,1,14,18,12,8,16
16,1,0,11,8,1,8,34
19,18,15,8,1,2,19,11
13,2,0,0,9,4,13,39
3,3,17,13,1,6,5,48
7,18,17,8,15,11,2,34
4,19,12,6,18,19,19,44
2,8,15,4,16,14,17,30
7,7,1,10,9,3,11,16
13,6,3,0,7,6,8,33
8,1,16,16,20,12,16,44
5,5,4,17,3,14,17,33
17,2,1,16,11,18,7,36
6,0,6,17,19,10,17,41
3,19,14,6,20,14,4,19
17,20,3,4,19,18,11,10
12,3,17,19,8,2,12,7
15,8,13,3,4,17,6,50
0,1,17,19,4,12,11,40
12,18,9,15,4,0,20,14
0,7,16,6,19,18,10,47
19,3,12,6,2,4,12,20
20,9,8,5,5,17,3,15
8,6,0,10,19,1,12,10
3,17,18,15,11,16,20,30
20,10,9,15,15,17,18,23
14,3,2,7,10,10,11,41
12,14,5,20,4,7,12,28
15,8,20,12,2,13,16,50
4,7,11,7,9,8,14,20
0,10,14,6,7,6,4,29
2,6,6,2,7,9,17,7
16,6,11,20,3,3,5,36
1,6,19,11,6,6,15,7
7,2,15,8,14,11,11,28
0,8,12,8,17,18,18,5
15,1,1,5,10,15,7,30
20,1,17,7,1,2,1,50
16,5,3,7,6,8,5,49
