40,8,50
367,641,1,915,875,306,963,96
20,8,19,12,11,8,12,24,1
4,14,23,4,10,4,13,17,16
13,24,13,21,4,5,22,5,31
2,12,23,1,25,6,17,24,32
19,8,25,22,16,1,15,0,15
13,20,13,20,10,19,0,6,33
16,6,18,22,9,16,17,20,33
4,12,13,11,12,17,17,3,5
0,13,22,7,7,22,19,3,24
4,8,10,8,13,24,7,3,0
6,6,15,3,9,19,17,6,1
12,2,10,11,10,7,0,20,11
20,11,17,6,25,14,13,8,22
5,8,17,15,20,20,9,11,22
19,23,22,18,1,6,12,24,23
0,3,21,9,22,11,9,12,8
5,5,0,15,8,2,20,4,45
8,14,22,6,23,17,14,0,27
16,23,20,2,11,2,2,18,16
10,7,17,0,19,21,22,19,20
4,23,12,7,13,4,0,11,44
19,23,17,14,5,21,14,15,20
5,20,6,0,17,6,14,12,12
4,7,14,10,18,1,2,11,23
18,7,20,10,21,18,17,10,26
22,6,21,24,6,20,11,18,38
24,4,25,21,20,20,0,25,43
12,5,21,24,17,11,7,6,38
4,9,17,23,16,19,7,8,23
23,4,12,24,22,5,13,23,37
13,25,14,15,13,25,9,23,15
3,9,14,6,15,23,16,22,40
14,9,3,15,23,0,8,11,12
5,0,25,14,15,5,14,5,47
8,8,12,22,1,14,13,1,14
20,4,4,10,20,8,5,10,11
10,19,4,6,13,24,21,0,44
15,15,12,5,8,3,14,11,47
12,0,1,13,18,4,11,5,42
9,16,11,23,0,1,7,247,19
