30,12,50
928,597,99,553,928,679,523,657,552,402,649,917
6,24,10,12,30,30,22,13,23,33,21,7,7
19,25,12,29,24,11,14,26,4,11,2,29,35
20,10,8,23,30,14,27,22,12,6,5,6,34
26,17,19,19,10,17,16,21,13,8,11,6,7
14,6,15,21,29,16,11,29,1,13,9,30,39
19,17,26,10,12,28,7,22,11,3,27,21,32
9,11,28,26,15,19,24,24,3,11,25,33,49
18,27,9,25,19,5,11,1,9,12,13,21,13
28,29,15,30,7,32,33,26,27,2,17,4,33
29,11,24,19,14,25,22,30,28,4,12,9,27
9,15,19,7,10,19,5,26,31,20,12,6,1
0,26,7,14,10,8,32,19,10,0,15,17,12
19,9,6,24,11,20,27,28,12,23,15,8,34
23,21,11,30,30,11,1,13,30,13,0,30,48
24,1,21,19,1,19,15,2,3,15,23,2,30
29,15,8,7,32,33,0,33,9,28,10,21,35
7,19,26,6,3,21,7,2,3,7,18,33,35
17,9,31,10,7,26,0,12,26,2,19,1,1
31,33,16,25,18,24,23,17,15,19,22,11,40
10,33,31,16,7,6,5,16,4,18,6,0,6
24,10,24,33,32,21,26,10,32,0,20,23,3
7,20,21,33,33,22,11,31,23,22,18,14,1
25,1,4,8,28,10,26,6,2,33,16,4,10
26,23,5,33,19,7,33,7,16,17,27,11,18
6,29,6,22,16,1,14,14,22,28,22,31,7
29,12,12,30,12,4,13,10,19,10,14,16,40
12,15,30,28,3,24,30,23,25,7,14,26,22
21,19,17,15,7,4,14,30,30,15,6,17,48
25,2,31,7,32,0,21,6,22,29,26,9,11
3,33,2,18,3,6,27,6,17,5,12,1506,4
