80,14,50
32,384,103,732,233,803,719,652,354,493,238,431,591,453
0,0,12,10,3,9,6,8,10,8,9,11,0,11,34
2,2,10,1,7,3,12,8,3,3,12,11,4,4,4
11,8,4,8,3,9,5,10,2,5,12,6,12,2,16
11,0,5,11,10,8,4,0,3,2,8,5,3,5,49
1,11,12,3,8,3,7,3,6,2,12,6,1,7,3
0,0,7,2,0,4,11,12,0,10,10,4,0,7,0
0,8,2,4,10,10,3,12,6,4,11,0,4,4,14
6,2,9,12,6,5,3,9,5,6,9,8,9,5,25
4,5,6,7,5,0,11,7,6,1,11,3,0,10,18
7,11,3,0,12,4,0,8,0,8,3,8,2,7,3
9,1,9,6,5,1,0,8,7,9,11,1,0,5,8
8,0,9,7,3,3,3,8,8,10,5,9,6,5,29
3,12,8,1,2,8,5,2,10,8,11,5,11,3,17
8,8,2,4,8,5,6,12,2,2,7,9,9,1,32
11,4,7,4,10,7,4,5,11,11,12,12,12,6,16
9,2,7,12,9,3,7,10,7,0,10,5,12,8,20
7,1,2,9,7,7,3,12,10,10,1,4,3,4,9
4,3,5,2,8,10,3,8,8,12,11,9,6,11,32
4,4,7,7,6,0,12,2,11,6,0,9,2,6,17
11,4,3,8,3,8,4,9,6,10,4,11,12,11,17
10,5,7,8,4,6,11,11,6,4,3,6,0,12,14
9,9,6,8,11,5,10,7,7,6,7,12,0,5,42
0,4,4,12,9,6,6,4,3,0,3,7,3,0,40
4,7,10,7,2,0,2,9,6,12,0,8,6,4,2
10,12,7,6,12,4,1,5,8,0,5,5,5,0,17
3,0,7,10,9,11,11,10,1,11,10,1,4,6,3
8,1,6,0,9,10,10,6,3,1,10,9,7,1,13
7,7,11,6,9,6,10,0,7,11,6,0,12,7,21
12,0,7,2,5,10,5,0,12,8,7,2,3,1,23
11,7,9,6,12,4,6,10,1,10,2,8,1,4,26
12,9,3,4,1,10,0,11,12,0,0,12,1,12,41
11,11,4,0,11,5,3,5,3,1,3,8,11,11,19
12,1,5,1,0,10,11,8,0,11,11,8,6,5,18
3,1,12,3,9,10,4,9,10,10,0,5,2,11,40
3,10,3,5,8,6,3,1,10,3,8,12,5,2,20
4,2,9,5,7,5,0,9,6,9,2,2,9,8,36
7,7,2,6,7,2,2,8,2,10,5,5,7,3,13
4,6,5,11,11,0,10,3,0,7,5,9,0,8,28
1,0,0,8,8,12,11,2,2,7,4,0,7,6,44
2,0,0,3,11,2,2,5,11,10,12,5,0,7,43
7,4,0,5,9,12,11,10,9,7,4,5,12,3,33
9,8,8,12,6,4,10,7,8,8,8,5,7,6,1
8,12,8,10,2,9,2,8,5,5,9,10,10,0,43
8,5,2,7,5,2,9,12,0,6,9,8,9,7,2
9,2,6,3,5,5,4,12,4,12,7,10,8,10,18
0,9,11,8,2,10,5,8,7,11,11,4,12,6,26
2,7,2,2,7,11,4,6,3,11,4,10,8,8,7
0,9,4,4,0,1,3,5,9,4,9,9,12,3,21
11,5,5,1,12,5,7,3,12,6,2,6,3,0,21
6,1,10,4,1,6,9,2,6,2,7,3,8,2,49
10,3,8,1,1,1,12,2,9,0,8,0,12,3,18
1,3,5,6,9,5,11,0,2,12,11,1,5,7,16
9,8,7,4,7,2,7,8,1,4,8,11,9,4,29
2,8,5,12,0,3,2,8,5,5,7,1,12,9,39
10,8,9,12,10,3,7,10,9,10,3,9,11,0,23
11,9,7,11,0,0,3,6,12,8,4,6,1,0,5
2,5,2,8,5,1,6,7,7,11,5,2,10,7,17
3,5,5,2,3,0,1,12,2,4,7,4,1,7,42
4,5,8,3,5,12,7,4,10,8,6,11,1,1,20
12,10,5,11,9,9,2,1,11,7,0,8,5,9,23
0,7,8,0,8,2,12,3,10,8,11,9,0,5,18
0,9,10,9,11,6,10,2,4,4,10,11,7,2,46
2,5,8,10,9,8,4,10,0,1,11,7,1,3,36
6,5,6,2,12,0,8,3,10,9,6,5,5,7,3
10,0,11,10,2,8,1,3,4,2,5,7,11,7,27
4,4,9,2,2,6,1,0,2,2,8,1,12,11,50
9,2,1,0,6,4,5,4,11,8,7,6,11,7,13
12,12,9,2,1,8,6,9,8,2,10,8,6,0,6
10,8,4,0,12,11,6,6,7,10,1,4,8,4,15
3,7,1,3,3,9,10,10,8,3,6,4,2,11,39
1,11,3,10,10,0,8,9,4,5,12,3,7,6,5
5,12,4,2,0,4,1,6,12,6,3,10,2,3,34
5,12,1,4,12,4,3,2,3,2,12,10,0,5,3
9,9,7,11,11,10,8,2,3,8,9,10,6,7,22
9,5,3,2,3,9,7,3,2,0,4,3,4,7,21
8,11,0,6,8,12,9,0,12,0,7,7,0,0,14
3,1,0,2,7,11,12,0,12,3,4,7,4,12,19
2,11,0,12,8,3,9,2,4,2,6,12,9,3,10
9,3,1,5,8,8,4,8,10,9,11,3,1,11,28
0,9,5,6,8,1,11,3,10,0,6,5,3,1,42
