100,13,50
950,520,739,427,926,857,182,864,599,340,944,361,154
5,1,6,8,4,4,9,7,8,10,2,9,5,49
6,7,9,10,3,1,1,7,2,7,3,6,2,22
1,2,4,0,3,3,5,9,4,9,2,6,9,18
4,10,7,9,0,7,7,5,5,3,7,0,6,38
4,1,9,0,7,9,3,10,4,6,8,7,7,21
7,0,0,5,4,8,2,7,0,6,2,6,2,46
8,6,6,7,7,0,7,0,0,3,2,9,10,40
4,7,8,8,1,2,7,9,3,5,9,6,1,28
5,5,5,2,9,7,4,7,9,1,10,2,0,9
6,4,10,6,0,9,0,4,10,0,7,7,3,36
6,10,5,6,8,4,6,8,6,10,5,9,4,37
2,9,8,3,10,9,2,3,9,4,7,7,7,45
0,10,4,5,7,4,10,1,4,6,8,6,2,0
1,6,8,3,0,4,10,9,8,1,6,8,8,34
7,0,6,10,6,0,4,5,1,5,8,10,3,41
2,2,0,3,0,1,2,1,10,3,7,6,8,25
4,1,0,8,9,8,3,3,9,7,2,1,7,38
2,2,8,9,6,1,10,2,7,3,7,7,8,49
8,5,7,1,2,0,8,0,0,5,6,10,5,45
8,7,1,6,5,7,3,0,3,4,0,8,8,41
0,0,2,0,1,5,5,5,1,5,4,0,8,0
0,5,7,9,4,10,10,5,10,9,8,0,1,20
8,2,1,8,1,7,3,0,5,6,10,9,4,14
3,2,3,7,6,2,6,3,0,9,4,10,4,49
5,3,5,1,10,0,8,5,4,8,10,2,4,0
2,1,9,7,1,10,0,8,3,8,2,7,2,20
9,2,10,2,2,2,7,5,10,3,5,7,5,38
3,1,3,3,6,5,2,9,2,7,10,9,0,3
6,10,0,7,1,8,8,10,5,5,2,9,9,48
6,8,6,3,3,8,1,8,0,10,1,6,7,23
1,1,0,1,0,8,3,6,5,9,3,9,10,41
3,10,9,2,1,0,6,0,8,3,3,6,10,20
10,1,0,5,1,8,4,2,5,6,5,9,3,5
6,9,9,0,10,3,2,1,3,4,8,9,6,8
4,7,9,0,1,4,3,8,8,9,6,2,1,13
2,2,4,8,5,0,6,2,4,0,2,3,6,13
8,0,6,5,6,7,1,4,8,7,4,10,5,34
10,5,2,2,3,2,10,0,2,7,1,0,0,40
8,8,5,6,2,5,10,7,0,5,5,3,9,40
7,8,5,1,10,4,9,7,6,8,5,10,8,18
4,7,0,7,3,7,4,10,7,3,7,4,5,47
