50,10,50
134,2,203,544,477,841,605,714,124,942
0,13,3,9,7,7,9,10,10,14,16
12,2,9,9,18,14,8,13,9,11,11
4,20,12,19,2,14,4,19,19,20,44
4,18,2,7,18,3,7,17,5,10,31
4,5,12,2,5,18,14,7,18,20,39
18,19,1,10,19,16,17,17,20,4,22
9,16,6,1,11,16,10,0,3,14,42
2,0,5,16,14,19,4,7,9,13,42
15,12,0,18,16,7,4,10,11,9,37
6,14,11,15,2,9,6,7,13,1,10
1,10,14,1,16,19,3,10,16,20,40
4,0,12,13,9,17,4,18,2,18,11
15,13,9,6,1,18,17,18,4,15,48
18,7,18,2,12,5,15,3,20,0,0
16,13,12,8,16,14,1,14,15,14,0
17,16,2,1,5,11,18,13,12,10,41
12,19,6,8,20,5,19,11,13,4,9
13,12,10,8,17,19,12,7,0,3,3
8,8,14,14,4,11,16,5,9,20,27
14,3,16,1,8,17,11,0,19,15,38
7,15,20,11,16,3,9,6,13,15,34
4,2,16,8,10,3,6,9,2,0,45
13,9,3,0,4,17,1,6,8,1,45
7,11,19,6,0,1,9,12,15,7,2
12,5,5,1,9,5,0,16,14,15,36
20,3,14,3,10,12,19,19,6,16,23
20,5,4,12,5,11,11,16,18,10,21
18,1,17,11,14,14,0,19,2,16,18
3,12,11,6,19,20,18,6,0,7,24
14,12,17,5,11,15,14,9,0,7,12
6,18,2,4,3,20,13,5,14,3,14
2,11,16,20,3,13,0,19,8,0,5
12,18,6,11,8,7,4,2,14,20,16
1,7,2,6,20,9,11,1,14,11,33
4,10,10,5,9,5,7,11,2,6,3
16,1,9,19,3,8,5,13,18,18,44
5,7,11,14,12,15,20,12,16,20,34
13,9,14,7,8,14,12,15,1,5,50
14,18,6,11,2,4,14,0,10,20,49
3,16,4,17,9,9,6,16,12,1,49
15,6,8,1,13,4,16,0,10,7,20
10,19,4,8,13,10,3,10,18,15,29
3,11,12,19,10,16,11,4,11,19,28
3,13,11,20,9,6,14,3,4,20,16
1,3,2,5,11,15,20,16,9,5,42
4,5,9,6,10,20,4,4,0,13,28
15,20,1,7,8,6,12,18,18,1,24
17,2,18,13,13,12,17,5,10,7,50
15,20,7,0,20,19,3,7,8,19,11
3,4,9,6,19,1,4,16,14,15,4
