60,14,50
20,979,708,316,833,624,401,243,867,788,411,927,820,38
15,16,15,13,8,6,5,2,3,3,6,14,2,13,12
14,5,5,0,7,15,16,7,1,6,12,7,2,16,33
0,11,6,8,9,3,8,12,15,6,1,10,13,10,40
13,5,12,16,12,0,6,13,11,11,7,3,8,13,39
3,15,1,11,1,8,16,8,12,4,10,1,15,9,12
16,10,8,2,14,10,1,4,11,4,11,0,4,0,30
12,3,1,4,15,9,8,12,0,2,3,5,0,5,44
4,5,16,7,1,13,3,6,7,7,10,5,12,3,27
2,15,2,15,13,3,11,4,4,1,11,5,16,1,11
8,2,14,1,9,16,6,12,3,6,11,1,3,14,19
13,6,11,9,12,5,10,9,1,3,2,16,13,5,31
11,6,10,0,9,14,16,4,12,1,2,15,10,13,45
16,7,4,11,15,2,5,2,4,5,13,4,13,0,28
5,7,7,10,1,12,2,15,14,1,3,12,16,2,8
0,9,1,10,10,10,11,9,16,14,1,9,5,5,40
15,2,10,0,4,1,14,15,4,12,0,8,6,12,33
7,16,3,8,6,9,2,0,6,1,13,12,5,15,25
4,9,8,3,14,0,1,8,6,12,5,6,11,5,27
1,2,8,13,10,16,16,11,2,14,15,6,11,3,34
4,11,14,14,0,12,13,7,11,16,16,6,1,13,8
15,8,5,12,14,16,15,3,10,6,6,16,12,7,32
7,8,14,1,16,4,12,3,9,14,13,1,1,8,27
14,0,9,3,15,16,15,1,15,1,7,2,7,5,48
9,14,6,15,13,13,14,5,10,6,14,6,1,12,4
16,9,13,1,10,3,8,13,9,11,8,4,5,11,17
9,3,0,11,11,2,12,15,14,6,16,11,13,14,22
15,11,9,10,5,5,2,12,16,14,15,6,13,11,2
3,1,5,10,13,12,11,7,13,16,4,3,9,3,25
13,0,4,5,11,13,10,4,16,16,14,16,1,0,44
14,15,1,8,11,9,15,2,16,5,6,15,13,3,10
10,12,1,14,2,14,11,4,10,10,5,15,15,16,41
8,15,4,7,15,9,10,5,2,5,0,0,6,4,34
2,2,8,16,8,0,11,8,10,5,6,15,2,8,2
8,1,11,6,16,2,10,13,4,10,9,12,14,4,41
13,10,2,14,13,3,8,4,15,10,0,15,12,12,7
13,1,4,15,14,3,4,6,0,9,9,4,4,13,19
14,11,14,7,7,4,6,3,6,4,13,16,15,3,13
11,6,10,16,9,3,1,8,12,7,5,4,10,0,18
12,15,0,5,16,4,6,16,9,5,3,7,5,4,18
13,9,14,4,12,9,0,6,5,5,10,3,0,9,48
5,4,12,16,4,13,7,13,12,12,10,13,15,11,14
13,8,16,6,2,6,1,14,13,3,6,10,16,8,5
11,5,2,6,16,9,7,0,2,3,15,6,3,8,1
12,0,3,11,10,10,11,4,3,3,9,2,15,2,10
7,12,3,16,5,14,14,14,9,3,1,1,14,7,11
0,5,8,2,13,0,4,12,7,9,13,16,0,9,23
5,10,4,2,11,3,8,8,7,15,9,9,10,1,7
16,11,4,5,10,4,11,14,8,3,6,13,9,11,17
10,14,5,8,6,3,7,8,4,8,10,16,1,13,45
6,6,2,7,6,11,12,14,1,8,10,13,0,5,19
2,13,2,7,4,14,0,5,16,3,11,14,2,7,49
15,3,9,1,13,1,1,4,9,15,3,15,12,5,2
14,13,4,5,15,13,4,15,10,10,8,14,6,0,31
1,16,15,0,2,3,14,6,1,4,8,5,1,9,47
8,2,12,5,10,15,7,5,3,0,2,4,12,11,43
2,2,4,12,7,3,13,14,4,0,1,10,9,6,35
4,7,6,0,4,13,9,10,7,6,10,15,0,0,7
3,2,15,5,12,12,14,2,8,4,12,10,10,9,39
3,14,11,11,0,13,13,14,7,0,11,12,11,0,13
5,13,3,4,11,13,4,10,6,4,14,4,15,1244,5
