85,12,50
908,659,228,926,550,659,189,332,508,834,951,486
2,4,6,8,2,1,7,5,0,8,10,8,39
1,9,2,0,6,3,4,3,10,4,9,10,49
3,1,8,3,1,10,0,0,9,3,2,5,50
4,10,1,5,9,3,0,11,6,0,1,1,46
11,1,7,11,11,9,0,3,4,3,3,0,48
4,1,8,8,10,11,1,7,0,4,6,2,26
10,3,9,4,6,7,9,4,0,1,11,4,44
8,4,8,9,10,1,0,8,6,0,6,9,40
11,5,8,10,6,10,2,5,0,6,9,6,27
4,1,5,10,0,0,5,1,9,9,10,11,28
5,3,4,7,6,11,0,2,11,6,10,1,5
8,0,11,5,10,6,9,5,8,5,1,9,42
6,11,10,6,7,4,11,9,9,5,10,9,43
5,11,6,6,5,2,7,6,7,8,4,8,9
8,6,8,8,9,3,8,4,8,11,5,1,44
1,10,3,2,5,11,10,6,6,3,8,9,34
2,3,9,4,0,6,2,7,10,4,6,4,30
3,7,4,5,2,7,11,0,9,4,9,2,48
6,10,5,6,6,1,11,6,8,10,7,7,0
3,4,5,3,0,9,1,7,7,1,6,4,31
2,11,6,6,8,2,6,9,3,5,11,11,0
1,1,6,1,9,7,9,5,4,11,1,1,12
0,6,0,9,3,8,6,10,2,11,6,7,23
0,2,7,10,2,2,7,0,3,1,10,2,20
6,8,0,5,5,3,10,2,0,7,8,0,16
5,10,3,4,4,1,7,2,8,1,5,3,30
1,11,4,5,4,6,2,5,9,1,6,3,7
3,5,9,3,9,9,0,5,9,9,11,9,27
6,2,10,2,7,4,0,4,5,7,5,5,21
11,10,4,3,2,1,1,1,6,4,0,5,2
2,7,6,11,9,5,6,11,8,7,8,8,48
6,5,6,1,7,10,3,11,4,5,11,11,44
1,11,4,5,3,7,7,3,2,1,5,3,37
2,11,1,6,3,1,11,4,9,5,11,5,0
4,11,7,6,9,11,7,6,5,3,0,3,47
6,6,0,5,6,5,0,11,8,2,2,10,3
5,0,3,7,4,7,1,7,6,8,8,7,24
10,0,0,7,0,2,11,10,4,1,8,3,28
0,3,8,11,9,10,0,0,5,9,2,3,6
6,5,4,5,4,5,0,2,10,9,1,4,29
9,5,9,10,2,2,2,0,7,0,11,0,9
4,1,1,0,4,7,8,10,6,10,2,4,3
5,10,2,6,5,11,11,8,6,3,9,6,6
1,0,9,6,8,3,4,5,1,5,2,1,49
2,3,1,1,4,7,11,4,9,3,5,1,30
8,6,5,5,5,5,11,2,4,8,2,3,10
7,8,10,6,6,1,7,6,5,4,2,11,27
11,6,9,8,6,3,1,10,10,2,2,6,25
10,3,0,1,8,10,9,9,10,11,0,8,14
3,10,5,2,2,4,5,10,11,11,2,1,34
3,3,7,10,0,2,11,9,5,7,5,11,45
5,7,9,9,10,7,11,7,2,3,5,4,41
1,10,8,0,9,8,11,0,4,0,0,10,36
11,9,6,4,4,2,8,10,9,7,8,6,42
6,4,2,0,2,9,10,8,8,6,6,1,10
1,10,8,0,3,11,4,11,11,1,2,5,41
1,10,0,5,10,5,10,10,10,9,6,0,34
3,8,10,6,8,5,10,9,6,1,2,9,38
7,2,9,5,11,11,8,8,6,11,6,3,41
10,4,6,3,9,9,3,6,1,5,4,5,21
0,3,0,5,5,4,1,10,8,3,4,10,3
8,8,0,10,4,1,10,3,6,3,11,1,10
0,11,8,5,10,6,0,10,8,4,6,6,8
1,9,10,8,8,8,5,5,9,3,7,0,42
4,10,2,11,9,10,4,7,3,8,11,2,27
3,0,5,1,1,3,1,1,5,11,1,2,0
11,2,9,5,8,1,3,8,6,2,7,7,8
3,9,3,8,6,10,6,10,6,9,2,11,24
4,4,1,1,7,10,9,11,3,1,6,4,37
11,4,6,4,7,11,9,3,9,5,2,7,29
9,8,3,11,1,7,4,0,10,8,3,3,8
0,6,7,0,8,9,8,8,7,7,8,5,47
4,11,10,1,9,9,4,11,6,3,1,0,5
8,3,5,7,5,1,4,6,3,11,8,8,23
10,11,9,5,10,10,5,11,11,5,4,7,21
3,3,10,0,4,10,1,2,1,3,1,7,26
9,10,0,1,9,1,7,4,5,11,2,1,32
0,8,0,3,0,11,4,10,5,4,5,3,37
9,0,6,6,5,4,2,7,9,11,3,8,18
7,0,9,5,2,10,11,5,11,7,11,2,31
10,7,11,4,6,6,10,10,9,8,0,4,31
10,0,6,3,7,2,5,1,3,11,2,1,21
2,5,11,1,2,4,4,8,11,1,4,7,11
11,11,7,2,8,5,0,11,10,9,5,4,12
1,5,0,1,0,11,8,8,0,8,8,1567,8
