90,12,50
486,847,232,60,319,304,852,31,115,586,168,695
3,4,9,0,5,1,11,3,7,2,2,4,23
6,2,4,3,11,2,0,2,5,4,9,8,12
6,8,8,4,11,5,2,7,3,1,1,5,17
2,8,11,8,2,7,2,8,3,7,10,10,13
9,1,1,1,10,7,7,3,5,9,10,1,36
7,8,10,6,7,11,8,5,6,11,8,2,34
11,8,9,9,9,10,0,2,10,8,4,10,33
2,11,8,11,8,1,11,11,0,10,5,3,31
6,8,7,6,6,3,8,6,10,8,4,5,39
5,11,7,11,0,9,6,7,3,3,4,1,14
2,2,9,2,8,0,5,0,8,2,11,9,42
7,2,8,1,3,5,1,5,2,3,8,1,31
8,2,0,7,7,1,4,3,0,11,8,6,8
10,10,11,10,2,5,9,8,4,2,0,7,25
6,5,7,6,7,1,11,7,4,3,7,10,8
2,3,6,8,0,7,10,1,8,7,3,9,40
1,0,1,0,8,8,3,8,8,11,5,0,42
4,1,8,10,3,10,8,5,6,0,10,7,33
5,2,9,10,2,11,8,5,8,3,9,4,38
6,1,6,9,11,6,1,1,8,4,5,1,42
11,11,1,11,3,6,10,9,9,9,2,6,37
2,6,4,6,5,10,9,2,7,2,4,9,43
2,10,4,3,3,9,8,6,5,8,4,6,23
0,11,11,4,7,2,3,6,4,2,3,7,14
1,3,4,9,10,11,6,5,2,2,8,11,15
10,2,9,10,3,0,5,2,9,7,11,1,36
2,11,6,3,1,9,8,5,3,7,9,9,18
2,0,0,1,5,9,7,2,2,0,7,0,3
10,2,5,4,11,10,1,1,5,0,11,6,16
5,6,5,5,3,8,1,11,7,8,5,5,4
11,2,7,2,10,0,0,10,9,6,3,0,45
1,11,6,0,4,11,11,3,9,7,4,2,17
6,3,11,4,1,2,4,3,2,6,0,3,21
6,11,11,2,3,0,9,2,2,2,9,0,3
10,9,11,0,6,0,11,10,4,10,0,11,7
3,2,1,8,11,9,4,11,1,3,2,4,21
4,11,0,6,1,7,5,2,0,4,8,8,21
6,5,2,10,5,5,7,6,11,5,4,0,15
5,2,7,1,7,8,9,5,10,3,6,5,12
8,10,2,8,6,4,6,1,2,1,9,10,31
3,10,2,1,8,0,5,4,1,0,2,4,10
0,8,8,1,8,10,7,11,0,6,10,5,35
3,4,2,3,3,7,5,8,5,11,10,9,7
8,2,8,7,7,3,1,5,4,0,11,4,5
0,6,6,8,8,8,1,9,4,9,0,10,38
0,5,10,2,5,0,5,9,8,7,8,3,36
0,1,11,11,8,3,3,11,1,8,6,9,2
5,1,9,9,1,1,3,10,6,7,8,10,45
3,8,7,4,2,7,2,9,7,6,8,4,1
7,5,1,6,11,10,11,5,6,2,8,5,44
0,7,1,11,11,10,0,9,9,3,10,4,47
1,3,3,2,6,11,2,4,8,5,9,1,27
5,0,7,11,4,7,7,4,1,9,5,9,28
6,11,9,4,2,2,5,4,6,4,1,7,26
4,1,3,3,3,1,1,4,5,2,1,4,7
10,7,10,2,10,1,7,11,2,7,1,8,48
10,0,0,1,4,7,3,8,7,5,4,8,0
5,10,9,6,4,4,2,6,3,4,1,5,47
3,5,5,2,3,8,0,3,4,5,7,8,1
9,1,4,8,6,11,0,3,11,7,2,2,13
3,11,1,1,8,7,10,8,10,8,1,11,46
2,6,3,4,1,6,11,2,11,4,7,5,7
5,9,5,3,1,2,10,10,0,8,9,1,24
5,7,3,8,2,10,6,1,9,6,8,11,50
2,10,6,7,3,0,6,7,8,5,10,0,20
9,4,8,9,0,4,1,0,4,10,5,10,13
1,0,10,0,9,2,4,2,3,1,4,3,28
5,11,10,7,10,7,7,11,10,4,7,0,8
0,10,5,4,3,6,10,11,7,2,6,10,6
6,8,2,5,6,10,2,11,6,6,5,2,4
0,10,9,6,7,5,4,5,7,6,8,10,27
4,2,4,1,11,9,10,3,6,9,7,7,5
3,3,9,1,7,4,7,11,9,9,1,10,42
6,6,5,1,4,7,5,10,5,2,11,11,39
10,9,6,1,1,1,8,11,2,2,5,8,12
3,7,1,2,1,2,11,1,11,7,0,3,18
4,10,5,8,3,4,3,7,1,1,7,10,28
10,11,7,9,3,11,8,0,9,10,7,0,13
0,9,6,2,8,2,0,6,6,11,2,1,5
11,4,2,1,3,3,6,6,6,2,10,8,42
3,6,6,0,2,11,7,6,9,7,6,10,48
5,2,4,8,7,4,2,7,8,11,4,6,0
10,9,1,7,7,4,9,2,8,11,0,9,8
8,5,6,2,3,0,7,3,3,0,5,11,35
2,11,5,8,1,10,7,9,2,4,1,7,41
3,5,2,1,8,1,9,1,3,10,4,4,3
2,0,7,11,1,1,3,8,3,0,8,10,40
6,4,5,0,3,5,1,10,3,6,1,4,12
10,7,7,2,2,10,8,6,4,6,9,5,18
10,9,4,9,4,4,3,7,9,1,9,2,8
