15,13,50
437,800,72,429,59,312,909,483,819,407,938,514,962
35,60,23,64,8,20,13,52,23,18,4,48,51,21
51,62,54,2,31,20,30,63,40,60,50,12,12,15
54,10,28,49,22,56,10,6,49,44,42,50,62,6
44,51,38,63,52,44,66,43,59,20,27,48,16,32
44,15,24,19,1,29,7,52,6,63,21,45,40,34
58,44,44,20,50,48,52,51,49,64,18,13,13,9
56,59,39,64,27,14,19,55,0,56,28,7,35,48
31,5,38,27,37,44,49,47,59,38,54,22,22,9
39,59,52,32,13,18,40,57,14,22,57,19,19,42
64,52,60,38,8,4,56,19,58,30,3,35,26,22
37,43,41,42,47,61,15,11,6,3,41,40,42,5
63,28,54,55,29,27,17,39,43,46,41,8,33,30
10,31,30,63,49,17,17,27,60,44,59,45,26,33
28,8,1,40,16,33,31,34,8,42,15,50,25,34
12,63,14,27,10,11,16,40,35,23,10,55,429,42
