85,15,50
497,979,99,99,87,96,787,278,442,50,38,453,559,552,365
10,9,0,10,7,7,2,3,7,5,1,2,9,3,7,47
0,7,2,6,1,4,4,10,7,1,1,2,9,3,9,29
4,8,2,2,5,9,10,7,5,4,0,2,7,1,3,49
2,2,11,1,4,1,8,3,10,3,0,10,9,5,1,2
7,5,11,2,2,11,7,8,2,1,9,3,2,1,9,2
9,4,8,2,9,6,5,9,8,8,10,7,5,1,5,3
5,10,6,4,2,0,10,8,0,10,4,10,10,6,4,8
11,4,5,11,1,2,0,2,6,7,9,5,10,2,4,48
4,8,8,5,9,5,10,1,0,0,2,1,2,9,9,29
2,7,3,11,4,9,3,8,8,2,7,3,0,5,10,41
9,2,7,2,10,5,11,5,5,2,2,9,0,2,6,34
7,5,9,10,10,5,8,9,2,5,11,3,3,9,11,46
4,9,6,1,6,9,10,10,10,0,0,11,6,8,2,5
10,9,3,4,7,7,6,7,3,5,6,4,10,7,4,11
5,0,5,4,9,1,2,10,10,8,9,1,1,4,2,35
2,7,5,5,10,10,10,9,8,10,2,10,3,11,8,22
7,9,5,5,11,4,11,7,2,4,0,5,1,1,5,49
9,9,8,1,0,11,11,7,6,3,6,1,0,4,8,47
0,4,5,6,4,6,6,8,11,0,1,5,1,4,11,34
1,4,7,0,5,9,5,0,10,8,11,6,2,2,3,40
10,2,1,1,11,8,10,5,2,5,9,3,6,8,8,37
7,3,3,2,9,2,1,10,11,11,7,3,8,6,9,41
10,11,5,4,1,10,7,10,6,6,7,6,1,6,5,41
7,4,10,0,0,2,1,8,0,5,5,1,8,4,2,50
8,10,2,10,2,8,1,11,5,5,7,2,4,2,1,37
1,11,6,4,9,7,4,6,4,9,9,9,0,11,11,2
7,8,0,3,2,0,1,4,1,11,9,11,11,11,5,4
0,1,11,3,10,10,7,9,4,5,4,9,10,8,11,42
5,0,1,3,9,9,2,9,8,10,10,5,8,5,7,3
5,6,7,6,9,9,0,11,8,1,5,6,8,7,2,49
4,11,7,2,10,9,1,6,7,6,9,0,6,1,5,8
5,9,8,3,7,8,2,5,4,2,8,1,11,10,1,40
9,5,1,4,3,5,9,0,5,7,7,0,0,3,3,2
1,3,10,0,11,7,1,7,4,4,10,5,2,4,3,39
8,5,11,9,10,0,2,1,8,11,11,5,11,10,11,27
4,3,7,4,7,1,6,2,3,2,2,1,7,11,8,33
0,7,6,1,4,6,8,10,10,1,5,11,11,7,3,12
1,6,1,2,1,10,0,4,10,9,8,7,4,0,1,17
7,8,5,8,8,9,4,4,9,7,1,2,3,6,10,46
7,3,4,4,2,3,3,6,6,4,5,2,2,2,5,47
7,0,9,3,8,6,1,5,6,2,4,3,5,2,9,0
7,7,2,5,6,8,4,9,4,0,0,2,5,2,8,14
9,10,4,8,10,4,7,11,4,9,1,8,7,11,11,35
9,6,9,5,9,8,10,0,11,0,5,3,9,11,7,20
5,3,0,1,8,5,7,4,2,8,0,6,6,2,4,19
9,11,8,8,11,4,9,2,10,1,8,1,5,6,8,26
11,2,5,0,8,5,3,2,3,1,6,2,6,7,1,6
7,11,4,6,11,11,6,5,4,11,10,0,11,6,10,3
6,8,5,3,6,5,2,8,8,2,6,7,11,9,4,37
10,5,11,7,10,6,4,0,6,5,2,0,9,0,6,9
3,1,10,8,0,9,9,6,6,3,0,4,1,1,8,8
7,6,3,7,0,4,7,7,4,4,1,9,0,8,10,10
7,4,4,5,4,8,2,8,6,5,1,3,7,2,6,31
6,9,8,2,1,6,0,10,2,7,9,11,4,1,5,8
8,2,1,1,4,11,8,6,11,3,0,3,6,9,0,50
11,7,5,9,5,0,9,9,11,7,8,10,0,8,7,41
6,2,7,0,10,5,0,4,7,7,1,8,2,2,1,45
10,3,6,10,3,9,9,4,5,11,6,11,2,4,5,31
7,1,9,1,3,11,9,10,0,2,0,1,7,4,1,4
10,10,3,3,5,6,1,3,2,8,10,8,8,6,6,9
1,2,4,6,6,5,7,4,0,10,2,4,1,7,5,30
5,4,5,10,5,2,3,2,7,6,0,3,11,9,11,20
5,6,3,6,9,6,10,10,0,11,6,8,11,8,8,32
1,4,11,5,8,10,2,5,4,8,4,10,3,6,10,42
8,4,6,9,6,10,3,8,11,1,1,9,10,3,10,4
11,11,1,6,1,9,10,8,0,6,2,3,7,9,5,35
11,9,9,8,2,11,1,11,7,2,6,0,7,11,4,30
6,4,4,3,2,0,0,0,1,6,11,5,1,5,11,25
1,1,9,5,5,6,8,9,2,1,5,7,11,1,1,22
0,8,3,10,5,6,11,7,9,9,7,7,11,2,9,45
8,3,5,1,7,10,9,11,2,8,10,3,5,1,1,8
3,7,6,1,11,8,7,11,9,6,0,7,6,5,10,36
10,4,2,4,3,8,7,6,0,7,2,8,8,10,1,50
9,8,5,7,8,10,5,10,5,3,8,8,10,2,10,4
1,7,10,11,7,11,2,0,7,0,8,3,11,0,0,16
11,7,5,4,0,3,4,10,1,0,2,6,11,1,10,13
6,5,3,0,5,1,3,7,2,4,4,2,3,0,10,15
0,1,9,8,11,0,4,9,8,10,11,9,8,4,9,36
8,1,9,9,6,6,1,10,0,10,3,3,0,2,11,38
11,6,2,7,8,8,2,9,3,4,2,1,7,2,11,32
1,8,2,4,6,7,8,9,10,3,8,0,6,1,8,10
7,9,7,5,4,8,5,1,11,4,3,10,6,9,4,20
7,2,0,7,4,0,1,11,5,6,3,3,8,6,8,20
10,7,8,6,7,4,9,5,5,3,6,4,6,5,5,5
3,10,6,5,2,4,11,10,10,5,5,7,4,4,0,14
