10,15,50
211,61,729,415,870,670,952,591,862,481,414,247,612,741,703
34,81,86,50,72,37,65,29,23,1,12,19,74,72,81,1
78,85,55,78,68,37,79,9,69,54,33,80,15,82,75,46
86,6,72,85,55,50,4,10,56,66,35,46,21,51,10,6
11,5,2,49,21,47,51,91,38,53,23,47,22,91,55,37
29,49,28,19,36,95,56,31,4,68,60,52,8,20,32,5
26,21,92,57,9,77,20,57,43,86,32,19,31,71,76,5
26,67,99,91,40,10,68,12,14,25,26,74,22,47,7,23
87,84,84,32,92,29,46,36,76,42,8,58,29,17,30,49
54,31,88,82,61,50,1,69,25,46,36,4,50,64,76,49
79,17,15,20,73,44,59,59,66,93,33,88,5,73,1524,50
