50,14,50
67,783,166,378,784,301,48,801,957,643,703,365,139,679
2,4,11,14,20,11,10,6,4,8,2,5,17,1,4
15,9,14,1,20,0,18,9,1,0,10,14,9,13,47
3,13,18,7,6,0,20,17,5,5,0,17,12,0,25
8,19,8,14,7,10,9,8,14,2,2,6,1,8,27
18,8,13,19,0,20,10,17,11,18,18,4,18,18,8
15,2,20,16,8,7,17,20,14,5,3,2,9,6,45
14,3,0,15,19,15,14,11,2,11,0,7,19,8,45
11,2,13,12,13,17,6,20,19,6,0,14,12,4,36
10,8,13,5,15,8,5,15,18,5,12,9,13,12,10
20,5,1,3,14,1,16,11,17,7,20,18,0,3,38
11,4,9,9,17,3,9,10,12,17,18,11,12,14,38
17,8,11,17,12,12,17,14,0,2,18,4,12,2,19
7,1,11,1,1,6,18,11,0,11,16,3,5,0,28
3,13,12,2,2,18,3,13,16,12,8,2,18,1,50
12,19,20,1,2,19,7,20,15,3,9,6,4,5,26
13,8,0,10,15,15,8,12,9,20,20,0,6,2,18
11,0,10,2,5,7,19,0,17,5,16,5,19,15,13
4,19,6,5,14,7,4,19,13,7,0,10,20,9,35
2,13,18,8,15,3,20,11,16,5,17,9,2,17,27
0,13,0,14,8,14,3,7,3,6,4,19,10,7,7
11,14,17,14,10,2,2,17,19,2,10,17,8,7,1
14,15,7,13,8,18,0,13,17,7,9,1,5,6,2
7,12,10,16,15,10,4,3,11,7,14,15,18,7,29
20,3,17,14,12,12,7,16,9,16,6,17,3,12,37
1,3,11,13,18,17,5,6,3,5,17,17,10,1,10
3,13,18,7,17,14,7,6,6,9,5,1,3,17,17
17,9,6,10,4,9,4,20,5,5,2,6,3,12,42
1,17,15,19,4,13,5,8,11,20,20,20,5,19,15
3,3,19,1,11,13,6,5,18,13,15,19,14,6,39
14,3,14,14,15,5,18,2,11,17,9,0,16,4,24
19,8,0,12,3,4,6,8,20,14,7,10,19,14,21
11,10,17,12,18,19,2,17,0,2,4,15,18,17,3
15,18,0,16,13,5,7,1,3,5,11,19,10,2,44
6,2,11,8,8,3,7,4,10,11,17,10,6,14,44
17,1,6,9,6,8,3,12,8,14,19,11,12,9,21
14,7,16,5,6,16,9,5,18,11,19,5,7,8,4
1,13,18,16,14,9,7,19,19,11,18,13,2,10,1
20,11,1,1,15,13,0,2,10,18,2,7,20,14,26
20,18,13,6,0,1,12,15,8,15,16,2,12,19,16
0,6,6,18,13,7,2,15,17,18,17,8,5,13,0
18,0,5,7,1,5,7,20,2,20,18,15,7,17,1
12,13,3,12,10,1,6,14,18,15,20,11,7,12,17
7,8,0,11,10,13,3,1,15,20,11,11,0,1,21
17,18,0,16,7,2,14,9,7,20,14,16,20,7,34
5,3,12,2,20,6,17,14,3,5,1,19,18,6,4
19,10,16,1,10,18,6,10,14,3,20,12,10,15,40
13,9,10,2,17,5,18,13,13,12,15,11,12,0,36
9,8,6,0,15,8,7,17,9,19,18,9,17,6,39
14,1,7,20,9,18,3,9,19,15,15,6,14,10,31
20,6,8,20,13,8,5,3,2,0,1,19,8,3,38
