50,8,50
112,210,197,6,274,142,609,169
12,15,16,4,6,2,19,11,23
12,14,18,15,18,17,0,20,47
19,2,15,11,19,20,11,8,15
5,10,18,19,16,10,14,2,49
14,6,3,17,17,14,1,14,33
14,8,10,17,7,9,17,6,8
20,20,4,8,14,19,0,8,9
13,14,12,18,3,20,12,20,27
7,9,19,10,9,0,17,3,10
17,12,20,11,20,14,2,8,31
13,9,10,9,15,7,4,4,41
5,9,20,2,6,20,4,12,50
4,18,20,4,0,16,5,12,50
7,11,5,11,14,0,0,10,42
4,11,7,2,6,10,13,4,8
5,3,14,0,0,0,1,17,14
16,15,0,0,18,8,17,7,31
9,0,4,4,18,9,17,9,21
17,14,8,10,2,12,3,8,2
13,6,4,10,4,19,20,16,14
9,18,12,3,3,5,11,10,38
12,11,0,6,19,3,0,13,8
8,19,7,1,13,8,2,19,2
3,9,3,2,3,19,18,2,2
1,7,19,10,4,18,19,14,20
8,15,2,2,6,6,5,11,31
1,4,3,18,15,16,0,12,31
2,17,14,12,7,6,5,6,28
8,18,6,12,15,9,8,16,44
10,8,3,15,15,20,20,14,2
3,11,11,14,5,10,15,16,50
18,19,5,8,2,13,15,1,18
20,6,2,4,0,4,10,4,15
13,15,16,17,6,14,17,12,24
20,20,1,20,5,7,4,7,49
12,7,15,16,16,6,20,19,25
20,18,2,7,0,1,20,10,16
8,2,3,5,18,5,7,19,10
19,5,2,14,20,1,13,3,25
1,19,17,10,11,2,6,1,0
16,16,4,3,0,16,20,10,15
20,7,12,19,15,3,15,16,40
9,1,18,14,0,8,11,12,18
5,13,13,14,19,18,6,13,6
15,6,19,3,1,20,6,14,29
19,19,15,9,10,2,1,17,6
17,5,19,10,16,10,2,12,18
0,7,2,5,0,1,8,18,38
1,9,12,4,2,20,1,9,24
20,14,11,16,8,7,13,3,45
