15,15,50
945,881,364,773,728,141,515,132,415,940,135,721,164,334,22
15,23,40,39,66,22,59,59,37,53,62,39,32,31,30,27
60,33,5,25,4,26,22,47,5,0,16,22,61,31,2,43
55,16,4,13,2,48,22,29,18,42,46,57,15,2,33,4
33,17,29,19,64,32,45,46,24,27,64,34,28,45,60,14
25,1,34,5,1,39,5,53,63,15,30,3,16,57,26,11
17,24,1,43,43,9,49,18,47,34,42,30,7,34,20,50
15,64,17,40,51,9,59,2,66,3,11,16,40,58,32,50
53,27,63,24,50,8,17,32,9,40,53,15,12,1,14,29
0,18,8,15,26,56,25,13,63,22,40,24,28,17,39,5
57,9,3,30,36,48,10,59,5,43,23,0,28,26,6,46
65,55,47,35,44,36,40,39,65,62,12,40,42,36,34,50
64,40,47,62,24,12,33,47,22,46,2,49,62,19,25,24
37,14,24,54,14,13,46,11,42,41,56,12,66,19,22,13
46,60,64,47,20,17,22,34,4,10,19,52,20,44,37,27
48,58,62,50,57,10,58,23,50,62,24,7,18,49,57,40
