90,10,50
580,832,810,940,182,719,62,324,755,765
2,9,0,11,2,1,8,3,5,0,16
9,9,4,1,0,9,11,11,0,1,5
6,0,5,0,0,1,2,7,11,1,33
0,9,11,0,11,11,2,10,10,0,31
3,10,1,9,4,9,6,0,0,10,32
1,3,6,0,4,9,1,6,1,7,35
3,5,6,0,8,7,0,10,9,2,40
8,4,3,10,5,10,10,6,1,2,40
9,7,3,11,11,6,8,6,11,9,18
0,2,2,11,8,5,2,8,4,7,34
4,9,6,9,10,1,11,9,3,0,46
7,5,2,1,11,7,0,1,7,6,24
10,7,3,3,11,9,11,10,9,1,45
4,0,11,11,9,4,4,5,9,11,33
10,4,5,1,9,6,5,3,7,7,6
10,10,0,9,10,4,7,0,4,2,21
9,10,10,8,0,1,9,1,11,1,12
10,6,6,7,4,0,3,4,11,8,32
6,4,4,7,4,11,9,6,1,3,50
2,0,3,3,8,3,7,10,10,8,6
8,4,1,3,5,8,7,9,6,5,48
11,3,7,11,4,3,1,0,7,9,19
4,9,6,4,3,0,2,7,1,9,2
10,2,7,4,11,6,8,11,2,3,8
10,10,0,3,6,11,10,8,8,9,50
0,7,11,5,3,11,6,9,1,0,17
0,3,2,2,10,5,4,9,9,7,36
8,1,3,11,2,0,6,6,8,2,15
9,0,1,5,11,1,4,9,11,1,21
0,2,3,11,3,7,2,9,2,1,7
4,10,9,9,10,8,6,4,8,2,41
11,6,2,8,6,1,5,10,7,2,46
0,4,8,11,11,1,6,10,9,5,17
4,4,0,8,7,9,1,7,10,5,20
1,1,2,3,2,4,11,9,3,0,41
7,11,0,5,6,1,6,2,5,3,39
9,11,2,10,1,3,7,7,4,4,18
2,11,3,9,11,5,7,11,2,8,0
10,11,11,6,10,4,11,3,2,7,19
10,8,10,0,7,8,9,2,9,1,47
5,6,7,1,5,1,4,1,5,0,21
3,8,7,8,0,8,0,1,9,6,16
1,2,2,7,9,10,8,0,5,5,11
0,4,11,2,11,4,1,0,2,3,3
4,10,9,11,1,5,6,9,2,4,13
3,5,0,7,11,1,2,0,7,10,43
8,8,4,9,8,5,6,9,4,5,14
8,3,5,3,4,6,10,8,7,7,43
3,11,6,3,5,9,0,7,1,9,38
1,3,3,0,2,6,1,11,10,11,4
3,9,1,7,5,1,7,6,0,2,0
2,6,4,9,3,6,5,0,0,7,8
8,9,0,11,1,2,2,5,5,5,4
8,7,4,7,9,7,10,5,1,10,3
11,6,0,6,10,2,7,6,4,2,16
8,3,9,2,0,10,9,7,8,9,26
2,5,7,8,9,1,1,4,3,5,8
2,2,4,7,6,11,7,2,10,9,15
3,4,1,3,7,11,0,6,10,1,19
5,7,10,0,8,5,0,7,0,3,6
4,11,7,0,7,11,8,9,2,1,21
7,10,11,1,6,8,9,10,3,0,10
5,8,0,4,1,8,0,11,10,11,6
5,8,4,7,10,5,0,8,7,5,6
2,9,7,3,4,7,7,8,11,9,17
2,10,7,5,9,4,0,10,4,1,48
3,4,4,9,4,10,7,10,0,2,37
11,6,6,3,7,10,4,11,10,1,1
1,7,9,11,2,2,2,10,1,11,28
10,9,6,6,0,4,8,2,7,8,12
3,10,9,1,7,2,3,10,4,0,45
7,5,1,3,9,0,2,0,3,7,37
11,7,7,2,10,3,9,0,7,7,42
8,10,1,5,11,4,9,1,4,11,32
4,11,6,9,6,4,2,5,3,9,32
2,7,7,9,6,7,2,4,1,5,13
11,7,2,10,9,7,6,0,10,10,46
6,11,6,5,11,7,9,10,10,6,49
2,0,2,5,9,5,7,7,8,0,3
7,0,4,2,0,1,7,2,6,10,50
10,4,1,3,0,3,6,2,0,11,15
8,4,11,11,4,1,3,7,2,3,28
8,4,3,5,6,6,7,6,1,6,34
4,10,9,0,11,8,5,3,3,7,2
3,10,4,11,1,4,7,6,1,5,6
7,5,8,3,5,2,10,3,11,4,16
4,9,0,1,0,6,10,11,2,3,39
5,2,3,3,2,8,7,7,8,2,14
7,6,7,7,2,6,2,4,6,1,33
10,6,2,9,6,5,6,4,2,1033,40
