65,8,50
189,616,292,705,263,384,845,214
13,15,2,15,8,3,0,12,27
12,6,6,9,12,0,11,6,48
14,5,5,7,0,13,15,14,3
11,5,13,0,0,5,8,7,46
2,14,6,9,15,14,15,1,43
12,8,15,4,3,12,1,6,1
3,15,3,1,4,5,7,13,12
6,12,4,0,15,11,9,9,9
4,13,15,5,1,6,0,2,20
0,3,0,10,8,9,10,12,43
2,14,0,11,3,0,10,12,41
0,13,14,3,9,3,2,14,2
15,2,1,13,1,13,12,11,34
15,9,6,2,5,4,12,7,14
11,5,6,8,3,0,14,2,7
13,2,5,5,12,0,9,2,17
0,1,13,11,15,11,11,11,31
6,2,9,3,3,7,13,9,42
12,9,7,0,10,14,10,13,28
15,10,3,12,6,10,5,0,23
15,4,8,2,4,0,2,12,44
13,0,0,11,10,11,1,0,1
7,4,3,3,8,12,6,7,2
6,6,1,13,6,3,1,7,48
1,11,14,13,13,6,13,5,49
0,7,2,1,4,10,7,5,41
5,11,12,14,7,12,13,12,12
2,2,11,1,1,10,0,13,4
11,5,6,6,11,9,8,2,46
11,12,15,8,7,9,4,4,50
10,2,7,14,1,1,6,9,28
11,8,7,8,9,15,3,3,39
10,15,7,11,9,11,3,4,22
6,12,15,5,3,4,14,12,7
9,13,5,4,2,6,2,7,29
4,0,7,13,10,7,8,10,10
2,11,10,14,15,2,6,4,11
2,15,10,4,10,11,13,8,40
10,9,2,9,15,13,7,10,31
12,11,12,12,5,1,3,6,24
4,3,0,11,6,3,3,12,27
3,14,9,7,15,13,14,14,24
11,12,12,3,6,9,14,4,44
6,1,13,1,1,10,2,1,44
5,15,6,14,11,4,10,9,26
0,2,12,0,1,3,9,7,19
5,9,8,8,6,15,9,14,28
10,8,7,2,15,13,13,2,13
11,4,7,5,8,13,1,10,34
8,14,12,0,9,0,5,0,20
15,8,0,1,1,9,8,9,33
13,8,6,14,15,14,12,14,11
10,15,3,2,0,0,4,14,2
7,15,3,15,1,6,9,15,8
7,4,0,1,0,12,12,1,13
14,12,4,6,1,8,13,15,46
0,2,14,5,11,10,11,12,3
8,1,10,14,7,11,5,9,48
15,5,2,7,8,12,12,3,9
1,10,0,13,13,4,5,3,3
13,12,11,9,2,9,11,3,17
11,5,2,11,1,12,1,2,7
5,1,8,1,11,13,8,15,18
0,6,1,11,6,13,5,7,5
6,15,9,13,12,0,14,5,44
