50,10,50
566,571,927,316,847,490,321,807,488,44
12,14,18,15,1,16,12,11,18,9,27
18,13,1,7,18,8,5,18,18,13,39
13,12,7,10,14,4,3,9,7,13,7
3,12,4,11,14,0,13,2,20,5,16
1,14,7,16,17,16,6,15,13,14,45
4,13,15,6,1,9,12,0,6,2,25
2,12,4,1,8,1,8,19,11,1,24
7,18,12,16,7,18,10,10,20,20,38
19,19,13,7,12,19,8,0,20,1,47
18,5,20,0,11,19,11,3,1,5,30
6,17,2,15,19,1,11,0,14,1,39
5,12,15,8,6,3,4,11,13,15,24
5,10,2,3,17,11,11,12,12,14,38
6,7,7,2,1,20,8,12,20,16,11
12,9,1,7,16,1,16,14,6,20,13
0,7,9,16,8,12,9,9,3,11,24
5,19,0,8,10,0,4,14,9,2,5
9,14,16,19,3,9,8,5,17,19,8
16,8,3,12,3,1,7,14,16,18,2
5,0,0,4,19,13,11,19,19,15,40
11,1,13,12,8,17,9,13,7,15,11
1,8,14,7,1,12,12,12,17,4,24
17,12,4,18,20,3,17,11,8,18,23
5,11,10,16,3,4,11,13,7,11,47
2,7,4,14,8,11,9,18,2,9,3
7,12,8,10,8,14,19,6,15,9,2
5,0,1,0,14,13,13,7,10,11,23
6,11,9,9,11,6,8,15,9,17,8
20,13,8,9,9,9,11,9,2,16,27
18,0,17,1,13,6,2,3,0,1,9
12,2,7,4,17,17,17,2,20,5,31
17,15,11,16,10,9,16,1,13,3,20
12,16,2,3,13,2,0,0,2,7,25
0,0,15,13,14,4,17,11,20,1,23
16,11,9,8,19,16,3,13,8,7,20
6,12,1,10,17,15,17,13,4,6,28
12,0,14,14,5,12,19,3,10,12,5
5,7,11,7,18,3,8,7,8,10,13
3,5,8,1,20,20,10,3,17,5,29
0,3,11,14,8,16,15,20,19,12,39
18,8,11,5,0,11,14,13,3,11,10
7,1,5,20,13,19,11,20,14,0,40
12,0,5,18,17,9,12,2,3,7,9
3,17,15,20,3,5,11,19,1,5,25
15,14,6,18,19,10,17,13,4,11,0
16,1,10,0,7,4,1,2,20,19,21
13,12,2,9,9,13,10,10,8,15,15
16,13,13,10,14,5,19,6,5,2,47
3,4,7,3,9,17,5,3,0,19,27
6,6,13,5,7,15,12,13,10,525,43
