20,10,50
524,920,325,382,926,1,776,174,445,205
45,47,1,36,16,5,41,16,37,22,12
48,30,25,20,6,9,11,1,49,24,31
1,48,16,9,45,7,16,32,23,3,44
18,29,10,49,0,29,47,49,39,20,0
28,42,4,33,49,50,13,40,47,19,34
6,44,5,49,35,5,46,39,11,30,39
4,16,46,25,50,10,15,11,12,15,18
42,24,17,16,12,14,4,38,5,22,21
29,11,28,35,39,18,17,15,6,30,23
10,43,35,48,8,37,44,32,29,36,34
3,16,48,28,24,34,49,6,40,42,2
36,29,43,44,17,13,1,49,2,3,20
4,36,2,28,33,3,2,6,7,5,48
24,47,17,40,47,9,9,17,16,11,31
30,39,33,37,47,18,21,2,45,31,33
16,10,41,20,3,50,27,24,35,34,30
11,15,9,5,10,27,43,11,14,20,18
2,0,28,26,21,6,10,46,36,48,3
3,5,8,17,50,20,35,31,26,10,43
25,4,23,49,28,20,2,37,33,28,35
