40,14,50
535,897,446,753,335,128,219,148,688,427,38,378,948,232
5,8,20,12,18,6,17,24,9,1,16,2,2,8,42
3,5,9,5,3,2,15,12,21,18,1,4,15,21,34
18,13,20,5,23,18,3,19,21,13,12,9,8,13,24
19,2,21,18,8,14,14,20,11,9,14,3,24,3,44
23,21,10,23,14,6,24,18,8,13,25,22,11,24,30
7,21,13,23,18,6,10,4,10,3,13,4,23,5,31
25,19,16,2,24,8,17,3,18,23,6,13,16,6,0
17,15,24,3,18,17,12,24,8,16,23,24,11,23,2
17,14,13,1,2,20,6,17,8,22,8,0,23,10,26
15,3,25,3,10,4,5,0,20,18,17,14,13,21,27
14,10,13,12,15,19,9,24,7,24,23,8,14,0,19
25,8,13,3,11,13,21,1,22,11,0,2,6,16,49
0,19,25,6,7,25,1,11,9,25,7,15,9,7,26
20,0,25,15,22,13,8,12,19,11,24,5,2,21,24
5,8,0,1,8,17,21,8,11,21,10,8,25,25,41
0,0,18,7,7,21,4,19,8,24,6,18,20,10,22
1,12,6,1,17,1,13,9,21,0,8,11,5,5,22
2,2,10,5,7,0,11,11,24,12,10,12,21,16,29
11,5,0,13,19,7,23,9,22,3,16,21,16,0,4
3,2,22,16,4,1,8,25,10,8,5,19,1,6,30
18,4,1,0,17,15,3,19,9,5,19,23,5,8,40
6,8,18,22,23,0,7,10,11,11,13,4,5,10,4
15,14,18,24,24,20,3,5,9,9,6,18,16,10,18
17,23,3,24,8,15,3,14,25,13,9,1,3,25,21
25,4,0,12,24,24,25,3,6,6,22,2,20,14,41
14,17,7,1,9,6,16,5,10,3,23,5,14,25,34
12,25,22,20,3,12,7,18,21,18,8,7,16,23,3
6,20,8,10,20,16,14,4,21,5,22,15,9,2,20
17,3,16,3,19,13,23,14,17,13,16,8,17,25,35
17,3,15,25,6,14,25,20,24,8,7,12,10,0,4
9,17,4,4,6,17,5,17,23,15,19,1,5,25,48
9,10,13,22,14,5,22,0,15,24,11,11,6,4,50
1,14,24,7,12,20,15,21,3,9,11,2,9,11,5
10,23,12,22,1,9,8,10,8,8,21,15,23,1,46
24,14,7,6,20,7,11,16,21,13,25,15,4,7,32
19,4,21,24,6,16,8,9,0,7,13,14,6,21,14
10,13,6,24,8,5,20,15,7,20,14,16,21,19,42
25,0,21,22,16,18,0,2,20,16,16,11,1,10,0
23,1,3,22,3,8,14,18,15,20,7,15,9,0,30
4,0,16,2,21,6,7,17,13,11,12,10,15,6,11
