80,9,50
764,237,690,431,13,846,242,397,287
3,6,1,0,6,6,4,10,3,34
11,8,1,9,9,12,5,5,8,15
9,6,3,5,8,9,5,4,9,26
11,10,0,11,1,4,12,7,11,42
6,4,9,9,10,8,2,6,1,38
7,3,10,5,2,9,0,7,8,33
5,6,6,8,11,8,1,12,6,3
10,10,12,12,6,2,0,10,8,47
7,4,6,2,8,11,5,10,0,8
7,2,9,0,0,5,3,4,2,33
4,8,0,9,2,4,2,1,1,12
0,12,9,11,10,9,1,1,7,45
9,8,2,11,6,2,8,3,5,49
11,3,6,11,5,11,9,4,7,46
0,10,9,12,10,12,7,7,5,6
7,1,0,0,6,10,10,8,1,43
5,11,3,10,3,3,8,12,9,39
10,11,6,11,5,7,4,11,1,27
9,4,0,3,1,11,5,4,12,28
8,1,11,12,8,8,5,3,10,26
2,3,3,4,4,3,4,0,6,40
0,6,11,7,10,4,6,6,4,31
8,0,2,7,4,8,9,10,11,24
4,10,12,12,2,0,9,4,2,28
6,9,5,6,11,4,2,12,8,8
9,8,6,4,4,11,6,11,9,35
2,2,5,4,5,5,5,4,9,21
12,2,9,2,11,9,5,12,7,38
1,3,1,3,0,11,8,4,2,28
1,4,3,5,12,8,4,5,1,20
4,10,6,6,11,12,3,0,4,0
0,9,0,10,7,10,1,1,8,3
12,1,8,1,8,11,11,5,4,4
0,11,6,4,12,12,12,12,4,3
3,6,2,0,11,12,4,9,2,34
0,2,12,12,1,0,8,4,5,19
0,0,6,10,5,2,1,8,12,8
1,2,3,1,3,9,5,11,11,21
2,3,12,4,10,9,6,3,3,32
8,6,7,9,11,2,10,10,8,3
7,11,8,4,0,6,2,0,7,46
12,9,11,0,11,8,6,7,12,18
11,0,6,11,2,1,9,1,10,39
11,0,8,7,2,2,8,3,10,50
9,4,7,11,0,3,6,3,9,8
0,1,9,5,5,9,6,11,7,19
7,9,9,10,12,9,10,3,5,39
0,5,3,12,7,1,3,8,12,36
6,2,7,1,3,11,7,3,8,33
3,1,11,11,9,7,4,10,0,37
1,10,3,11,10,4,11,12,7,33
9,12,10,12,0,3,10,10,12,1
9,2,0,8,7,5,9,12,3,46
4,5,5,0,1,10,5,0,8,7
2,5,6,11,11,7,3,2,6,50
8,0,1,0,4,9,4,8,2,18
5,10,7,4,5,7,3,5,8,8
5,0,2,4,4,9,2,3,9,7
1,1,8,1,7,6,8,3,11,24
11,1,9,1,10,2,10,3,12,45
7,1,12,7,5,2,5,10,3,23
6,8,0,4,3,10,6,3,1,38
1,1,8,7,12,8,10,5,3,50
11,8,10,8,4,7,8,5,12,4
7,8,10,6,9,9,10,4,4,2
4,10,5,2,11,7,12,11,2,4
9,10,11,11,9,5,11,8,8,3
0,8,1,12,11,3,6,4,4,23
12,3,8,6,0,7,12,6,1,36
6,1,7,0,7,1,5,3,7,2
6,5,2,2,7,6,0,11,4,37
6,9,8,9,7,8,2,0,2,37
8,0,9,5,0,9,4,9,4,39
9,7,7,7,0,8,3,4,0,5
8,0,12,7,12,9,8,3,9,26
9,1,5,0,10,12,9,8,7,9
10,8,6,4,5,4,11,2,10,1
2,6,9,10,11,11,3,2,2,32
4,1,10,7,1,11,3,7,4,24
5,12,3,12,4,8,0,7,7,23
