30,11,50
253,281,97,466,443,659,274,737,215,42,822
27,28,33,22,5,31,24,7,6,28,23,20
3,13,21,10,6,26,6,27,5,1,6,33
4,9,23,20,1,19,7,13,31,6,2,2
19,6,23,33,12,28,11,23,30,5,13,49
4,8,7,19,31,4,3,27,20,18,19,23
3,15,32,13,25,31,20,21,29,6,1,11
11,14,28,17,8,19,12,22,18,18,30,45
33,14,10,9,4,29,16,14,21,20,27,24
31,0,22,1,12,0,3,32,18,11,33,39
5,10,10,6,14,18,3,28,2,16,15,49
26,31,30,0,17,3,15,33,14,31,30,20
1,16,0,6,17,6,13,32,4,8,24,50
5,13,26,0,3,15,5,18,11,24,30,29
7,22,9,18,20,22,33,10,15,26,12,14
2,30,20,29,5,8,30,24,28,33,31,33
0,5,10,11,3,16,7,23,27,17,33,5
11,12,20,0,13,5,13,28,4,20,11,6
11,22,14,31,10,17,11,0,3,31,13,0
25,12,25,9,22,15,17,7,4,2,23,12
4,18,17,2,9,24,5,12,22,14,15,36
3,19,17,10,32,19,9,18,8,29,27,22
2,6,22,11,19,22,9,26,31,31,4,50
9,27,10,3,28,28,18,31,25,18,26,43
26,33,8,10,9,13,10,8,1,31,21,30
20,3,11,16,21,30,2,30,22,27,23,24
26,16,29,0,13,1,6,22,4,31,9,17
4,28,28,32,8,4,17,6,30,25,21,46
25,18,27,4,11,10,11,4,14,33,28,29
1,7,29,18,30,31,4,11,22,15,29,20
7,11,27,17,13,21,0,5,1,13,11,28
