40,7,50
979,887,379,834,312,974,923
7,20,0,13,6,6,4,3
25,11,5,1,18,14,1,32
25,19,24,18,5,15,23,5
14,9,14,21,21,6,25,27
1,22,10,4,7,14,21,31
1,4,14,23,6,3,5,36
0,20,15,22,17,3,9,22
25,4,15,11,3,14,10,20
15,21,7,5,9,8,24,16
10,9,10,1,14,6,16,47
4,17,11,1,9,8,18,37
10,21,9,11,16,1,18,25
6,21,22,15,14,8,5,8
20,20,17,19,23,12,12,24
19,9,1,3,7,19,11,50
6,14,8,25,23,15,0,15
23,17,11,0,21,11,5,11
2,17,21,0,9,8,5,34
8,24,4,20,17,2,6,46
2,23,22,2,13,2,4,25
25,22,1,14,9,5,11,15
6,16,10,8,3,0,15,26
8,21,4,25,8,9,12,15
21,21,1,22,21,1,15,18
12,12,6,18,23,18,13,38
21,9,12,23,12,2,19,6
2,19,19,8,8,25,5,33
20,13,15,21,12,3,15,18
5,20,2,4,2,22,6,6
4,13,14,0,1,21,7,12
23,18,23,25,4,23,20,28
17,6,13,22,8,13,5,2
6,21,25,23,19,22,2,30
16,3,6,21,13,20,7,14
3,7,24,18,9,13,19,14
13,6,17,11,18,11,21,7
25,23,7,13,17,25,21,49
18,22,0,2,17,23,25,39
2,3,20,4,22,24,10,34
21,14,19,23,15,13,1751,1
