35,14,50
885,337,235,357,275,472,361,720,95,804,217,922,584,44
11,2,5,7,22,12,12,28,28,7,24,19,5,20,22
24,22,6,3,21,18,25,11,20,27,11,4,10,24,8
2,26,14,16,16,27,28,27,24,4,16,4,16,7,17
1,12,24,28,4,19,15,1,6,22,0,19,25,15,44
28,15,25,21,3,2,16,8,22,27,4,15,28,14,12
27,26,12,11,18,28,10,25,9,1,6,20,16,12,47
22,20,6,8,9,25,26,5,20,12,10,4,20,20,14
2,2,6,5,5,24,12,15,10,11,26,10,10,8,49
26,28,13,18,23,9,12,21,13,16,25,12,24,26,44
4,17,3,25,23,24,5,16,14,3,11,3,23,13,8
22,14,26,2,5,10,13,14,16,18,3,24,2,16,5
27,5,18,4,14,23,10,4,27,14,11,24,6,9,41
15,1,23,7,24,28,6,4,2,27,14,1,2,26,37
0,26,25,11,21,26,20,1,21,8,13,1,17,25,43
16,22,21,9,5,26,0,8,23,5,3,17,4,13,46
13,19,6,18,12,5,11,7,16,7,21,7,12,20,20
0,0,21,13,28,13,8,2,12,9,22,0,1,24,28
13,13,19,25,16,20,10,17,8,2,24,8,9,24,15
18,25,28,9,1,25,28,22,17,23,0,26,28,26,44
17,5,20,6,4,17,11,6,18,19,12,5,12,8,38
16,27,2,8,7,28,28,26,9,2,28,28,12,12,29
15,27,12,4,25,0,7,14,8,3,27,28,19,6,0
19,1,22,15,15,16,6,16,8,21,9,25,16,14,2
23,6,10,21,9,28,21,2,23,19,24,4,16,10,32
15,4,11,10,24,16,28,10,0,8,8,10,5,3,31
15,22,14,21,1,26,1,5,3,9,7,11,21,26,11
25,28,11,10,13,12,20,17,18,18,12,23,5,28,35
12,17,7,3,22,24,6,0,22,21,24,22,14,3,26
21,10,1,5,26,26,9,16,3,15,26,6,9,8,10
26,1,27,1,20,9,2,1,21,4,6,19,28,26,32
26,7,25,22,18,1,25,26,22,28,25,0,23,5,49
17,12,9,14,7,13,3,1,20,7,10,13,23,19,18
8,3,28,12,9,28,22,23,26,21,21,2,11,0,2
15,16,5,6,20,14,22,19,28,28,11,21,27,25,38
10,7,5,5,21,5,24,1,21,25,18,14,20,7,48
