60,13,50
192,302,413,781,795,807,394,582,253,914,682,107,953
11,1,12,4,16,1,7,8,10,6,8,16,7,41
1,8,11,3,10,9,5,7,13,12,8,2,1,1
0,14,9,14,9,4,2,7,2,10,4,13,1,15
13,0,16,7,7,10,13,7,9,12,15,10,7,15
0,1,13,8,2,9,10,2,16,8,3,13,1,19
2,12,6,14,2,5,6,7,13,8,15,12,4,40
13,8,14,13,11,14,10,11,5,12,9,8,11,21
9,9,4,3,15,11,12,2,11,2,3,2,11,46
14,7,1,0,12,16,4,1,12,8,13,1,14,14
4,9,9,10,15,10,4,15,13,12,3,2,16,23
8,9,6,14,0,12,0,15,7,5,4,8,13,3
12,7,4,1,5,0,2,5,14,1,1,5,0,16
11,15,9,5,6,4,3,1,5,1,4,14,2,46
14,9,13,1,8,3,9,9,15,0,13,13,14,29
0,2,11,12,15,14,5,11,7,1,5,12,6,38
1,9,1,9,7,3,14,0,7,1,13,10,0,50
9,4,15,6,2,16,3,9,13,7,9,9,16,10
8,14,1,9,9,0,4,3,15,4,10,14,6,40
0,11,4,7,9,0,4,3,5,9,10,13,10,27
1,1,3,3,2,10,10,16,5,16,14,5,9,5
11,14,0,8,16,14,6,2,5,1,4,14,11,3
5,1,6,9,1,1,8,0,14,0,9,4,4,4
9,9,10,6,14,13,16,10,13,11,12,11,0,23
9,8,12,10,9,1,10,0,3,9,0,9,14,13
10,10,5,13,1,3,10,3,12,14,14,11,13,45
9,12,6,15,12,6,12,3,8,14,12,1,15,33
7,4,11,1,9,5,14,4,3,11,3,0,12,13
10,1,2,10,0,12,12,1,16,1,4,4,15,14
6,14,11,5,16,14,14,6,10,14,1,13,5,26
13,2,4,13,4,15,15,0,10,12,4,4,0,41
9,8,3,3,11,5,14,7,12,0,3,15,10,4
11,6,3,11,14,6,9,11,0,9,12,14,8,28
15,13,15,0,6,15,15,7,5,15,5,1,11,47
10,6,8,0,4,9,15,10,0,11,3,11,3,30
3,3,14,6,8,5,6,15,3,1,16,4,16,36
11,8,8,0,6,9,1,16,12,10,12,0,5,20
11,2,8,9,4,8,13,7,16,16,11,11,3,44
3,12,16,6,2,11,2,8,2,2,14,9,10,9
6,16,1,11,6,5,16,4,7,9,14,8,5,21
7,3,15,10,12,15,0,14,13,12,0,2,16,28
5,2,12,4,4,14,10,8,9,13,2,11,4,32
6,15,2,9,11,11,11,3,5,12,1,7,0,7
11,2,16,14,10,14,15,10,10,16,12,5,4,18
7,12,7,3,14,11,16,14,7,0,10,3,1,36
1,4,5,16,16,2,16,8,5,5,4,11,16,12
10,16,12,10,5,13,9,12,15,11,15,1,10,0
12,11,8,14,5,6,8,4,11,15,8,9,8,23
0,6,3,6,14,10,10,7,8,5,16,13,6,6
3,8,9,2,12,6,16,9,7,1,4,0,2,48
1,0,7,6,10,0,14,2,6,7,13,12,11,6
12,5,13,0,8,15,0,16,9,10,15,13,8,27
13,12,5,9,11,14,14,7,9,9,6,14,4,12
7,13,0,10,14,16,4,3,10,5,1,10,2,1
16,8,7,5,4,14,12,0,5,5,0,9,4,46
0,3,4,6,9,15,1,0,0,5,11,0,6,38
16,12,0,13,16,10,0,13,1,5,4,2,0,45
5,10,7,9,13,0,3,4,16,4,14,14,13,45
16,8,10,11,10,10,3,15,16,16,7,9,12,11
9,1,5,16,10,12,16,10,0,12,13,1,11,20
2,3,0,16,16,6,12,1,0,14,5,13,958,6
