10,14,50
779,538,110,382,219,748,513,737,218,969,798,600,644,54
93,3,11,77,86,56,97,39,61,56,3,31,59,67,28
51,99,0,88,36,73,63,48,40,87,41,88,88,90,48
48,71,68,19,22,71,0,29,88,34,32,22,85,92,1
3,80,67,40,71,47,58,30,25,63,17,7,72,79,15
29,89,23,31,99,38,12,45,0,20,73,68,88,83,45
7,58,17,28,72,34,68,4,72,86,59,76,16,31,5
59,97,95,16,81,37,91,15,68,1,32,91,95,29,3
79,29,9,94,14,10,58,29,9,69,87,38,70,95,14
51,66,11,53,31,95,51,31,37,32,38,83,54,7,27
70,0,47,95,6,65,37,57,34,68,73,68,5,250,13
