65,7,50
714,483,221,373,232,407,615
3,8,10,3,9,6,14,8
12,7,1,6,12,10,15,25
0,9,1,0,13,6,12,3
7,5,8,9,7,11,4,28
15,5,9,11,10,11,12,21
7,6,7,5,7,0,10,19
4,11,14,11,5,6,11,29
15,11,11,4,15,12,14,37
5,15,15,11,3,7,6,17
7,5,0,14,4,14,12,49
8,15,7,2,9,15,11,34
1,4,3,13,12,9,2,16
0,14,5,10,13,0,6,6
4,11,2,9,12,13,13,10
3,12,5,12,2,11,4,6
4,9,10,12,9,11,10,29
6,11,3,2,15,0,3,9
7,0,7,14,7,3,6,35
13,11,14,3,7,1,14,44
1,1,7,8,12,8,13,47
15,13,2,9,1,14,4,24
8,13,6,4,12,11,13,6
0,2,12,13,2,9,2,49
0,4,1,11,13,11,3,19
4,12,8,8,13,3,3,34
14,9,6,4,4,10,11,45
2,11,5,3,8,12,6,34
8,11,2,11,5,9,3,9
13,1,15,7,9,6,7,28
2,12,1,6,6,10,8,25
11,14,3,13,3,1,3,41
1,13,1,1,11,12,7,5
1,3,13,14,13,15,8,2
11,14,14,2,11,2,13,30
4,1,12,2,11,0,2,19
4,2,6,5,9,11,6,7
9,10,12,4,2,6,14,11
2,8,5,0,10,10,0,23
4,14,10,12,7,2,9,26
9,2,9,14,4,15,8,46
12,15,3,2,0,4,1,38
14,1,14,8,12,11,11,27
5,12,4,1,0,14,2,26
7,6,2,6,6,15,5,33
3,9,10,0,14,0,9,0
8,2,1,1,9,12,5,44
12,4,2,10,14,12,4,14
7,5,9,3,7,3,6,13
5,0,8,6,4,3,14,25
8,2,6,4,8,5,5,10
3,13,11,15,7,5,6,43
0,8,6,14,15,3,1,37
11,12,7,12,12,4,9,16
5,9,5,9,1,14,5,44
2,15,9,7,6,0,2,49
11,6,1,15,5,8,15,14
13,6,14,10,11,11,0,13
8,15,7,8,13,0,12,17
1,3,3,12,1,5,15,22
0,7,2,13,1,9,8,36
2,5,5,7,12,0,12,36
8,13,2,8,4,3,2,15
6,15,1,4,1,13,5,11
6,3,2,2,12,14,5,49
3,2,5,12,5,12,6,12
