100,12,50
751,436,516,586,55,23,830,686,372,991,257,862
10,8,9,8,4,0,0,0,2,7,10,7,40
0,0,10,0,1,9,4,3,6,1,7,6,29
10,2,1,9,0,2,6,0,7,10,2,10,5
10,5,7,7,7,10,2,9,10,6,3,1,50
5,3,8,6,7,1,7,1,7,8,9,2,17
8,2,6,10,2,0,3,2,3,8,5,9,26
6,10,5,5,2,10,6,5,2,7,6,1,35
5,5,10,2,2,4,9,9,2,2,0,4,37
6,4,4,9,8,6,7,9,5,7,0,10,42
1,8,3,1,0,6,8,1,0,0,5,8,35
2,0,10,8,5,5,9,5,10,1,1,6,0
6,9,2,1,8,8,7,5,6,7,10,8,15
8,10,1,5,7,4,0,1,1,4,7,3,14
3,6,6,6,4,7,4,1,0,7,5,3,44
9,3,7,7,9,6,4,1,4,7,3,3,47
9,6,0,0,10,5,3,0,8,1,9,8,31
2,5,4,0,6,5,3,9,3,1,3,3,22
9,9,9,7,1,0,10,10,0,5,9,2,9
7,5,1,7,0,4,2,3,6,8,1,0,32
6,8,7,3,1,3,2,9,2,9,9,1,26
6,2,2,10,9,6,3,9,3,5,9,1,4
8,3,8,0,6,10,3,9,8,6,1,0,7
6,9,5,10,9,6,9,7,0,1,4,7,38
10,5,10,5,1,1,6,0,3,2,5,7,36
3,5,4,7,5,6,3,4,1,2,3,6,40
4,7,10,3,0,3,4,2,7,6,6,3,13
9,6,6,5,10,6,9,10,5,2,1,9,18
3,3,4,7,5,1,5,9,6,5,4,5,48
3,3,2,3,6,10,4,4,10,6,7,5,15
7,5,8,10,3,8,8,2,2,1,1,8,40
7,10,7,8,2,0,7,4,3,8,5,1,35
4,4,7,10,4,6,4,6,10,0,10,7,43
10,0,2,4,10,0,1,10,8,8,6,3,1
4,1,1,8,5,9,7,10,8,6,10,2,12
3,6,0,9,9,4,7,9,1,4,0,4,45
7,1,6,8,8,2,9,0,6,5,10,2,32
3,6,10,4,7,10,10,4,10,9,3,6,5
10,6,7,6,6,2,5,4,7,0,1,5,46
2,6,3,0,0,7,7,1,3,6,8,9,37
9,10,1,8,0,6,10,1,6,4,3,4,35
7,1,0,1,6,0,2,5,10,9,3,3,4
0,9,3,2,1,10,10,8,3,3,6,0,26
7,2,0,6,3,2,0,4,0,8,5,5,32
7,7,10,0,7,10,1,1,0,6,8,10,40
2,5,10,8,7,6,7,2,2,10,2,9,15
6,7,1,4,2,10,7,8,1,2,10,1,5
8,8,0,8,9,4,7,4,10,7,5,1,33
2,7,3,9,2,6,10,7,8,6,3,0,5
4,0,4,2,1,8,1,5,9,1,10,7,22
0,7,2,9,6,9,5,9,2,10,10,2,47
10,3,0,1,7,4,4,3,5,4,10,8,31
7,1,6,0,4,4,10,3,0,4,9,9,39
7,5,0,5,6,7,0,7,9,10,9,5,26
5,1,1,0,7,7,7,7,1,6,0,0,45
5,4,10,10,9,8,0,6,2,10,3,1,26
8,5,1,4,10,10,4,8,3,10,1,7,1
3,4,7,5,2,3,7,6,0,6,1,0,3
1,3,3,2,3,5,0,10,8,7,3,4,21
1,2,9,8,9,8,5,5,7,6,1,9,20
2,10,4,9,4,10,8,5,10,6,10,1,7
1,1,8,7,7,9,5,4,2,0,6,10,16
8,0,3,0,8,10,9,0,5,8,9,5,26
10,3,10,3,0,3,9,3,9,9,8,6,33
5,6,6,0,4,1,4,4,2,6,6,5,24
5,2,3,10,2,2,7,5,2,0,8,0,19
5,5,5,8,9,5,4,1,8,3,8,9,5
3,8,9,10,3,5,1,6,1,8,7,0,35
1,9,5,9,1,5,8,1,10,5,1,9,42
5,1,9,8,10,8,7,9,4,4,4,2,46
0,0,4,2,10,10,8,1,2,8,4,1,7
3,0,7,0,0,2,1,1,4,8,0,8,36
3,7,3,9,0,9,3,10,4,1,1,4,25
4,3,0,0,8,5,7,7,8,6,5,10,38
0,3,7,10,7,8,5,0,5,0,1,0,48
6,4,3,1,1,1,6,5,6,0,7,0,19
3,3,2,0,2,6,3,1,3,0,8,3,39
8,2,10,4,7,6,4,2,8,3,9,5,28
6,9,6,4,7,3,0,3,3,5,0,5,41
8,2,6,10,3,8,6,0,2,2,8,7,44
0,1,9,5,8,4,3,2,7,10,2,3,15
1,1,9,5,5,1,1,5,9,3,6,6,5
3,3,9,5,9,2,1,1,1,9,1,2,45
4,0,6,9,2,1,5,8,0,1,9,2,35
2,8,8,7,0,5,4,9,3,6,4,8,31
10,5,10,2,8,0,6,3,9,1,1,4,16
7,3,5,6,8,7,8,2,4,9,6,9,33
4,3,7,0,6,4,0,10,9,8,1,4,43
3,9,1,2,9,10,9,7,4,8,0,0,47
9,9,8,7,9,7,10,2,4,10,7,3,23
9,7,6,5,2,8,4,8,5,9,9,0,17
7,0,9,1,3,10,3,4,6,3,0,3,25
1,0,6,2,9,2,3,9,0,9,2,3,33
4,2,6,2,9,9,6,8,9,3,10,5,2
7,6,1,1,2,2,0,9,3,4,5,8,46
7,5,0,9,3,0,7,8,6,0,6,9,42
9,10,6,3,6,9,6,0,6,3,3,10,48
10,4,4,9,2,3,5,4,6,10,0,0,41
0,9,1,0,4,2,3,6,9,10,7,1,40
1,0,3,9,7,3,1,1,7,9,8,0,23
9,0,7,5,8,8,6,10,3,1,10,405,1
