45,9,50
367,397,144,289,568,578,114,232,494
16,14,14,5,15,6,22,20,21,18
20,20,21,18,5,5,18,2,18,49
13,1,15,2,10,18,15,14,0,4
19,12,4,12,18,21,2,7,9,22
14,0,21,20,15,19,19,8,22,8
11,8,1,22,17,17,19,1,18,41
22,7,2,9,2,1,13,14,18,6
8,19,16,14,2,15,0,22,11,18
18,19,11,10,15,5,11,9,3,19
10,17,14,15,14,20,10,17,17,32
0,16,5,20,3,16,18,7,22,21
21,5,8,13,17,14,18,9,14,38
21,6,17,15,11,9,17,12,21,12
4,20,1,17,3,13,5,17,5,37
11,1,16,18,15,6,0,3,16,9
3,20,20,14,3,18,10,11,14,50
15,1,22,1,18,0,15,3,17,40
22,19,17,5,17,3,14,4,16,9
16,4,15,12,5,9,0,12,12,26
4,8,6,3,10,20,15,2,16,40
13,8,21,17,14,18,18,15,13,17
1,3,13,2,1,20,11,18,8,44
19,11,19,0,4,20,13,22,9,13
3,4,0,15,12,9,18,7,7,46
13,5,11,12,12,15,4,21,16,14
1,21,7,14,7,9,10,9,13,45
15,14,17,1,10,5,2,19,18,8
8,22,11,21,16,9,12,19,10,11
1,14,0,6,6,2,21,10,1,5
16,7,16,14,13,15,2,15,8,17
0,22,11,4,14,11,14,16,21,46
11,6,9,13,13,15,2,8,5,32
13,5,5,3,12,9,0,20,13,41
4,6,5,12,14,8,15,5,20,40
15,2,15,15,17,22,6,0,16,42
19,11,6,18,16,4,18,12,13,6
15,22,10,14,4,10,14,2,3,3
0,4,15,8,4,20,5,4,0,3
18,9,4,11,12,8,0,17,8,3
19,22,16,19,0,7,8,21,4,22
16,9,1,3,13,11,6,10,0,40
9,20,17,13,22,2,10,19,17,1
12,21,21,5,2,22,19,14,17,49
10,10,0,19,9,17,15,9,22,11
11,16,7,15,0,20,14,11,10,47
