90,15,50
225,796,163,631,266,631,170,674,577,143,206,38,650,516,906
3,3,2,3,9,10,11,9,10,8,0,5,0,6,3,7
10,2,7,1,4,0,7,11,7,9,3,3,9,8,9,29
9,5,11,8,7,1,2,9,11,7,6,2,4,8,1,47
0,6,5,9,4,2,2,10,8,11,0,11,4,5,0,20
1,2,0,1,11,0,0,7,11,11,4,1,8,4,7,3
2,1,1,10,2,11,4,0,4,2,3,7,10,4,3,9
0,9,11,4,9,1,0,2,9,3,8,6,3,4,6,2
1,7,1,4,5,7,4,3,7,6,10,1,0,1,7,9
1,3,7,7,8,2,1,0,10,7,3,3,10,10,0,16
1,11,10,6,6,3,1,8,8,1,8,2,6,10,10,1
2,3,4,7,9,2,5,11,5,4,10,6,0,2,11,10
9,5,5,5,1,2,1,11,3,1,5,9,11,5,6,36
3,1,2,7,11,10,3,0,7,5,11,8,10,6,5,20
5,1,0,2,1,4,11,8,5,5,9,4,4,2,2,8
9,6,1,5,7,5,7,10,7,2,11,1,0,4,4,25
7,4,5,10,3,6,11,3,10,10,0,9,8,3,1,7
0,0,1,11,8,11,5,7,10,8,3,9,1,11,3,25
5,9,6,0,10,10,1,11,1,2,2,6,8,6,1,18
11,9,6,2,11,9,5,5,0,6,6,8,6,4,10,40
11,0,9,11,3,6,1,10,11,8,11,1,7,10,5,45
2,5,0,6,0,5,11,5,8,4,3,5,6,10,1,7
6,6,1,6,5,6,11,10,7,5,11,6,10,0,1,35
3,11,3,7,2,9,11,3,6,11,4,9,6,9,4,36
5,9,5,10,9,9,0,11,6,7,3,7,1,3,9,32
11,11,0,1,2,9,5,11,0,2,8,1,9,10,7,28
10,4,11,11,10,7,2,11,8,5,9,7,3,7,5,22
5,1,1,11,11,4,2,1,11,1,11,10,0,3,10,30
2,4,6,5,5,8,10,9,4,3,6,1,9,0,5,40
3,10,7,10,2,2,4,0,6,4,5,11,6,6,5,9
7,7,10,0,10,9,9,4,10,2,7,6,2,11,5,8
1,5,11,6,6,11,9,5,7,0,2,11,0,11,0,2
5,4,7,3,8,1,5,1,0,1,6,6,11,11,2,0
4,6,11,11,0,4,7,4,10,0,6,5,2,1,7,40
0,8,5,8,4,4,4,8,3,8,1,1,11,4,2,31
8,6,5,1,4,8,0,5,0,5,5,6,3,8,11,22
6,1,4,1,1,7,4,1,2,0,7,10,7,11,6,11
0,8,0,7,5,7,6,4,9,6,7,10,8,4,6,18
6,2,0,3,0,5,7,3,6,0,11,6,6,3,7,19
1,4,7,7,7,1,11,0,8,11,4,5,0,10,1,43
6,4,10,1,8,2,8,8,10,0,7,2,9,1,11,30
2,3,4,11,8,3,10,10,10,0,9,2,4,1,5,31
11,9,8,9,6,7,6,2,4,4,2,0,4,7,0,37
8,7,10,8,5,9,6,11,2,10,0,11,7,5,8,8
0,0,11,9,6,7,7,10,0,1,8,0,10,11,0,3
3,3,1,10,1,5,5,4,5,4,3,2,10,11,4,26
1,1,8,2,3,2,2,4,8,6,1,4,0,4,5,12
2,0,9,0,2,9,2,4,6,2,8,8,1,10,0,25
0,9,5,0,6,8,3,7,1,0,1,6,1,3,6,40
9,4,2,3,8,4,9,6,2,1,1,9,3,10,8,16
7,7,8,7,6,2,2,5,9,2,0,8,6,11,2,33
1,2,4,0,4,11,10,1,4,4,0,4,4,3,7,33
2,7,0,10,8,7,11,8,0,8,2,8,7,8,7,34
10,10,11,1,2,0,9,6,6,3,11,3,6,2,11,0
2,6,4,3,3,4,10,5,6,10,3,6,11,3,0,28
3,5,4,6,5,10,7,9,9,11,9,4,6,6,11,40
6,2,10,8,4,3,8,8,1,9,8,0,10,3,9,21
5,6,5,9,5,6,6,2,3,7,5,4,11,0,11,40
8,10,1,6,6,2,11,0,4,8,3,8,1,4,2,11
11,10,3,8,4,10,7,8,4,7,9,3,3,11,3,12
1,3,9,9,6,5,8,3,9,7,1,0,0,10,3,46
10,3,3,1,0,9,11,5,8,11,8,8,10,3,3,35
7,11,10,4,0,7,4,7,5,11,11,10,6,10,1,36
10,11,7,10,1,7,8,11,9,0,6,5,9,0,8,31
10,9,4,5,3,4,1,1,7,7,11,3,0,3,10,42
6,2,9,7,4,9,3,3,6,1,3,0,8,3,0,20
10,6,7,6,4,4,9,1,4,7,7,6,9,1,7,40
