55,9,50
331,488,281,116,792,813,601,705,87
6,9,1,17,12,7,15,13,15,11
13,6,12,15,3,7,6,1,14,2
9,7,7,3,15,5,14,10,3,22
13,1,2,7,0,5,13,14,6,28
0,3,10,10,6,8,6,0,11,33
2,0,0,17,16,5,11,13,5,41
3,13,1,17,18,15,1,9,11,2
12,13,0,15,18,6,4,5,16,10
11,11,1,5,5,5,15,7,5,34
3,13,16,8,17,5,0,13,8,39
15,13,15,15,2,0,17,3,8,7
16,11,18,4,4,8,18,3,8,19
13,15,15,7,15,12,9,3,8,34
8,17,13,9,17,11,11,0,1,29
17,17,7,2,4,16,3,12,16,48
5,16,17,8,8,8,0,12,5,21
3,11,17,5,9,2,6,15,9,47
15,8,10,2,2,3,1,8,9,9
13,16,18,0,17,5,9,7,1,41
3,0,16,12,7,13,11,7,2,5
6,3,0,6,3,1,9,1,16,46
0,6,3,17,11,14,17,8,15,14
18,9,14,10,9,7,8,6,12,20
10,12,14,15,12,14,16,13,7,15
6,4,10,15,12,3,13,1,8,6
1,3,3,16,6,15,6,4,9,26
8,5,11,12,4,10,18,1,16,2
15,3,9,12,6,5,16,3,0,39
5,13,14,9,5,15,16,5,17,32
9,7,0,1,4,16,0,1,16,29
3,8,14,17,18,15,3,5,12,22
7,10,10,15,14,2,15,5,13,7
10,13,1,3,10,9,14,12,11,21
3,11,7,4,8,5,1,11,7,32
9,10,9,1,6,7,18,12,16,37
0,4,0,13,2,5,18,1,1,4
16,11,15,14,7,16,8,15,7,26
16,1,10,3,9,5,12,15,4,23
18,15,8,11,11,3,0,18,0,15
14,0,3,14,10,13,7,18,12,30
5,9,18,18,8,8,14,10,16,8
0,1,18,12,1,4,6,7,15,50
17,5,6,17,8,3,16,12,18,46
6,6,9,15,15,13,6,2,18,11
8,4,14,7,10,8,11,5,9,22
11,12,2,12,18,14,6,0,16,32
11,16,11,4,7,15,0,18,5,10
1,3,12,4,12,4,15,0,13,23
14,5,0,2,9,14,2,11,12,22
1,0,14,3,6,16,7,13,5,20
6,15,15,10,14,8,1,2,4,24
12,1,0,4,7,13,0,13,7,9
13,3,15,4,17,1,4,8,14,36
17,18,6,2,16,17,3,12,13,41
1,15,16,13,17,3,8,1,4,12
