85,14,50
628,857,84,965,340,431,562,664,286,447,446,177,67,176
6,11,4,3,4,10,6,11,0,5,1,9,6,4,46
4,3,9,10,9,11,7,1,7,11,11,4,11,3,13
11,1,11,7,3,0,3,11,11,6,0,2,5,8,47
11,0,0,10,1,3,0,7,7,4,2,5,6,2,9
1,6,4,2,1,3,8,5,11,3,7,6,2,0,29
8,7,8,3,7,9,9,11,5,5,2,11,9,9,14
10,1,10,7,8,8,7,5,0,5,4,8,11,11,16
7,6,5,5,3,8,8,0,11,5,10,0,10,2,47
8,2,6,9,10,2,9,2,1,10,7,9,2,1,32
8,5,11,4,9,10,9,7,11,8,1,10,7,8,32
9,2,9,0,7,2,2,4,0,10,0,10,4,1,3
2,10,6,10,4,10,1,11,8,4,6,0,10,6,31
10,10,7,7,0,6,5,4,1,3,4,8,11,2,40
4,3,7,10,5,10,3,6,8,10,9,10,6,8,36
1,11,0,2,10,8,5,6,4,4,8,0,7,1,13
8,8,11,6,8,9,0,0,2,2,11,5,5,7,16
4,5,7,3,9,6,8,11,5,7,0,6,9,0,41
1,2,5,10,1,6,10,4,3,8,11,11,1,4,6
9,4,5,3,3,6,10,11,2,5,3,5,0,9,22
9,1,3,10,6,11,11,7,7,7,3,10,0,9,47
1,6,9,4,2,4,11,0,5,7,7,1,8,4,39
10,11,5,9,4,11,2,11,0,5,8,1,4,10,21
8,8,10,11,3,11,0,8,9,3,1,11,5,1,13
9,8,8,6,2,11,11,11,0,9,5,5,9,8,23
9,7,11,10,11,3,6,1,6,3,2,0,6,8,25
1,8,2,3,0,5,2,10,1,4,6,11,1,10,26
10,11,3,11,11,2,6,8,8,9,0,1,1,10,19
0,3,2,11,0,6,9,7,11,8,1,1,11,11,45
0,8,8,1,6,1,8,11,1,8,3,0,6,7,40
6,5,9,8,4,5,11,3,4,5,11,3,4,11,18
10,1,8,10,10,4,4,0,10,2,11,2,8,5,40
3,1,3,10,5,1,2,5,8,8,5,10,5,4,0
1,1,8,4,9,7,11,7,8,8,5,6,1,10,11
1,8,3,10,3,1,2,10,1,3,9,10,3,10,14
7,2,11,11,4,11,11,1,9,11,7,9,1,8,44
0,8,3,3,1,9,6,9,10,2,0,0,8,5,39
6,11,11,9,9,0,8,5,3,11,10,4,0,7,19
3,6,0,10,0,7,11,2,9,10,3,10,8,3,4
1,8,8,11,2,6,4,9,2,3,8,9,7,9,19
10,2,0,6,6,11,4,3,11,3,4,4,8,2,15
0,8,5,7,3,5,6,6,7,4,11,1,10,2,32
11,4,2,0,7,0,6,5,10,3,3,6,2,0,4
6,9,4,2,11,3,0,5,4,0,7,6,11,6,26
0,9,5,4,7,3,3,6,4,1,2,8,10,5,18
10,6,10,11,10,8,9,9,5,3,0,5,11,3,33
10,2,10,6,8,6,2,2,1,8,4,6,9,8,20
10,1,8,3,1,5,2,8,4,4,1,4,2,4,25
0,3,6,0,8,10,11,2,1,3,0,9,7,6,17
10,0,10,10,0,8,5,7,4,5,8,1,0,6,33
11,3,7,3,6,8,11,6,11,1,6,4,9,1,39
3,0,3,8,4,7,5,9,4,11,5,11,1,0,7
10,10,3,8,9,10,1,5,1,6,4,10,11,2,46
4,1,11,2,9,7,10,3,11,6,3,2,0,2,28
0,1,9,9,6,5,7,0,0,3,11,2,9,1,37
1,7,3,6,4,0,3,9,6,10,3,8,5,7,0
2,8,10,6,5,10,0,6,4,5,6,2,5,6,11
3,5,5,1,5,4,6,0,6,11,9,5,8,1,14
8,6,3,3,1,11,4,1,0,3,3,4,8,11,49
5,0,7,6,9,8,6,1,11,2,4,11,7,8,18
6,6,5,8,10,11,10,3,1,2,11,1,6,7,30
1,6,0,3,1,4,6,0,7,0,6,4,4,6,19
10,10,4,0,7,0,9,8,0,10,3,0,5,0,50
0,11,8,0,7,10,2,6,9,7,6,1,2,7,11
4,7,8,7,5,2,2,7,5,9,0,9,4,8,16
10,9,0,0,1,11,2,10,5,6,3,2,10,7,15
6,3,6,6,6,2,11,8,1,4,3,8,2,3,36
6,11,5,9,10,0,11,2,1,7,6,11,11,8,43
0,8,6,7,10,7,11,5,8,6,5,11,5,7,9
4,8,2,0,0,7,0,7,2,4,7,0,1,1,3
7,6,11,2,6,7,2,7,7,2,6,7,1,9,22
7,2,8,3,8,8,0,10,8,7,3,11,2,5,4
0,5,3,11,4,5,8,8,8,10,3,0,4,0,13
9,1,8,4,0,4,7,2,4,11,8,6,0,2,40
11,7,0,3,5,4,3,6,8,5,10,7,7,8,35
5,7,7,7,9,8,7,3,0,7,0,3,2,0,31
1,2,2,2,9,10,5,4,8,2,11,10,11,4,37
1,4,2,5,0,9,8,5,6,0,11,2,4,2,46
10,0,4,0,5,3,4,6,6,7,0,6,5,7,13
11,5,7,10,3,0,7,9,11,4,3,3,8,0,35
8,2,8,6,11,9,9,10,7,3,0,5,9,9,15
1,5,1,3,10,0,3,7,8,6,7,4,5,1,21
9,6,10,5,5,5,2,7,10,7,11,8,9,3,25
6,0,4,11,2,9,7,2,8,10,8,8,8,6,13
0,7,4,3,6,2,5,10,9,0,10,7,9,2,9
4,1,0,1,2,4,6,11,1,0,8,7,1,3,2
