35,11,50
430,907,213,913,686,341,509,441,219,290,100
7,27,5,23,1,18,1,22,10,19,15,31
28,17,16,23,4,1,1,9,12,20,2,46
20,6,16,20,4,26,6,7,11,9,3,32
14,9,23,14,25,13,21,14,16,3,12,8
18,5,26,3,22,5,2,6,7,23,15,15
4,9,18,23,27,12,25,10,8,27,10,37
6,21,12,4,20,10,5,10,5,12,23,35
27,27,23,16,22,23,12,22,27,2,8,40
9,10,24,7,25,28,18,4,9,4,27,4
25,22,2,3,19,17,24,25,12,26,5,33
17,17,9,10,26,0,12,14,26,22,17,7
23,17,17,16,0,27,28,7,4,10,14,42
22,4,5,7,21,13,13,10,26,7,18,34
27,8,15,6,22,23,1,16,7,14,18,48
25,0,15,19,17,20,2,0,28,0,11,48
25,17,6,13,20,13,24,24,2,25,19,43
24,7,13,17,13,24,18,5,3,20,25,50
28,1,26,22,17,20,12,25,26,24,5,38
20,8,3,27,26,7,27,23,22,12,8,1
4,17,11,4,4,2,20,27,22,28,9,23
25,12,13,25,16,10,22,19,14,16,15,1
27,9,24,17,4,5,12,18,3,4,12,30
20,13,24,5,16,25,1,13,18,21,27,5
16,21,6,22,14,16,23,7,17,18,5,46
9,28,2,18,24,9,7,1,23,4,17,16
12,16,28,10,20,25,22,27,6,8,14,12
27,5,24,25,24,10,5,6,14,23,20,9
19,23,23,1,26,19,16,17,11,13,12,20
17,20,0,5,26,22,19,13,22,22,24,22
19,7,4,13,18,9,4,21,22,14,14,11
16,7,15,15,12,14,28,20,21,13,5,46
16,14,3,11,25,10,7,17,25,12,26,5
13,14,12,5,2,6,23,27,27,18,21,16
2,4,16,16,8,6,1,21,0,14,19,35
26,17,0,16,28,22,13,20,19,5,27,34
