45,10,50
489,74,305,103,870,353,298,215,395,488
10,9,7,13,19,22,18,11,19,18,14
4,8,9,14,21,14,7,0,14,0,25
14,3,12,0,20,16,2,22,3,7,45
14,1,5,19,18,10,10,1,18,16,44
19,11,15,21,21,12,8,0,19,5,26
14,3,21,15,22,17,8,18,4,20,15
20,6,0,10,5,19,20,18,22,10,28
14,4,2,11,19,5,9,14,19,10,42
10,12,6,2,12,15,9,10,5,15,31
5,3,16,6,9,11,12,1,13,21,14
17,1,11,6,7,6,20,12,15,13,1
19,18,22,11,14,8,5,20,20,4,22
4,9,6,2,15,3,8,14,1,9,32
15,17,12,15,16,5,1,20,20,19,11
15,18,5,0,18,8,2,14,16,11,49
1,8,17,17,3,14,21,7,10,7,8
22,15,5,0,2,1,13,4,20,12,26
0,16,18,6,17,4,7,3,8,12,17
2,6,22,22,21,22,17,9,20,7,43
10,14,21,22,4,18,2,8,6,7,32
10,10,9,11,7,1,21,3,6,10,3
20,8,19,2,1,9,16,16,14,20,3
15,19,0,12,14,15,0,16,6,18,36
12,8,21,10,6,13,20,17,1,13,47
1,22,2,16,22,3,3,16,15,3,30
1,1,19,22,13,15,10,1,16,1,47
19,4,11,18,13,12,4,16,6,20,18
20,1,8,3,16,9,15,3,14,10,48
11,4,17,12,11,1,2,17,7,5,10
8,21,1,12,20,2,2,2,5,18,27
8,20,7,5,15,17,4,14,4,10,39
7,3,22,22,1,2,14,21,2,3,39
0,15,3,3,0,19,17,20,12,5,1
15,10,3,16,11,7,9,8,17,7,22
5,15,17,2,18,3,10,10,10,13,1
17,21,20,9,11,2,14,15,3,13,15
20,5,0,11,1,17,11,0,4,20,24
15,13,5,8,8,0,0,4,15,17,8
8,9,10,11,14,0,10,0,6,2,18
1,3,21,8,14,7,5,1,8,22,14
14,22,16,10,7,1,19,5,1,8,32
19,0,11,4,20,20,10,2,4,9,25
1,4,15,21,22,3,20,13,4,15,28
2,0,21,2,14,1,11,20,1,6,17
12,3,10,21,13,12,18,2,17,7,37
