90,8,50
851,126,483,851,953,843,561,477
11,3,6,9,1,5,10,8,20
7,7,11,1,11,7,9,9,33
6,9,0,3,2,1,6,4,36
8,10,6,8,9,3,2,6,21
2,4,1,9,3,8,10,2,1
9,8,2,0,8,5,9,6,26
2,2,7,2,1,7,1,1,30
11,2,11,2,0,4,3,9,4
10,5,2,8,4,4,7,11,43
5,8,0,0,2,3,1,2,43
1,2,9,6,1,9,8,3,18
8,9,6,1,2,10,0,4,33
9,5,1,0,10,6,2,11,34
10,5,7,5,8,10,8,0,35
1,8,1,3,1,1,2,8,37
6,8,7,7,6,11,4,9,11
5,6,8,0,5,10,11,7,12
5,2,9,8,10,3,6,9,47
0,4,7,3,4,4,6,11,7
2,4,0,4,3,8,0,6,22
3,9,10,9,8,2,10,1,36
0,0,1,8,1,6,11,1,45
6,0,1,3,2,5,7,2,34
10,2,1,11,1,10,8,1,45
3,8,4,5,0,0,4,1,39
5,0,0,6,7,4,3,5,19
10,8,11,7,9,4,7,9,41
2,4,11,1,9,6,7,8,44
11,2,10,5,4,7,9,3,24
5,8,4,7,11,4,9,2,13
0,7,7,0,3,8,3,5,3
10,11,3,9,3,3,6,11,32
8,0,10,6,2,6,3,3,10
2,11,3,3,8,1,2,2,36
3,3,9,0,6,1,9,11,5
5,6,4,10,5,4,8,11,24
7,8,4,5,1,6,3,11,49
10,5,6,8,2,10,0,4,49
0,11,4,5,1,10,7,11,48
10,2,11,3,5,1,9,4,48
1,3,2,3,7,1,3,1,32
5,5,1,7,4,2,11,8,50
7,3,2,9,1,6,4,9,19
5,7,10,10,3,11,1,1,21
10,7,8,10,9,3,8,1,29
10,5,10,6,2,10,2,8,36
8,4,5,5,2,6,5,3,41
8,6,11,7,5,7,2,3,9
0,8,6,9,1,8,8,2,15
5,3,10,11,1,2,9,0,15
1,0,7,7,2,11,5,10,43
6,11,7,5,7,6,0,11,4
8,6,0,2,7,2,2,4,21
0,6,3,11,11,11,11,5,2
1,0,10,10,10,3,8,1,22
4,8,6,8,10,3,7,0,10
8,11,6,6,7,0,9,1,45
7,9,8,11,8,9,3,8,28
4,4,3,2,0,9,8,3,50
7,10,8,1,11,1,10,8,0
1,11,2,0,10,7,10,6,9
0,1,5,11,1,8,0,9,2
6,11,4,3,1,4,1,9,34
1,7,5,4,7,4,3,2,6
10,2,11,6,7,4,6,9,23
3,5,3,8,0,6,1,6,25
1,8,0,2,9,5,7,9,37
3,2,5,0,6,1,11,4,4
9,0,3,8,0,2,4,5,32
10,1,7,8,0,4,8,0,16
11,0,4,9,7,6,9,9,50
1,11,11,4,1,8,11,5,21
6,6,0,11,5,2,2,2,46
1,3,10,3,3,11,1,5,4
3,8,11,2,1,9,4,2,4
8,2,7,8,8,10,11,2,26
3,7,6,5,0,4,6,1,2
3,10,4,8,9,1,10,2,10
3,1,9,0,3,1,5,6,34
9,2,5,5,0,3,7,5,18
3,2,0,5,10,7,3,9,28
4,0,3,8,3,4,10,8,37
2,3,11,5,6,1,3,11,48
3,0,0,2,11,1,7,10,11
1,3,3,9,9,8,9,7,21
6,11,6,10,0,4,2,2,24
7,3,6,3,9,6,4,7,9
7,2,11,11,10,5,11,9,13
3,1,11,6,6,3,9,3,11
10,10,7,0,2,3,11,1291,10
