25,11,50
463,420,34,556,668,263,400,5,547,174,139
28,13,5,26,37,37,14,31,28,21,32,35
30,36,31,17,10,5,36,36,7,21,15,14
3,36,37,0,39,26,11,1,5,28,30,50
5,35,33,14,10,24,20,8,5,10,24,41
12,37,18,31,34,25,10,16,24,14,34,18
7,38,16,40,6,10,32,0,8,9,18,26
29,23,35,28,25,33,13,21,34,1,9,46
14,9,17,28,37,29,36,39,2,30,19,37
32,11,20,9,38,2,22,3,7,17,11,35
20,15,2,34,28,15,27,35,26,5,4,16
25,12,35,18,0,40,30,35,14,7,5,25
15,12,29,19,10,40,25,17,19,29,15,31
18,9,29,37,15,8,40,21,14,12,24,23
37,5,8,6,20,17,10,37,11,40,1,19
38,17,26,8,2,40,20,11,6,24,27,20
35,2,16,21,19,7,34,13,32,30,21,16
0,30,11,10,35,1,18,19,12,21,20,1
40,35,35,15,24,15,24,36,14,21,25,38
23,3,39,29,33,16,16,2,2,23,29,43
17,7,16,15,33,0,23,4,15,37,16,6
8,21,3,27,10,37,29,18,37,35,21,32
7,23,35,1,4,40,4,15,11,4,5,16
20,24,23,2,17,38,10,11,11,2,40,21
9,23,3,36,2,23,39,4,18,10,7,50
8,31,6,11,31,38,36,20,20,5,39,23
