25,14,50
706,408,861,526,821,994,6,328,406,371,686,928,505,102
23,20,35,28,6,10,26,7,25,38,22,40,38,11,2
33,29,24,30,16,37,29,3,5,38,33,25,14,26,0
28,11,22,28,20,5,27,14,15,36,31,10,17,18,43
17,10,29,14,11,12,36,9,6,28,33,27,39,31,50
38,24,0,18,2,2,39,19,36,25,11,37,35,40,2
16,9,1,38,19,25,31,5,17,28,7,18,4,26,21
10,18,2,6,18,39,18,25,35,28,23,8,20,26,1
22,0,36,31,14,19,9,11,35,17,16,26,4,22,34
16,6,23,35,34,22,25,37,32,14,40,32,38,34,31
5,30,9,36,11,37,11,22,19,1,22,0,1,16,15
6,33,7,1,1,13,20,23,27,25,24,10,12,14,31
26,5,30,27,39,38,28,25,3,2,29,8,40,11,11
35,6,35,2,1,39,13,23,10,31,13,31,10,39,36
38,0,19,14,20,14,8,39,29,17,31,1,7,11,33
0,30,26,20,32,18,27,27,18,21,37,25,36,21,24
38,15,8,38,17,36,11,28,34,29,27,25,14,32,36
35,20,6,36,34,8,26,30,29,4,26,11,30,25,9
32,39,13,5,20,40,3,3,25,17,11,39,7,39,6
19,39,17,40,35,29,32,9,28,18,36,40,4,36,33
11,16,38,7,29,19,27,6,29,35,24,1,14,12,50
10,20,3,10,31,30,31,28,39,37,17,17,22,8,25
18,34,7,35,5,6,9,33,32,29,3,20,20,30,50
4,9,23,30,25,24,7,34,7,18,17,18,25,30,9
17,34,14,18,24,22,13,9,7,16,0,25,30,28,16
34,3,7,17,36,2,39,18,22,1,14,0,15,341,39
