80,8,50
282,358,796,906,838,431,496,738
9,9,10,2,12,11,9,9,9
5,6,11,5,0,7,0,11,29
12,9,5,6,7,6,7,5,13
3,9,10,12,8,2,6,0,42
12,4,4,1,10,11,4,3,40
1,1,1,12,7,11,7,7,28
0,5,6,3,3,2,6,12,44
12,6,9,5,3,1,8,8,10
11,5,5,6,6,5,11,9,13
12,1,9,8,4,9,12,6,9
11,11,1,0,9,2,7,9,15
3,2,3,9,8,1,0,1,2
7,4,4,10,1,9,9,6,5
11,11,10,2,5,6,7,2,30
6,5,10,12,8,5,4,10,0
12,4,4,4,2,9,1,1,25
2,3,6,5,8,4,1,0,5
1,4,10,2,6,6,6,5,20
2,8,7,10,12,6,11,8,43
3,6,10,11,4,3,9,4,15
3,3,3,3,3,4,5,5,22
11,4,11,7,12,1,3,9,6
10,0,1,1,9,5,7,10,14
7,7,10,1,1,9,2,10,6
0,3,11,10,1,12,2,10,2
4,4,0,10,3,10,8,1,29
7,12,3,1,6,8,2,8,30
8,1,10,11,12,3,9,12,29
5,9,11,10,2,8,2,0,46
12,12,3,6,8,7,5,12,2
2,10,4,8,6,7,7,7,18
4,10,2,0,2,3,4,0,35
0,7,12,3,7,10,12,9,26
4,1,7,9,0,10,0,10,45
12,10,11,11,4,1,1,7,0
11,11,8,7,6,4,3,1,16
0,1,0,2,0,6,3,1,14
6,1,10,2,4,9,4,7,16
9,4,8,3,2,11,9,4,14
9,11,3,11,8,8,2,4,38
11,4,11,10,6,10,6,11,6
9,8,6,12,6,5,7,8,43
11,3,4,7,10,1,11,8,21
9,4,9,8,12,9,8,6,30
3,5,12,12,2,12,8,3,19
10,12,5,11,6,4,9,12,17
6,11,11,11,5,6,0,9,4
10,1,1,4,5,11,1,6,34
4,0,5,5,6,5,2,2,4
8,3,3,0,7,12,4,11,15
1,1,8,12,8,8,4,7,13
6,11,1,12,11,4,12,11,21
5,12,8,4,3,11,0,7,47
4,3,12,5,8,11,10,8,15
4,8,7,8,6,7,0,1,2
8,3,6,10,11,2,4,4,26
9,7,2,6,9,3,1,5,49
6,2,10,10,2,7,5,0,27
5,3,5,5,4,5,7,9,8
5,10,11,11,9,7,7,12,0
2,10,10,8,7,2,8,4,41
9,8,3,5,12,11,6,2,14
12,10,8,3,2,12,3,2,16
7,12,12,7,7,2,10,6,9
6,6,10,3,8,11,9,7,41
5,8,6,5,5,5,11,10,45
12,12,7,12,12,2,0,8,36
4,0,8,2,6,5,8,11,18
1,7,7,11,1,10,0,11,36
2,9,6,2,10,0,8,1,9
7,10,11,5,2,6,3,1,13
12,8,5,4,10,12,4,4,15
5,11,3,3,5,8,11,0,18
1,9,0,1,5,0,1,11,23
3,0,10,11,7,1,2,1,43
8,11,12,4,9,11,11,3,3
8,7,2,1,6,7,5,12,25
6,6,6,11,5,8,5,2,49
2,9,9,2,6,4,3,9,41
8,8,1,1,5,8,0,866,0
