80,11,50
293,781,569,594,446,575,705,46,911,942,634
8,6,3,12,9,11,6,1,7,4,9,37
1,10,0,12,6,1,12,10,0,12,3,5
0,2,12,6,8,0,9,7,0,1,5,14
2,7,0,12,11,4,12,4,0,3,4,40
2,11,0,7,8,2,11,1,7,9,11,7
0,1,3,6,11,9,11,11,1,2,9,44
4,0,11,1,12,9,10,0,1,12,9,10
11,2,9,4,9,9,10,8,11,11,7,45
1,12,9,3,5,2,2,3,7,11,10,26
5,6,7,6,3,11,1,10,1,10,5,34
12,5,6,4,5,6,12,3,11,11,12,36
11,4,6,2,11,6,6,0,12,7,2,13
0,8,11,5,6,11,0,8,11,12,7,0
3,10,10,6,9,5,9,7,4,4,4,37
9,4,12,6,4,9,1,7,8,1,9,7
1,11,12,11,0,2,8,9,9,10,2,4
3,3,10,4,0,9,2,10,11,10,4,25
12,9,11,3,4,3,11,0,4,6,2,20
9,1,5,6,1,7,4,2,3,7,1,11
10,2,6,2,6,4,12,12,11,4,4,23
8,4,12,12,9,10,11,2,2,7,3,48
2,6,1,10,5,0,4,7,4,6,3,6
5,9,2,5,1,0,6,3,6,11,9,2
6,7,7,8,1,10,8,1,1,6,9,43
0,5,2,12,9,7,0,1,11,10,9,22
7,12,6,4,9,1,7,4,2,6,10,46
7,3,1,10,4,2,12,11,11,11,9,0
11,8,6,2,0,5,3,0,10,2,8,23
1,1,8,11,7,6,4,6,4,10,2,2
9,9,9,3,1,1,4,6,10,5,11,14
12,0,5,4,2,5,6,8,1,11,4,36
3,8,0,11,12,9,4,1,12,11,10,8
12,5,9,3,6,0,3,6,6,12,5,36
11,9,3,5,4,4,10,0,3,11,2,8
6,11,0,3,4,10,5,7,7,12,11,44
10,6,3,0,11,3,4,10,6,6,5,27
1,1,4,1,2,4,5,3,12,1,3,42
5,3,1,3,0,11,2,2,2,0,8,15
10,0,2,11,0,6,9,6,11,9,11,43
11,10,10,0,0,1,0,2,2,12,7,10
4,4,0,6,1,8,3,11,2,1,2,4
12,9,11,6,2,7,3,3,1,4,2,15
7,5,2,3,10,2,12,4,0,6,4,2
4,12,5,1,5,7,1,4,8,1,8,14
10,9,12,0,3,1,7,12,7,9,3,21
9,9,10,1,2,1,3,6,8,1,11,50
12,7,11,5,6,0,6,3,4,10,6,14
7,2,4,8,2,4,0,10,5,3,11,45
0,2,12,1,5,4,9,3,10,10,1,22
6,10,4,10,10,1,1,10,5,5,0,16
0,1,2,1,4,7,3,9,7,7,1,41
6,5,11,12,8,10,0,6,0,5,2,1
1,3,2,3,7,6,7,7,1,4,0,46
0,11,6,0,3,10,10,1,11,7,8,48
12,9,3,12,12,8,1,5,9,2,11,39
9,1,9,6,6,9,8,6,10,2,3,49
12,0,9,9,1,0,6,6,1,8,10,32
6,11,8,0,0,5,5,12,7,7,12,23
3,2,12,2,3,4,8,11,9,6,2,25
1,8,3,9,3,11,2,8,0,1,3,17
2,3,1,0,6,4,11,4,5,1,12,47
0,12,11,3,11,9,2,8,8,8,12,25
8,4,5,3,8,12,6,11,5,5,6,32
10,10,1,3,8,10,4,8,12,1,7,21
10,4,9,4,1,1,12,1,8,2,12,27
12,12,5,4,11,7,0,0,12,7,2,33
10,0,0,6,6,5,6,8,6,7,4,47
8,3,3,1,12,2,7,10,12,12,1,7
8,8,2,11,12,5,8,5,0,6,9,30
5,2,10,5,0,0,5,3,2,8,8,41
7,0,0,2,0,1,1,2,4,7,0,10
9,10,12,5,2,1,12,11,11,2,11,25
3,10,1,2,10,0,7,8,0,4,9,2
6,6,8,8,1,1,0,8,4,1,0,8
4,6,1,3,8,12,8,3,9,4,9,20
10,12,3,10,8,10,0,7,7,11,11,1
11,0,11,0,9,0,3,3,8,10,1,28
7,6,4,8,3,6,10,1,12,5,7,11
8,3,11,2,10,6,2,8,8,6,12,42
4,6,12,7,5,3,11,0,0,9,1369,10
