40,13,50
685,751,277,879,181,491,736,698,687,804,767,994,400
4,11,24,5,16,7,0,23,25,20,20,23,6,40
1,6,3,22,2,2,11,17,24,0,13,13,3,3
23,21,4,1,21,5,23,4,20,17,7,9,2,8
4,21,23,21,25,9,5,19,14,13,12,9,10,16
3,22,3,21,12,21,25,0,15,0,7,0,13,37
2,4,22,20,7,2,12,17,8,18,17,13,9,20
18,16,20,2,12,8,15,13,5,10,7,10,8,15
18,6,10,16,1,18,12,16,14,21,14,21,7,11
4,8,21,14,14,3,12,0,18,1,13,23,9,38
16,1,11,4,21,21,17,8,14,3,9,15,25,12
2,2,19,25,5,24,4,10,1,13,6,16,4,22
18,21,6,12,5,7,6,14,2,21,25,10,21,48
4,5,16,6,11,20,0,25,23,15,24,17,20,37
19,12,3,3,18,12,25,17,25,19,25,24,13,6
25,13,5,5,21,16,3,10,18,4,7,17,14,16
1,12,23,11,25,12,10,2,7,21,24,13,24,24
15,12,12,16,11,14,2,23,25,6,4,17,17,45
23,25,7,2,15,4,9,17,13,1,0,24,16,38
16,17,0,13,5,11,5,25,19,21,21,18,8,17
23,24,3,5,15,25,22,25,2,19,3,17,10,5
15,1,9,22,24,6,4,1,4,8,21,20,22,15
13,18,2,16,16,18,0,13,14,0,24,9,6,10
14,10,18,4,14,3,15,7,20,22,13,6,9,8
0,24,6,1,24,18,16,10,14,20,7,0,14,5
9,4,14,21,11,0,3,23,23,3,0,10,19,19
19,11,8,11,4,9,6,25,14,20,7,12,21,2
16,20,10,20,20,6,6,15,23,13,25,17,23,3
25,15,23,21,13,2,5,12,8,19,11,19,19,25
5,18,23,20,19,12,10,15,14,23,20,15,11,47
24,24,10,3,0,11,17,25,11,9,19,11,12,10
16,2,5,5,3,9,14,14,0,3,0,6,20,41
18,2,9,1,14,0,25,6,3,16,13,6,3,17
24,5,23,15,22,9,17,24,17,23,14,12,0,12
12,18,23,14,0,8,14,1,11,15,15,13,12,15
24,21,19,12,5,10,6,7,8,14,9,22,0,1
23,5,23,8,4,9,13,20,6,24,18,25,12,29
0,8,25,1,13,1,7,22,25,7,25,16,5,47
6,23,14,14,7,3,7,25,24,25,1,9,0,19
7,3,3,20,23,20,19,8,13,23,11,16,12,34
25,4,20,18,14,17,14,20,0,10,4,3,1776,2
