75,9,50
45,816,567,119,195,6,767,748,109
6,1,6,6,0,13,2,10,11,36
2,13,2,9,4,8,10,7,11,30
0,7,11,4,12,8,5,2,4,28
3,4,6,1,10,10,2,13,6,32
1,12,4,7,9,10,2,6,1,25
9,11,12,7,4,7,8,6,6,21
4,7,5,13,5,10,9,1,9,30
9,1,7,11,2,10,0,8,3,18
6,9,11,7,5,10,7,9,5,12
5,7,0,0,9,6,3,11,5,25
4,5,5,7,10,10,6,8,3,46
2,0,9,0,13,6,6,8,9,7
11,11,0,5,12,1,3,6,10,49
7,1,3,8,0,9,1,6,2,19
8,11,0,2,5,0,10,8,3,21
11,6,9,2,7,0,5,3,7,29
10,7,3,11,6,5,6,9,2,41
4,0,12,6,1,10,8,13,13,29
13,7,12,13,7,6,2,2,4,42
6,9,2,6,0,7,12,8,13,17
1,2,2,9,12,4,11,8,2,49
12,4,10,12,9,13,9,4,13,15
3,9,7,12,7,3,7,5,11,43
3,12,0,11,8,13,6,0,13,39
7,7,0,6,8,8,8,4,6,49
5,0,10,8,11,7,1,6,4,49
11,5,4,5,11,7,12,8,8,4
2,12,12,4,2,11,8,8,1,45
0,8,7,4,11,7,13,4,10,15
12,7,7,4,12,8,10,9,5,8
0,11,12,5,2,10,8,5,4,41
13,10,8,5,0,8,8,4,9,27
10,10,11,4,1,11,9,8,13,38
6,0,1,7,5,3,7,9,4,34
0,8,3,8,0,13,0,12,2,26
11,9,2,9,12,10,6,11,0,27
13,11,3,3,3,13,3,9,3,34
10,13,9,4,9,5,10,7,13,28
2,13,10,4,11,8,10,4,10,12
12,1,1,12,3,0,0,8,6,29
6,1,4,10,0,5,2,6,5,23
8,8,4,7,13,5,11,10,4,44
3,8,4,8,3,12,9,2,1,16
3,10,1,7,12,8,1,2,1,19
13,13,0,2,0,2,0,4,2,48
12,5,0,10,2,0,13,1,3,17
3,5,3,9,11,1,0,9,6,16
4,4,6,7,2,3,6,10,8,11
0,2,2,6,3,10,4,1,8,26
12,12,6,0,2,0,10,12,6,36
5,2,8,10,3,9,2,5,3,19
10,4,2,7,8,0,11,12,11,37
4,11,10,6,4,1,0,4,2,29
2,6,0,1,6,2,12,11,10,2
6,13,12,4,9,1,4,5,0,17
8,10,9,9,10,7,4,7,5,29
1,1,2,9,12,8,8,4,13,40
10,10,13,2,4,1,6,11,8,34
0,13,5,7,2,3,13,3,12,31
6,9,4,1,10,8,8,6,5,20
13,6,12,10,8,12,7,9,3,13
3,13,6,5,5,4,7,8,13,32
6,11,1,3,3,1,8,2,4,25
2,7,0,11,2,3,7,3,0,50
4,13,10,10,0,12,13,8,0,16
9,2,12,0,10,11,0,0,7,41
10,8,11,6,11,12,2,10,6,9
12,5,1,5,12,0,10,10,4,25
8,2,8,7,11,9,6,1,6,19
2,0,0,6,0,0,2,6,10,19
0,11,4,7,8,10,3,13,1,9
6,5,3,10,12,13,10,10,4,10
3,5,4,9,11,4,10,13,7,38
4,13,6,7,0,3,8,10,7,7
0,12,5,0,8,12,10,7,3,48
