70,13,50
44,990,250,203,5,331,79,127,77,717,849,982,746
0,14,5,11,3,5,3,8,4,4,7,11,3,25
6,12,7,13,1,8,1,14,1,3,10,0,8,48
7,9,7,10,6,6,6,2,9,2,1,12,8,43
3,10,2,7,12,5,10,4,1,10,2,5,5,47
6,2,5,9,13,11,2,5,6,1,12,5,12,39
3,9,4,10,12,13,10,13,12,14,13,8,3,22
6,11,9,11,7,1,7,5,12,0,3,3,8,40
7,14,0,10,4,13,11,5,3,12,0,14,9,35
14,4,13,9,9,11,12,12,9,4,4,11,4,19
10,14,2,3,12,12,7,2,5,8,14,12,8,6
12,13,14,13,11,5,0,13,8,14,1,13,1,39
1,6,3,1,2,14,2,14,11,5,8,13,11,43
12,5,14,11,9,14,13,6,6,0,7,5,2,14
13,13,0,10,3,13,8,0,10,11,5,9,2,8
5,7,8,12,2,2,8,5,10,6,10,8,3,42
2,13,8,0,13,5,6,4,1,11,4,10,11,19
3,5,0,8,6,7,8,6,10,2,6,7,6,0
1,12,5,9,8,3,0,8,0,0,10,5,9,12
11,1,0,9,5,4,11,3,10,2,5,3,7,28
3,3,13,2,2,1,8,3,10,9,6,3,0,35
9,2,1,11,3,3,9,11,13,4,12,12,8,46
12,0,8,10,1,12,10,7,12,5,12,2,6,25
11,0,6,6,13,4,8,11,10,3,9,2,3,17
10,14,2,7,1,4,4,3,3,4,10,7,3,33
8,3,12,7,12,2,0,1,1,9,4,10,4,5
3,10,11,2,13,11,3,5,8,12,7,13,5,24
5,5,3,11,8,11,12,2,3,10,3,0,10,46
13,4,13,4,0,11,3,13,7,5,9,11,5,29
3,3,9,8,12,0,6,7,0,10,0,7,0,21
13,5,1,10,3,5,12,0,9,12,4,8,13,10
13,14,5,3,1,9,3,13,3,4,13,5,1,11
14,13,5,8,9,1,6,12,12,1,10,13,13,12
7,9,11,5,9,14,12,7,1,7,8,8,1,46
2,7,2,2,1,6,12,1,9,6,7,8,9,12
10,7,5,7,3,7,1,3,10,14,11,13,14,31
9,13,4,9,5,9,1,12,9,5,6,9,0,2
9,6,3,0,2,5,5,1,5,3,14,11,0,23
11,14,7,6,14,12,9,14,1,3,10,6,7,45
9,13,3,13,13,4,9,4,2,2,14,11,7,42
14,3,2,6,13,4,12,9,2,6,12,11,12,15
10,0,5,11,7,6,12,6,1,4,4,8,2,44
10,5,5,8,12,7,6,10,13,4,12,12,8,45
5,5,13,2,14,9,6,4,14,8,2,10,4,12
13,2,0,10,0,3,12,1,6,4,0,3,11,39
0,12,7,9,3,2,12,6,1,9,3,0,13,34
14,5,11,4,13,8,9,2,13,12,5,8,9,11
1,8,3,13,10,6,4,13,4,1,12,7,11,28
6,1,5,6,8,4,5,12,14,1,8,8,0,14
1,4,7,10,11,6,14,2,7,3,13,1,12,40
0,12,4,2,10,10,8,7,2,2,0,9,9,23
14,14,11,7,5,0,2,2,10,9,10,9,6,36
14,4,13,13,2,10,11,14,3,6,13,14,3,12
7,0,1,11,10,0,14,0,9,9,13,2,7,49
0,10,8,14,7,6,9,1,13,12,9,11,10,5
12,5,7,14,6,1,7,13,3,6,13,6,4,31
13,11,9,13,4,6,2,2,6,14,12,14,7,50
3,0,11,5,7,7,6,0,5,13,13,9,1,31
6,1,10,2,11,6,3,5,1,10,7,11,2,11
5,5,9,9,14,7,4,7,3,1,10,5,3,8
7,1,2,8,0,2,1,9,5,1,4,7,12,46
10,6,7,4,12,3,3,1,14,13,12,9,12,11
6,7,6,5,7,13,11,9,14,8,9,4,13,42
11,14,10,3,11,10,14,3,14,14,12,13,3,9
5,1,14,12,11,5,0,1,9,1,13,9,2,42
11,2,9,13,3,0,14,9,3,1,7,5,2,24
6,0,12,4,7,11,4,6,5,5,3,5,9,28
11,12,1,4,6,10,4,8,14,7,5,3,10,0
1,7,11,9,1,7,6,4,7,5,9,7,6,46
8,10,0,11,10,5,10,7,4,3,4,1,13,16
6,12,0,1,3,10,8,5,13,9,12,14,4,41
