20,15,50
967,380,459,657,51,150,868,95,560,420,370,978,791,947,552
36,27,46,14,30,28,5,40,25,41,40,20,46,47,3,2
33,37,50,4,5,15,6,7,17,4,13,6,26,41,10,44
41,30,21,44,43,45,28,19,20,50,25,18,48,36,28,27
22,17,44,43,25,26,12,49,20,39,29,28,41,31,34,49
14,19,22,45,39,18,33,20,0,4,34,41,33,39,15,32
18,40,26,8,37,6,38,14,26,9,48,27,11,36,19,5
33,3,0,0,27,28,37,21,33,18,9,46,43,16,13,2
33,25,37,10,44,29,22,44,24,3,39,50,34,46,2,20
21,17,36,46,5,14,27,21,5,26,48,16,30,39,44,16
28,43,24,13,12,2,48,41,5,6,31,19,45,37,37,42
1,42,44,47,8,28,7,7,11,11,7,14,11,12,18,16
18,10,43,9,48,19,20,28,12,24,34,12,41,20,47,8
27,29,43,48,9,2,30,10,15,30,0,34,42,2,22,37
15,17,2,44,42,6,35,19,10,38,39,37,9,16,25,1
24,7,11,45,47,36,40,1,36,11,22,20,41,37,6,31
36,26,24,17,0,28,10,17,18,23,45,1,0,7,8,18
19,23,9,18,19,5,26,43,15,6,24,48,39,49,47,42
44,22,33,8,20,5,7,45,30,7,7,22,28,33,6,48
16,50,4,22,41,30,23,38,24,14,16,46,6,11,32,2
5,13,11,0,31,24,34,12,13,12,38,42,18,21,925,19
