85,10,50
865,279,886,750,26,589,574,961,483,438
10,10,9,6,6,10,7,8,7,6,41
8,11,0,7,7,0,8,6,4,9,41
3,3,7,7,7,4,9,8,4,9,42
8,5,9,3,0,2,3,2,0,11,18
0,1,10,2,7,3,3,7,3,11,34
4,4,2,6,3,4,6,9,3,2,25
8,2,8,0,5,4,10,4,5,3,16
1,7,8,6,11,6,3,10,2,2,2
2,8,10,0,2,4,8,8,0,2,48
3,6,10,7,6,0,2,4,7,7,15
5,3,1,4,7,0,10,0,8,8,3
5,2,1,8,5,7,10,1,10,5,38
10,5,0,11,0,7,11,2,5,9,14
6,11,1,7,10,2,11,6,3,3,4
2,4,8,5,0,8,7,10,2,9,46
6,4,2,9,3,11,8,1,9,5,42
1,2,0,5,8,11,7,4,11,3,2
11,10,5,11,9,4,3,10,2,2,47
4,3,9,1,11,1,8,0,11,7,30
8,5,5,2,9,8,3,0,11,4,1
8,9,10,3,5,4,0,7,4,0,5
10,10,6,11,1,10,6,6,6,10,4
7,10,9,1,0,4,11,2,5,9,30
4,11,1,6,2,9,6,10,1,6,30
1,9,11,8,7,8,2,5,11,2,43
0,1,10,11,7,4,0,3,9,8,28
1,11,11,9,0,2,5,4,8,11,34
7,4,11,11,10,4,0,5,10,3,10
9,0,5,0,11,0,4,4,10,5,30
9,7,8,1,7,5,8,5,0,8,3
9,0,1,11,7,7,10,10,0,8,29
5,11,7,7,7,7,9,11,3,1,23
7,7,5,4,6,10,9,7,9,3,49
4,11,3,8,10,3,11,0,5,9,38
8,1,10,0,1,2,2,8,4,9,35
0,7,3,8,2,5,9,11,0,0,38
7,4,10,1,4,9,6,0,8,2,26
0,10,0,8,2,9,2,7,11,11,23
7,11,10,3,0,0,3,4,2,2,0
7,1,1,1,11,6,11,0,11,4,40
4,3,11,5,6,6,4,10,11,6,49
0,6,10,2,6,9,11,8,8,7,15
5,0,10,2,9,4,4,1,11,5,25
4,11,4,6,10,6,4,3,8,10,9
6,10,0,5,1,5,7,5,8,10,0
3,10,9,10,6,2,9,5,3,2,28
10,9,5,10,1,6,2,2,5,10,40
4,9,11,7,0,6,4,3,0,10,18
11,9,5,0,4,11,11,11,9,1,49
5,11,9,2,5,5,5,7,6,4,15
9,3,2,11,5,3,1,6,10,2,19
5,3,4,7,2,8,4,2,10,3,28
7,0,0,7,0,9,10,7,11,0,22
9,11,0,1,1,6,4,4,6,6,37
10,1,7,3,0,8,1,5,8,11,26
10,3,2,7,1,0,2,2,11,7,43
2,7,9,6,6,1,3,5,10,7,36
11,4,5,0,6,2,7,1,8,9,16
4,1,5,6,9,5,2,7,6,2,35
9,1,2,5,10,3,5,6,1,9,6
2,5,6,6,5,7,10,9,2,2,36
7,8,11,3,6,3,5,11,10,10,1
9,5,2,2,5,9,5,4,8,10,15
7,9,4,1,2,0,4,2,7,9,4
6,9,4,7,9,0,0,8,2,1,23
7,2,2,4,4,8,11,9,11,3,14
2,4,0,4,10,11,8,4,2,1,24
7,0,6,7,5,8,8,0,11,11,5
9,5,8,4,7,7,5,5,3,2,30
2,0,8,8,0,2,8,7,4,6,33
1,6,3,11,4,7,0,3,5,0,25
0,1,4,2,3,6,8,8,4,3,12
6,7,10,1,2,4,3,11,8,10,2
2,7,11,6,11,10,6,10,4,4,32
4,0,0,0,2,5,9,4,6,9,49
4,9,1,9,11,3,10,5,2,7,19
4,8,8,5,10,0,4,2,11,5,10
4,11,5,9,6,0,5,1,1,7,29
1,8,11,6,5,1,6,6,8,3,4
11,6,1,3,0,3,0,5,11,2,7
9,7,1,1,11,0,7,7,7,6,50
6,4,4,4,4,11,4,3,11,4,40
2,8,7,3,9,0,7,4,1,8,5
9,8,8,11,4,1,0,4,7,4,15
7,10,0,3,4,9,8,8,0,1163,1
