95,8,50
961,162,543,161,900,743,291,726
1,9,10,4,8,0,10,8,41
0,6,3,10,2,6,8,9,6
7,8,7,4,7,6,6,6,8
6,9,0,3,6,10,7,3,18
8,5,6,7,9,10,1,3,11
8,5,6,2,4,7,3,7,23
3,7,6,2,0,7,1,1,37
6,1,5,1,9,9,8,0,29
4,6,10,7,9,5,7,1,6
8,3,2,7,5,4,6,4,32
10,1,1,9,6,3,9,4,21
8,0,5,4,4,9,0,9,6
3,8,5,10,4,0,5,0,47
4,10,4,0,7,10,1,4,26
4,4,5,0,9,2,1,3,19
2,8,4,3,3,3,4,4,15
8,10,0,4,0,6,6,2,16
2,9,6,8,0,6,8,4,7
1,9,4,2,3,6,8,0,35
1,0,2,5,0,3,7,2,36
9,9,3,6,3,4,7,3,38
4,4,0,0,0,4,7,6,14
7,9,3,6,7,4,3,2,3
9,0,6,5,3,8,0,5,42
5,3,9,5,9,0,0,10,11
5,3,9,2,8,10,4,4,9
10,6,8,1,0,0,1,5,24
7,0,9,7,1,10,10,3,32
4,4,0,3,0,4,7,7,26
2,7,5,6,5,5,5,3,37
2,2,6,9,0,5,5,8,28
7,10,9,9,5,0,5,8,35
10,1,8,2,2,10,2,4,11
0,3,6,6,3,10,2,0,27
1,6,5,2,5,2,1,4,11
10,7,8,5,8,4,9,10,25
5,1,0,4,4,2,9,6,42
6,1,6,7,0,2,8,2,23
0,5,0,7,0,5,8,8,26
1,6,5,2,6,10,0,10,6
2,2,6,10,1,0,6,9,21
7,8,9,0,9,8,1,3,44
8,5,5,6,6,2,4,5,4
5,10,0,2,3,3,2,1,27
5,4,8,6,9,3,2,7,47
0,8,9,7,3,5,9,6,30
7,7,1,2,5,4,4,10,37
7,4,1,3,10,4,1,5,17
10,0,8,0,10,9,10,1,37
3,5,3,3,3,4,1,8,5
10,0,9,9,0,8,5,5,30
7,1,2,10,6,5,8,7,15
1,8,3,8,1,5,5,5,3
0,4,9,10,8,6,6,9,16
9,7,3,8,9,5,0,7,39
7,0,2,7,7,9,8,1,36
1,5,3,2,1,2,8,3,31
8,9,8,7,1,0,4,2,14
8,1,9,9,6,2,1,6,45
1,9,8,3,1,3,7,9,4
8,1,10,0,2,10,9,6,24
5,8,0,0,2,7,8,0,45
7,4,3,1,5,10,2,10,38
10,6,2,2,4,4,7,8,12
7,1,9,6,0,9,0,6,36
7,7,10,7,10,3,8,1,30
2,1,8,8,0,0,6,8,3
1,2,6,5,4,6,10,7,21
8,1,6,0,7,4,3,7,46
6,1,6,3,7,5,8,8,38
10,1,5,0,0,5,1,10,40
7,1,9,9,3,8,6,3,37
1,0,5,5,10,4,3,1,35
6,2,9,2,2,5,4,9,40
6,4,6,2,1,7,0,9,28
5,8,9,5,3,1,4,2,5
6,9,2,7,7,8,7,2,35
9,1,3,3,1,4,9,8,35
2,2,3,6,0,10,10,5,19
9,8,8,1,10,5,7,10,16
8,0,4,0,4,0,7,1,36
6,2,7,2,2,1,10,1,44
8,7,3,6,3,8,3,0,30
10,6,6,5,9,3,6,3,38
10,5,3,4,2,0,5,10,23
9,5,8,5,3,4,1,4,9
1,10,10,2,1,8,5,7,41
8,5,6,10,4,8,7,5,0
4,5,7,4,7,7,8,8,11
4,8,1,4,4,10,0,4,31
10,4,5,4,6,4,7,8,7
7,7,10,1,9,9,0,9,4
0,1,4,4,5,6,10,10,11
3,9,9,8,6,5,0,0,25
4,0,1,7,3,10,3,723,39
