100,7,50
753,200,537,871,155,30,104
1,3,2,7,0,10,5,13
4,3,3,4,10,3,4,14
5,1,5,0,1,2,1,14
5,7,0,10,3,7,1,46
9,7,2,4,7,6,4,44
1,6,4,1,3,7,2,15
6,0,10,8,6,7,2,1
2,3,1,5,6,2,5,23
5,9,6,6,0,10,9,1
5,4,10,4,6,6,8,11
4,2,6,4,7,8,9,6
2,8,5,6,7,7,5,5
3,0,9,10,9,10,0,22
6,7,5,0,4,10,3,6
4,1,6,6,0,3,8,36
7,10,1,8,6,0,10,31
5,9,1,0,7,8,8,9
2,8,1,10,8,5,7,27
2,5,9,1,6,8,3,16
0,5,9,3,3,5,7,36
7,3,8,7,4,1,2,10
10,10,0,7,5,4,5,40
7,2,1,6,1,2,9,42
8,6,5,2,7,8,3,22
0,1,5,3,1,8,10,45
8,0,0,0,10,9,5,35
2,4,1,4,6,6,5,30
4,6,7,1,10,1,3,13
5,8,4,6,5,5,5,50
2,10,1,9,8,7,8,19
2,4,4,3,1,4,1,14
5,9,7,8,2,10,0,28
4,5,8,1,9,9,4,32
6,9,5,6,9,1,9,22
2,6,10,9,8,0,9,25
0,2,0,6,8,9,8,29
9,2,5,3,4,9,9,44
6,0,0,1,9,8,7,39
6,1,4,5,8,4,1,35
7,6,6,7,0,7,4,47
5,5,6,9,4,4,9,5
7,0,9,8,9,2,3,12
2,7,2,8,6,4,5,14
6,3,6,10,6,4,8,8
3,7,5,10,1,1,5,9
9,8,0,3,9,3,4,3
7,6,8,9,6,4,4,49
5,6,7,7,9,2,7,35
5,0,9,1,1,4,7,39
7,0,7,2,9,5,8,18
0,2,5,6,1,6,0,48
8,1,6,8,6,10,5,17
1,0,0,8,0,2,7,50
3,3,6,10,3,7,6,6
0,5,0,10,0,9,3,37
5,8,7,2,5,9,8,14
4,5,3,3,5,4,1,40
5,9,3,2,4,7,4,38
10,9,6,5,10,8,4,13
1,4,7,0,6,3,6,32
8,5,6,10,2,3,5,5
6,3,7,1,4,2,2,2
7,7,7,5,7,8,9,19
10,5,2,1,6,0,3,19
5,1,10,1,0,2,7,7
8,8,6,3,1,4,1,8
7,2,0,1,1,9,3,13
5,5,8,3,8,7,6,44
3,8,10,0,9,0,10,31
3,1,7,1,8,2,0,35
10,0,10,9,4,9,0,27
2,0,10,6,1,7,2,18
5,1,4,10,10,3,10,27
4,7,8,10,5,4,5,28
3,8,8,8,2,2,6,9
2,1,7,9,10,10,9,28
3,0,5,0,1,5,6,18
9,0,9,0,6,3,0,33
9,5,5,1,2,1,10,5
9,9,4,7,5,3,10,22
0,7,7,4,10,8,2,46
0,0,6,8,3,0,1,9
6,3,2,10,4,5,10,2
3,6,6,10,4,2,9,0
10,2,10,3,3,7,1,20
9,5,6,2,4,5,9,40
10,7,6,5,1,0,6,36
4,10,3,6,10,10,7,27
7,1,4,9,1,8,9,48
6,8,3,9,10,2,4,0
9,2,5,9,0,1,4,32
2,8,0,0,8,3,2,12
9,2,7,1,6,5,2,28
8,2,10,8,3,5,6,12
0,7,9,1,5,9,9,38
8,10,2,1,6,0,6,39
0,5,6,1,2,6,2,6
9,3,6,10,5,4,2,39
7,2,7,1,2,0,4,46
6,9,1,5,2,5,2,5
