25,15,50
150,810,444,457,97,165,755,176,111,40,595,261,801,951,46
32,34,10,34,12,27,7,9,16,29,5,27,31,18,26,15
32,30,1,31,24,21,40,4,39,27,27,31,27,9,1,25
0,4,3,3,33,5,0,7,14,2,34,23,20,7,7,38
5,2,19,6,33,17,22,5,38,39,36,21,0,18,26,6
20,3,22,16,22,31,12,32,11,1,38,4,34,28,17,23
25,16,30,17,37,14,20,35,24,27,0,39,35,2,8,13
4,33,5,37,15,30,40,23,1,38,26,26,3,37,39,47
28,32,16,20,26,13,21,33,0,40,39,23,38,28,6,12
2,8,1,19,26,30,3,33,36,37,15,17,40,11,21,21
25,40,9,15,32,7,40,11,4,7,37,15,2,2,28,33
8,37,3,31,9,27,38,2,17,26,2,5,25,1,33,39
3,39,8,40,34,36,15,14,27,40,20,27,11,12,24,36
34,5,25,8,24,17,28,27,35,0,19,13,12,32,8,7
35,15,38,27,12,32,21,34,26,23,11,34,17,37,39,47
32,29,25,33,23,26,34,12,14,18,36,1,34,30,3,41
39,30,33,19,0,10,12,30,4,35,19,9,11,8,22,47
12,8,31,15,15,5,35,16,37,7,10,17,21,18,6,17
36,5,25,22,29,23,7,20,39,31,29,3,16,32,32,31
22,22,8,40,24,20,17,27,38,15,32,11,36,11,17,47
26,39,35,9,29,17,17,33,35,15,8,35,15,21,0,2
13,27,23,26,39,21,40,14,16,10,23,28,15,13,22,50
12,1,19,10,11,36,14,11,9,14,21,13,34,16,16,50
40,19,14,26,16,6,19,11,22,38,6,39,19,3,9,32
24,40,12,3,31,16,17,16,27,37,17,30,22,32,24,47
3,34,12,1,12,19,40,33,25,4,1,40,23,24,35,12
