75,8,50
315,133,964,528,992,677,51,213
3,12,1,6,2,6,7,5,32
2,9,4,7,2,11,4,6,31
3,1,10,0,7,9,8,8,29
0,7,1,6,12,3,7,8,8
4,0,0,4,12,4,5,5,29
4,9,0,3,10,9,8,8,17
13,12,7,5,2,6,7,10,42
7,9,0,9,3,0,10,11,4
2,0,1,2,4,13,1,10,28
5,7,11,7,13,9,10,5,40
1,7,10,1,11,9,13,7,26
8,11,2,8,5,6,6,4,9
7,13,11,6,6,12,2,0,42
10,4,13,6,7,9,8,8,34
9,6,5,11,11,3,11,9,41
5,7,13,11,1,9,10,10,50
13,12,13,11,2,10,1,8,27
11,6,12,13,1,2,6,4,20
2,9,3,10,13,11,2,0,18
0,0,5,1,12,4,6,7,26
5,12,13,6,8,3,6,5,16
1,2,0,6,10,3,10,12,7
9,6,7,8,10,8,5,3,19
12,12,4,5,7,13,4,12,50
6,11,8,2,7,9,6,11,10
8,4,5,2,10,4,10,11,43
10,7,8,11,7,7,8,4,1
10,2,10,1,8,9,9,1,49
1,7,4,4,8,7,8,5,22
3,13,10,2,11,1,3,13,50
5,13,10,13,5,5,12,10,42
1,12,2,13,11,12,1,3,34
13,3,4,4,8,11,0,7,20
13,10,3,3,6,9,12,11,18
2,8,7,11,9,1,11,8,30
9,1,11,5,0,7,11,7,1
8,10,9,3,13,3,1,0,40
8,11,10,10,0,4,7,11,4
8,1,2,7,13,9,6,12,31
12,0,12,2,13,3,8,10,6
7,1,5,11,8,9,13,1,27
8,7,2,5,3,11,11,12,4
1,8,11,5,12,4,9,0,38
6,0,4,0,10,12,4,4,15
11,2,2,1,8,10,9,7,12
0,11,0,12,7,9,9,5,3
1,5,6,11,13,10,13,8,31
2,11,11,13,12,0,13,10,5
0,9,13,5,11,3,8,13,25
2,8,3,6,11,13,0,4,13
12,10,0,9,1,7,0,2,25
12,11,0,4,6,9,10,10,34
1,7,3,8,1,8,0,0,40
2,2,7,13,5,13,11,5,12
6,7,4,5,4,8,6,5,33
0,11,10,6,6,11,6,9,40
5,3,4,10,4,10,9,0,5
6,8,2,8,0,1,6,10,32
8,7,10,13,4,13,2,8,36
10,3,12,9,13,10,1,6,20
12,7,8,8,13,2,6,10,29
5,12,12,4,5,10,3,3,48
2,0,2,11,8,3,13,4,9
3,10,3,5,11,3,1,3,0
12,11,12,5,12,8,6,7,35
5,12,5,3,11,7,13,11,0
1,4,0,9,7,4,13,10,4
13,5,5,5,6,1,1,9,43
12,12,13,9,4,13,5,4,23
11,0,4,3,4,11,8,4,31
1,1,1,10,6,11,2,6,39
5,8,10,2,5,7,7,8,34
0,9,9,10,12,1,11,6,33
1,3,1,12,4,11,2,10,17
6,4,6,2,9,11,8,3,10
