15,10,50
661,919,739,624,989,264,892,650,663,905
10,0,7,1,63,14,15,42,51,15,2
45,14,4,22,16,23,49,45,41,47,15
52,12,28,66,9,43,60,58,9,2,2
33,64,58,60,47,54,48,27,13,29,38
25,9,53,18,25,53,27,39,38,2,4
61,59,14,36,5,19,39,28,25,37,8
22,5,6,46,20,2,25,31,60,50,13
10,47,14,52,57,37,10,50,63,25,27
39,59,65,2,13,61,42,18,27,43,49
35,45,19,48,12,56,44,44,63,14,26
19,46,16,25,63,54,14,0,63,29,29
44,39,62,22,42,63,45,49,17,44,28
47,15,5,2,66,28,41,30,44,11,17
13,12,8,46,61,46,62,39,39,34,1
53,58,6,19,64,45,40,19,36,2272,24
