75,12,50
282,737,357,723,389,789,552,817,983,294,297,299
1,10,13,7,6,9,0,13,12,11,11,13,24
5,8,1,12,5,13,10,9,12,1,13,8,26
10,3,4,3,9,1,1,9,9,2,12,5,8
1,9,4,9,7,12,3,1,11,12,0,0,3
2,3,10,10,2,12,8,1,9,3,11,3,47
8,11,9,2,3,3,11,9,3,7,7,10,1
8,7,10,4,7,0,10,4,1,11,3,9,47
6,2,6,4,4,12,4,9,6,10,7,2,47
13,3,12,1,6,9,12,0,11,4,9,2,14
11,3,2,2,4,1,8,9,11,11,2,11,5
6,0,11,2,3,5,3,0,9,5,2,1,18
4,2,11,8,1,6,11,13,4,13,6,12,48
0,7,5,9,8,8,3,0,5,1,11,13,11
9,4,5,4,3,10,5,9,5,11,3,2,32
11,9,6,4,10,3,7,0,2,9,13,4,15
7,12,2,7,7,1,3,2,11,2,8,10,18
10,13,7,5,13,2,4,10,0,1,0,6,33
2,1,8,8,12,8,4,9,8,5,12,0,31
10,3,7,5,11,0,1,11,12,9,9,2,28
10,6,1,8,12,4,13,13,4,0,13,4,14
12,5,9,6,4,12,12,3,12,12,10,9,23
10,3,8,4,9,8,5,7,9,4,7,0,32
8,11,9,13,4,13,1,2,1,9,9,13,26
10,8,0,8,1,10,12,12,6,5,12,13,33
5,3,11,4,8,5,3,6,3,0,7,4,18
3,7,13,0,13,8,8,1,6,3,2,4,11
6,10,8,2,1,8,8,2,10,1,8,3,5
3,7,9,9,8,5,13,5,4,12,7,13,44
7,13,1,11,8,3,4,2,9,7,7,10,44
8,1,12,7,4,0,2,11,4,11,5,13,36
11,9,3,6,4,3,3,12,1,8,11,1,31
10,9,5,2,13,5,8,11,1,13,12,2,9
0,6,12,13,13,8,9,13,7,2,12,6,43
3,4,9,11,1,11,4,0,11,4,1,7,6
9,10,8,3,8,10,2,6,0,4,9,7,20
4,7,0,12,6,3,3,13,10,4,9,4,32
5,5,8,7,2,5,7,11,2,0,9,5,48
1,6,10,5,7,12,9,9,5,9,9,10,9
7,11,13,12,1,13,2,4,10,9,10,1,41
12,8,8,6,2,10,8,12,13,9,5,3,44
1,6,1,1,13,11,6,10,0,2,9,10,48
9,3,5,11,1,7,6,7,1,6,9,3,10
3,9,9,3,3,1,8,12,2,13,0,8,7
8,11,8,5,13,11,5,12,9,0,0,4,19
13,13,11,12,7,9,12,9,10,12,6,12,12
0,0,1,11,6,8,7,2,13,7,7,0,16
11,13,2,10,9,8,10,9,3,6,6,0,11
7,1,13,4,11,7,11,2,10,12,6,5,1
12,2,7,6,4,1,7,9,0,0,3,13,34
9,1,13,12,9,1,3,9,1,0,2,8,22
6,5,5,8,11,2,6,10,4,4,8,4,28
5,4,1,1,7,0,6,2,13,0,5,7,24
10,1,11,5,9,2,0,8,3,5,9,3,18
12,1,7,13,8,3,0,0,8,8,7,3,9
0,8,4,8,8,13,6,12,6,5,9,7,46
1,3,1,2,7,2,5,13,11,13,10,11,50
5,6,11,13,1,13,2,8,10,9,4,1,22
1,3,6,2,12,7,7,9,5,0,6,0,33
9,8,12,2,5,2,4,1,4,6,12,9,42
13,2,13,5,3,9,5,10,7,4,8,7,13
1,9,4,10,7,3,11,1,8,11,5,11,18
10,11,4,4,4,9,7,13,8,0,10,0,2
13,9,10,4,2,5,10,2,5,4,4,12,9
10,7,6,13,13,9,1,1,7,4,11,8,13
4,9,8,6,5,13,12,8,0,9,0,4,27
11,11,10,3,7,2,4,10,13,3,12,11,31
1,0,8,2,3,3,3,8,10,9,12,12,19
0,8,11,8,10,13,13,11,1,4,13,11,16
8,9,5,12,4,12,1,3,2,10,0,5,45
10,2,5,13,11,8,2,13,5,13,7,6,40
13,1,1,7,6,8,3,10,3,5,0,1,49
8,13,5,11,13,3,5,10,12,0,13,3,4
13,3,4,9,11,4,4,11,2,4,0,2,26
13,2,4,1,7,9,9,13,13,6,3,13,20
3,10,13,9,6,7,8,8,5,8,4,570,24
