95,7,50
809,420,389,12,200,590,652
2,0,5,8,6,9,0,50
6,10,5,4,1,8,9,35
4,4,4,0,2,4,2,28
2,10,6,9,5,4,3,11
10,9,5,10,0,0,5,20
10,10,1,5,2,2,4,20
8,8,4,6,0,5,3,42
5,7,8,8,1,8,10,8
4,4,5,3,7,7,2,30
4,8,5,0,6,10,5,34
1,1,5,2,2,3,3,17
2,10,0,0,3,2,10,35
1,1,9,9,10,4,7,34
1,7,1,0,1,4,10,44
8,5,4,1,2,2,7,43
3,3,10,3,10,4,0,7
0,7,6,6,8,8,5,8
2,4,3,7,5,0,4,17
9,10,5,9,0,4,4,7
10,4,5,2,3,1,5,16
7,8,1,5,0,3,9,1
7,5,0,7,7,2,3,19
7,10,6,5,1,3,5,21
1,6,6,10,3,8,3,23
8,2,9,0,9,10,8,12
7,4,9,0,2,4,8,35
0,5,6,4,7,9,2,19
9,9,6,8,9,6,1,42
10,8,10,9,3,6,7,8
0,2,2,1,10,5,7,24
3,4,9,3,10,3,10,4
2,10,9,7,10,1,6,3
6,5,2,3,0,0,1,8
8,7,1,6,4,9,3,21
6,9,4,1,0,9,6,33
10,8,2,5,6,8,4,15
7,5,0,5,2,5,0,26
9,8,6,6,4,7,2,28
7,8,4,3,1,10,0,29
1,4,6,0,4,2,9,30
3,10,8,6,5,10,4,24
1,5,10,4,3,7,1,50
9,7,2,5,0,8,5,43
5,0,1,8,4,2,3,25
2,1,4,3,10,9,4,38
3,1,6,8,0,0,0,10
0,5,2,8,4,1,0,19
10,6,0,1,4,7,2,50
9,3,4,6,0,4,7,26
6,10,4,6,8,6,10,32
0,0,6,7,8,6,7,4
3,8,3,3,1,3,4,49
6,1,4,9,9,1,9,17
5,3,1,7,2,9,5,37
9,4,8,8,3,8,10,40
4,6,3,4,3,4,8,17
8,10,4,5,0,5,8,41
8,4,2,3,9,10,0,17
4,6,5,3,10,7,10,13
10,9,3,4,8,7,7,23
10,3,0,0,3,2,7,23
3,1,8,1,2,3,4,39
5,9,9,5,8,1,9,39
8,10,4,10,0,6,5,31
3,2,3,3,1,8,10,10
7,9,7,0,4,4,7,15
10,4,8,4,6,1,3,50
4,6,3,8,10,3,7,27
2,5,1,4,6,1,10,1
8,5,4,1,3,10,2,7
6,8,8,10,2,9,9,29
4,6,3,4,0,4,4,48
8,9,6,0,8,3,8,38
10,8,4,5,8,4,4,50
2,2,3,7,6,3,4,32
7,9,8,10,10,10,7,50
6,4,3,9,9,0,2,12
10,6,5,7,5,8,0,48
5,4,5,3,7,0,1,36
7,3,3,7,0,10,5,12
6,2,10,4,9,7,6,39
4,10,5,2,4,6,8,31
0,1,0,1,8,3,2,16
1,10,7,4,1,9,8,15
0,6,3,0,7,3,3,28
8,10,9,6,3,2,10,2
8,9,5,5,2,6,5,22
2,0,1,2,5,5,0,34
1,9,5,8,4,10,0,15
7,9,8,1,9,3,10,35
0,7,9,6,5,5,7,48
8,7,8,8,8,5,4,41
9,2,0,7,0,5,9,33
5,10,1,8,8,4,1,25
7,3,3,0,2,7,6,37
