70,11,50
268,16,667,312,281,728,803,489,69,699,925
11,7,5,2,3,11,11,6,14,11,9,42
12,6,2,5,3,6,14,5,2,4,12,33
6,13,12,14,7,3,6,7,7,13,11,18
4,4,12,11,14,0,13,13,12,4,5,49
12,13,3,6,11,14,2,5,12,3,0,2
0,5,12,11,13,4,12,3,3,10,9,12
2,13,9,0,11,1,10,5,14,7,10,47
5,13,1,12,10,8,7,3,12,14,13,5
6,5,1,13,4,8,9,9,9,0,13,10
1,11,5,4,11,10,7,14,8,12,1,44
9,2,10,7,0,13,5,5,14,6,12,5
2,8,7,4,11,8,1,11,0,14,8,38
1,6,4,7,0,6,0,4,10,5,12,50
9,9,5,4,12,4,13,10,5,7,12,43
9,5,0,10,13,6,1,6,13,5,5,35
12,9,13,4,8,4,11,8,9,10,12,48
11,10,12,6,8,11,7,0,14,4,10,40
14,8,4,0,8,10,14,5,8,13,11,11
6,1,11,4,1,13,8,11,0,11,5,7
10,0,5,13,4,3,0,4,4,8,0,4
12,6,1,13,2,13,10,0,8,1,10,14
12,0,1,13,10,12,10,2,10,6,12,3
1,2,9,4,2,1,14,3,2,7,9,47
9,6,7,12,9,3,10,14,10,11,6,37
7,12,7,5,9,6,14,8,6,3,8,7
10,5,8,11,8,4,2,5,4,6,14,33
8,1,3,6,9,1,12,3,6,0,0,28
10,14,3,13,11,3,4,14,12,14,1,33
14,5,5,7,7,0,7,8,8,14,1,43
4,14,5,10,9,2,13,10,4,11,14,33
6,1,7,9,8,7,2,4,2,14,14,18
0,5,0,11,1,11,11,5,14,11,13,34
14,9,10,8,11,8,11,0,12,7,8,34
5,3,12,11,1,6,9,8,11,14,1,41
8,5,4,0,12,8,11,5,0,14,3,35
11,4,8,6,10,7,14,14,3,9,11,12
1,11,13,3,11,9,11,2,5,0,14,26
13,1,14,13,0,13,1,13,6,8,9,1
13,8,5,4,6,9,10,3,10,9,0,27
3,9,4,11,6,0,12,3,7,3,7,32
14,11,6,10,14,8,9,4,0,1,10,26
11,0,14,10,12,11,4,2,5,2,6,40
0,13,3,1,6,7,13,1,8,8,13,40
14,2,14,7,12,5,6,11,1,0,3,36
7,3,0,12,9,4,8,12,6,8,1,43
5,7,13,2,9,12,10,5,14,12,5,31
4,7,1,9,0,3,13,6,6,13,9,18
8,13,7,3,4,13,5,8,1,8,4,1
3,14,12,2,14,3,0,3,3,8,11,38
4,2,8,4,8,8,3,5,10,5,13,45
5,2,14,0,1,1,13,7,2,9,1,45
5,1,3,0,13,14,3,1,0,0,4,1
14,0,10,3,13,6,3,3,11,6,2,42
4,10,9,11,14,9,1,11,9,14,13,22
14,8,2,6,4,12,5,8,8,6,7,0
0,9,3,13,8,11,0,5,5,1,6,41
4,7,11,0,9,3,5,2,2,0,0,36
1,8,6,11,4,11,9,0,6,8,1,44
2,0,5,10,2,0,14,2,1,10,13,19
0,10,3,11,1,1,0,14,6,13,14,10
0,12,0,6,14,7,1,0,4,2,14,36
11,2,4,14,5,14,9,1,4,10,9,6
7,1,6,8,11,1,12,11,2,6,8,1
4,5,11,1,10,2,14,8,7,6,2,2
14,8,6,5,8,9,10,0,1,8,2,28
14,2,2,13,5,4,11,5,10,10,6,9
12,11,0,1,5,11,5,11,12,9,0,22
5,11,11,2,2,1,0,2,6,10,5,42
13,6,8,13,3,10,3,4,0,5,14,29
0,14,13,7,4,11,14,1,0,11,8,42
