35,13,50
466,18,421,742,450,376,564,820,46,495,448,404,333
2,12,20,23,12,4,16,15,3,25,3,6,4,23
26,18,4,26,0,26,18,20,22,15,11,22,17,1
22,5,23,21,1,26,19,18,9,24,21,6,26,36
18,25,20,5,13,25,18,23,6,14,28,4,9,50
22,9,18,6,24,12,3,25,14,18,21,16,12,17
26,13,9,13,3,28,8,1,8,4,2,20,5,12
14,5,28,16,14,13,0,17,24,9,10,9,5,24
6,9,24,2,15,0,4,22,27,16,15,5,16,19
1,7,4,24,15,7,24,23,5,11,10,1,17,42
4,24,16,28,11,18,3,19,7,16,26,7,22,22
7,1,7,28,18,20,12,23,0,3,1,20,6,34
3,14,11,16,6,27,14,22,18,23,13,8,25,45
21,10,2,13,5,10,18,14,17,6,15,27,9,33
21,3,10,14,1,8,2,13,5,28,11,25,7,20
20,7,25,11,6,15,21,20,11,7,28,6,5,6
20,9,17,3,7,19,3,28,25,0,3,3,24,48
14,20,23,24,0,5,8,2,18,21,9,20,16,13
17,18,7,28,19,25,8,10,26,0,11,17,9,27
10,1,4,7,8,25,25,18,10,23,25,13,16,38
19,12,0,22,24,2,7,11,24,11,22,17,2,39
23,11,8,9,15,3,24,5,27,10,28,7,4,39
17,11,14,15,22,23,16,0,3,24,28,16,26,26
14,11,6,26,9,17,16,20,19,15,0,16,9,6
23,4,10,18,12,11,7,15,13,14,15,9,0,22
3,14,16,20,28,7,22,16,20,15,8,15,12,40
18,20,17,19,4,21,17,2,10,22,7,9,21,49
28,8,2,23,17,11,17,2,26,4,15,3,6,25
8,3,28,17,24,26,19,28,20,1,28,26,15,41
15,13,18,25,10,26,24,14,7,23,24,20,20,26
26,2,15,17,22,20,8,6,23,3,28,17,11,6
3,18,6,7,19,20,10,0,19,13,3,8,2,42
2,11,12,20,21,25,1,9,25,12,15,27,18,18
16,28,4,14,11,0,15,1,19,4,28,11,20,4
16,12,3,27,12,24,14,23,22,21,22,1,22,12
21,16,23,22,25,1,25,27,14,3,24,24,12,10
