60,12,50
299,693,815,464,783,28,308,259,735,809,321,861
6,2,7,16,12,6,5,1,8,15,15,9,16
14,3,8,14,13,8,7,10,16,14,2,8,45
7,1,1,4,8,1,11,4,7,5,3,14,2
0,8,3,12,12,14,2,5,6,10,15,7,47
8,3,15,11,2,8,2,14,1,0,5,5,27
9,11,5,5,5,11,14,12,10,11,16,3,9
3,6,14,2,15,13,16,10,7,10,4,6,21
1,5,12,1,2,1,15,8,9,15,3,11,28
15,15,5,12,9,4,14,16,4,2,5,16,40
9,16,3,3,5,3,15,5,13,8,2,5,31
16,9,10,2,10,4,2,3,2,7,11,9,5
4,16,4,9,6,10,11,12,15,2,4,0,22
6,9,3,8,8,15,14,16,5,6,11,7,8
8,9,7,15,13,1,3,12,7,0,0,3,31
6,10,7,15,6,9,12,15,4,8,1,7,9
8,8,5,4,10,15,11,1,14,13,16,11,45
8,13,3,12,6,13,9,6,11,3,14,14,41
7,15,14,16,9,5,5,5,4,0,14,8,49
11,3,16,10,9,12,13,4,14,11,14,14,19
4,6,11,12,11,5,14,3,14,4,13,9,37
12,13,12,15,1,9,11,16,16,5,4,11,46
4,7,10,8,10,2,14,5,1,10,8,5,3
12,7,0,9,4,9,14,2,9,16,10,5,37
15,15,2,2,0,0,9,12,8,12,6,5,42
13,13,12,11,15,6,16,15,2,13,15,10,12
11,12,6,4,6,2,11,8,0,4,10,8,14
1,2,4,14,14,3,12,8,10,10,2,7,41
4,8,5,1,14,6,15,6,7,4,14,7,29
15,13,7,15,10,15,5,0,3,12,2,6,17
13,8,7,7,9,13,0,2,14,14,11,16,36
4,1,16,2,3,12,3,4,3,10,0,12,45
0,7,9,8,10,12,3,16,1,14,0,5,46
1,0,5,3,16,5,15,3,13,3,14,9,11
1,13,5,4,11,10,13,13,5,2,3,12,38
9,12,2,0,4,15,2,16,13,14,1,16,47
5,15,13,2,7,14,16,4,14,3,14,3,42
14,15,5,10,1,4,5,0,9,1,11,12,14
0,9,14,7,5,2,6,5,2,8,13,0,9
13,6,2,15,4,4,12,13,5,2,2,3,5
10,0,13,7,7,6,6,15,12,7,6,9,15
7,14,11,1,13,11,6,7,12,5,9,13,8
1,3,6,9,10,14,4,2,0,3,3,9,38
16,12,6,2,10,13,2,3,15,6,8,8,18
13,7,0,12,1,11,0,6,11,9,13,10,47
6,10,3,14,14,11,9,9,0,7,1,8,30
7,8,10,14,9,13,14,8,14,1,8,16,23
15,13,6,3,13,8,11,15,9,10,8,1,46
9,12,12,6,2,5,9,12,8,13,0,13,4
13,10,13,12,12,12,0,11,8,8,14,4,18
9,8,16,6,2,5,0,16,1,2,12,2,20
5,3,6,1,0,1,4,6,7,2,3,16,7
10,7,6,3,8,1,11,1,13,16,10,15,39
0,4,4,5,12,13,8,14,3,6,3,6,5
16,13,11,9,4,16,2,4,7,6,4,4,32
2,1,14,4,2,15,15,5,6,0,16,14,12
11,9,5,3,10,6,3,6,5,14,7,1,8
5,13,5,8,8,13,9,13,4,11,11,4,4
12,7,16,7,3,8,2,4,14,10,14,16,26
7,0,16,12,13,1,15,3,0,14,9,3,38
1,0,14,3,5,15,8,15,14,13,4,596,43
