20,7,50
617,397,426,264,405,86,582
5,18,22,40,5,21,23,23
29,40,6,23,46,38,30,8
15,13,40,4,20,3,9,11
9,20,2,28,15,24,11,22
41,20,5,36,43,19,48,4
37,25,17,31,40,48,9,48
21,45,35,37,4,41,45,47
33,39,8,39,9,14,40,28
27,23,24,25,37,2,18,48
32,28,32,38,2,26,2,37
50,29,37,14,45,7,28,35
23,46,8,23,2,24,33,50
43,49,48,11,39,27,0,9
42,12,36,49,4,50,6,33
38,35,3,26,34,8,42,18
7,15,9,34,15,19,44,38
35,8,19,18,31,26,0,11
17,12,37,39,43,1,33,32
44,43,16,6,18,33,10,45
8,37,50,47,29,48,14,3
