70,15,50
270,798,174,576,757,741,65,708,84,808,450,589,753,824,395
3,3,10,12,6,5,2,14,9,10,6,8,3,14,3,1
4,7,1,7,8,9,13,11,9,3,8,1,3,4,4,21
0,2,0,7,2,11,6,13,14,8,9,11,2,6,2,5
7,5,5,14,2,11,5,13,6,0,2,13,14,10,9,19
12,14,5,5,3,14,14,11,7,2,12,0,0,14,4,16
3,3,7,2,8,2,6,6,9,6,0,4,13,2,3,4
12,12,4,1,4,13,2,10,10,12,8,8,7,4,2,12
14,13,1,8,13,0,2,6,2,8,8,8,2,12,12,4
9,3,11,6,7,6,8,2,8,12,9,12,5,1,9,23
3,14,5,13,1,13,1,13,3,7,9,5,3,4,4,50
11,9,14,8,4,4,11,8,14,1,10,1,13,3,3,2
3,4,5,1,9,9,5,4,8,8,14,7,5,4,10,19
1,1,4,3,1,14,12,14,1,11,5,1,6,10,7,31
5,8,8,3,5,5,13,6,3,6,14,3,5,3,14,20
14,2,8,4,8,5,12,1,9,5,8,6,1,4,7,41
0,6,7,8,0,9,12,10,9,8,0,14,4,14,10,7
0,3,3,14,13,0,5,5,2,14,5,14,0,5,2,12
7,2,0,3,8,3,4,7,9,12,5,6,9,7,6,39
11,6,0,8,10,1,0,14,6,14,9,0,14,11,2,29
12,0,12,12,9,6,14,14,7,6,0,4,12,12,4,48
4,10,0,3,11,5,0,3,13,1,8,13,8,6,14,49
8,0,4,4,14,9,13,4,5,12,12,11,2,3,9,18
5,13,6,10,1,7,14,12,2,4,7,14,4,8,3,7
11,0,8,4,14,2,11,2,3,11,5,12,12,4,6,9
4,10,4,13,11,5,14,4,14,7,10,2,14,9,7,39
7,10,0,9,3,4,4,4,7,0,4,3,12,6,5,32
1,8,1,7,5,7,3,12,1,5,1,0,13,14,14,30
11,9,7,4,10,5,9,9,14,14,4,3,2,5,14,49
6,12,11,14,7,5,14,6,1,6,12,4,10,11,11,42
12,7,13,8,7,3,6,10,12,7,11,9,10,2,8,19
8,9,9,13,7,7,6,8,9,14,13,5,14,14,7,36
14,3,13,12,12,0,7,14,11,8,3,0,9,4,1,7
7,12,5,13,9,9,3,11,5,10,9,7,8,6,4,26
13,1,1,11,7,11,14,14,7,12,0,0,1,7,6,2
10,11,13,9,0,0,3,5,11,9,14,12,14,3,6,27
14,8,2,9,8,9,11,0,10,6,6,4,3,11,7,42
13,9,4,10,12,0,8,4,7,2,2,3,10,7,8,28
10,10,10,8,7,4,13,13,13,9,3,3,3,8,4,19
8,4,6,0,13,14,9,3,8,3,12,1,6,13,14,19
4,9,14,11,11,12,12,7,5,11,2,14,8,7,5,47
0,0,2,2,1,14,2,0,6,7,10,11,11,2,10,43
0,6,0,10,8,11,5,6,0,1,9,4,13,10,8,18
0,0,10,14,11,14,6,6,9,10,13,7,6,2,3,15
13,14,9,14,3,13,11,7,6,3,4,3,11,7,7,0
11,1,14,14,12,3,11,7,10,7,11,7,5,2,2,4
7,2,7,0,9,9,3,3,3,2,11,7,10,10,8,13
3,1,11,11,5,4,1,14,12,5,12,8,8,13,11,30
0,10,6,4,4,2,12,13,13,1,10,0,8,2,6,48
6,7,13,12,13,10,1,4,8,8,0,4,11,4,14,10
5,4,7,9,9,9,4,5,10,2,7,13,7,5,8,1
0,13,5,3,0,1,4,2,13,3,14,4,12,7,13,41
9,7,10,14,11,6,0,11,5,10,1,7,11,0,8,45
6,5,7,13,1,1,7,6,14,5,8,8,1,3,1,18
4,12,9,14,14,12,5,14,10,14,14,12,6,8,0,48
1,0,11,10,8,8,1,0,2,2,13,3,4,13,9,39
3,2,2,0,9,13,3,6,6,7,12,1,4,4,14,33
9,4,7,6,14,5,7,6,13,4,0,8,7,11,9,50
7,11,7,9,9,14,10,0,11,12,4,10,4,8,0,49
11,6,10,7,9,6,3,5,11,10,8,2,12,4,4,24
14,0,9,10,13,5,7,8,11,0,4,6,8,10,14,19
6,6,11,8,3,3,1,11,8,1,0,3,3,8,7,38
0,14,11,8,1,1,9,11,4,10,3,7,3,2,3,42
9,11,11,7,7,7,1,3,2,0,9,11,12,4,3,14
7,0,5,0,3,8,9,6,11,11,2,7,11,7,9,46
2,6,1,2,14,3,4,8,8,8,4,5,5,6,13,5
11,13,10,13,4,0,13,9,13,6,8,9,8,3,11,3
2,11,13,14,7,4,0,5,14,11,13,14,14,7,5,36
1,11,3,12,10,13,1,9,4,1,5,14,13,1,4,44
10,6,7,11,13,7,7,3,3,6,5,6,8,10,2,9
3,14,4,8,9,2,7,13,13,5,11,7,7,13,554,44
